name,code,logo,rank,region,region_code,region_ranking,score,indicator_Alumni,indicator_Award,indicator_HiCi,indicator_N&S,indicator_PUB,indicator_PCP
Brandeis University,brandeis-university,logo/c824fcc8e.png,201-300,United States,us,79-102,,19.2,0,8.6,18.8,18.4,24.8
Charles University in Prague,charles-university-in-prague,logo/b21d1a50b.png,201-300,Czech Republic,cz,1,,8.9,0,0,9,43.9,19.7
City University of Hong Kong,city-university-of-hong-kong,logo/ed73d6ca9.png,201-300,China-Hong Kong,hk,3-4,,0,0,18.1,1.5,38.5,22.1
Claude Bernard University Lyon 1,claude-bernard-university-lyon-1,logo/bfcb2841f.png,201-300,France,fr,9-15,,10.3,0,0,18.8,40.2,14.8
Colorado State University,colorado-state-university,logo/5890dd554.png,201-300,United States,us,79-102,,0,0,20.3,14.2,36.2,20.1
Complutense University of Madrid,complutense-university-of-madrid,logo/5d01436ca.png,201-300,Spain,es,2-5,,19.2,0,0,8.6,42.8,12.4
Curtin University,curtin-university,logo/99e4b9934.png,201-300,Australia,au,9-11,,0,0,8.7,12,37.1,23.3
Dalhousie University,dalhousie-university,logo/3cae36dc6.png,201-300,Canada,ca,7-16,,0,0,12.2,13.1,34.3,17.9
Dartmouth College,dartmouth-college,logo/cd738deeb.png,201-300,United States,us,79-102,,17.8,0,20.7,14.4,25.4,20.6
Delft University of Technology,delft-university-of-technology,logo/a0e573fe4.png,201-300,Netherlands,nl,9-10,,11.5,0,8.6,18.1,38.9,21.7
Durham University,durham-university,logo/110e53af0.png,201-300,United Kingdom,gb,22-28,,0,0,19.6,14.6,34.5,21.4
Ecole Normale Superieure - Lyon,ecole-normale-superieure-lyon,logo/1499c2d6e.png,201-300,France,fr,9-15,,0,20,3.6,14.5,21.8,30.5
Florida State University,florida-state-university,logo/731b432f8.png,201-300,United States,us,79-102,,0,0,14.6,16.2,37.9,19.4
Harbin Institute of Technology,harbin-institute-of-technology,logo/88331082.png,201-300,China,cn,8-13,,0,0,8.7,5.4,48.7,15.2
Huazhong University of Science and Technology,huazhong-university-of-science-and-technology,logo/69664504.png,201-300,China,cn,8-13,,0,0,0,8.7,53.1,16.8
Indiana University-Purdue University at Indianapolis,indiana-university-purdue-university-at-indianapolis,logo/0d566a3be.png,201-300,United States,us,79-102,,0,0,7.1,12.8,39.8,14.5
Jilin University,jilin-university,logo/76557044.png,201-300,China,cn,8-13,,0,0,0,8.9,50.7,13.5
Karlsruhe Institute of Technology (KIT),karlsruhe-institute-of-technology-kit,logo/673bb8044.png,201-300,Germany,de,14-21,,0,0,12,14.9,37.2,20.3
Korea Advanced Institute of Science and Technology,korea-advanced-institute-of-science-and-technology,logo/8f3ceaab6.png,201-300,South Korea,kr,2-5,,0,0,8.3,14.1,38.8,28.7
Korea University,korea-university,logo/8310aa48b.png,201-300,South Korea,kr,2-5,,0,0,8.7,8.7,50.7,22.1
KTH Royal Institute of Technology,kth-royal-institute-of-technology,logo/2f5376155.png,201-300,Sweden,se,6-7,,0,14.9,3.6,10.3,38.3,24.2
Kyushu University,kyushu-university,logo/d57292828.png,201-300,Japan,jp,8-9,,0,0,13.1,12.3,44.2,17.5
Laval University,laval-university,logo/2a9c8ff20.png,201-300,Canada,ca,7-16,,0,0,15,8.6,36.7,16.1
Louisiana State University - Baton Rouge,louisiana-state-university-baton-rouge,logo/12298bd99.png,201-300,United States,us,79-102,,0,0,13.6,14.3,33.4,14.6
Maastricht University,maastricht-university,logo/92916ebea.png,201-300,Netherlands,nl,9-10,,0,0,10.7,5.9,41.4,25.1
Macquarie University,macquarie-university,logo/b9794c3ca.png,201-300,Australia,au,9-11,,0,0,18.1,13.1,33.6,25.1
Medical University of Vienna,medical-university-of-vienna,logo/8c654cbfd.png,201-300,Austria,at,2-3,,8.9,9.4,8.6,9.3,33.4,18.4
Nanjing University,nanjing-university,logo/44696062.png,201-300,China,cn,8-13,,0,0,0.7,9.3,53.7,19
National Autonomous University of Mexico,national-autonomous-university-of-mexico,logo/22d59f1cc.png,201-300,Mexico,mx,1,,12.6,0,3.3,8.5,47.7,24
National Tsing Hua University,national-tsing-hua-university,logo/c981ecb43.png,201-300,China-Taiwan,tw,2,,12.6,0,5.1,12.9,32.6,21.1
Newcastle University,newcastle-university,logo-jpg/0503dcf9e00.jpg,201-300,United Kingdom,gb,22-28,,0,0,12.2,15.2,37.6,18.6
Northeastern University,northeastern-university-boston,logo/ba7ef1f93.png,201-300,United States,us,79-102,,0,0,15.9,16.5,29.9,20.7
Paul Sabatier University (Toulouse 3),paul-sabatier-university-toulouse-3,logo/0e606f4e4.png,201-300,France,fr,9-15,,0,0,12.3,20.2,35.5,13.8
Polytechnic Institute of Milan,polytechnic-university-of-milan,logo/84ea078dc.png,201-300,Italy,it,6-8,,7.3,14.9,5,7,32.9,20.4
Pompeu Fabra University,pompeu-fabra-university,logo-jpg/36552d92b00.jpg,201-300,Spain,es,2-5,,0,0,5,19.7,26.4,33.6
Queen's University,queens-university,logo/cf8e155e5.png,201-300,Canada,ca,7-16,,0,0,13.1,11.9,32.6,19
RWTH Aachen University,rwth-aachen-university,logo/577d10b40.png,201-300,Germany,de,14-21,,0,0,16.3,6.3,40.6,21.6
Simon Fraser University,simon-fraser-university,logo/adfc503d5.png,201-300,Canada,ca,7-16,,0,0,12.2,13.2,32.7,18.9
Stony Brook University,stony-brook-university,logo/38db338eb.png,201-300,United States,us,79-102,,0,0,14.8,18.4,36,16.7
Sungkyunkwan University,sungkyunkwan-university,logo/13a2c1830.png,201-300,South Korea,kr,2-5,,0,0,0,11.1,47,21.4
Swedish University of Agricultural Sciences,swedish-university-of-agricultural-sciences,logo/e61844540.png,201-300,Sweden,se,6-7,,0,0,13.3,14.3,29.1,24.2
The George Washington University,the-george-washington-university,logo/cb85da2ec.png,201-300,United States,us,79-102,,11.5,0,6.3,12,35.5,17.9
The Hong Kong University of Science and Technology,the-hong-kong-university-of-science-and-technology,logo/1869ca1ad.png,201-300,China-Hong Kong,hk,3-4,,0,0,17.4,9.2,31.9,24.3
The University of Auckland,the-university-of-auckland,logo/05b4edbf7.png,201-300,New Zealand,nz,1-2,,13.6,0,10.1,11.9,41,21.3
The University of Calgary,the-university-of-calgary,logo/2728e064d.png,201-300,Canada,ca,7-16,,0,0,13.8,13.6,44.6,18
The University of Dundee,the-university-of-dundee,logo/c0cd8c2bb.png,201-300,United Kingdom,gb,22-28,,0,0,16.8,16.9,24.5,20.2
The University of New Mexico - Albuquerque,the-university-of-new-mexico-albuquerque,logo/d7d1de5e4.png,201-300,United States,us,79-102,,0,0,14.9,16.8,36,16.1
The University of Texas Health Science Center at Houston,the-university-of-texas-health-science-center-at-houston,logo-jpg/cceffd11c00.jpg,201-300,United States,us,79-102,,0,15.4,13.9,11.3,31.9,16.8
Toulouse School of Economics,toulouse-school-of-economics,logo/1f3163510.png,201-300,France,fr,9-15,,0,29.8,8.6,0,10,17.9
TU Dresden,tu-dresden,logo-jpg/fce781c0600.jpg,201-300,Germany,de,14-21,,0,0,10.7,14.6,40.8,21.7
University at Buffalo - the State University of New York,university-at-buffalo-the-state-university-of-new-york,logo/7a306da0a.png,201-300,United States,us,79-102,,0,0,13.1,9.3,37.5,15.3
University of Aberdeen,university-of-aberdeen,logo/0717053d3.png,201-300,United Kingdom,gb,22-28,,0,13.3,12.2,12.5,31.3,21.2
University of Alabama at Birmingham,university-of-alabama-at-birmingham,logo/bd261e772.png,201-300,United States,us,79-102,,0,0,18.1,11.2,40.4,15.3
University of Bergen,university-of-bergen,logo/3c273bc4e.png,201-300,Norway,no,3,,0,0,10.7,16.5,36.7,20.1
University of Bologna,university-of-bologna,logo/05d515e2f.png,201-300,Italy,it,6-8,,0,0,13.8,10,48.1,18.6
University of Bordeaux,university-of-bordeaux,logo/31283162c.png,201-300,France,fr,9-15,,0,0,15.9,17.9,39.7,16
University of Cape Town,university-of-cape-town,logo/232448cdc.png,201-300,South Africa,za,1-2,,18.5,0,12.2,11.5,37.3,20.8
University of Cincinnati,university-of-cincinnati,logo/c5bf6b999.png,201-300,United States,us,79-102,,0,0,22.6,9.2,37.9,15
University of East Anglia,university-of-east-anglia,logo/651b3ae7e.png,201-300,United Kingdom,gb,22-28,,13.6,0,19.2,15.6,28.3,23.2
University of Erlangen-Nuremberg,university-of-erlangen-nuremberg,logo/afb3d8190.png,201-300,Germany,de,14-21,,0,0,15.9,14.5,39.7,21.9
University of Florence,university-of-florence,logo/ffc7827db.png,201-300,Italy,it,6-8,,0,0,15.2,10.1,38.8,18.5
University of Guelph,university-of-guelph,logo/a21571dd0.png,201-300,Canada,ca,7-16,,0,0,17.5,10.4,31.8,19.4
University of Houston,university-of-houston,logo/b1fdf2977.png,201-300,United States,us,79-102,,0,0,17.3,13.4,35.9,20.2
University of Innsbruck,university-of-innsbruck,logo/28dbaa74d.png,201-300,Austria,at,2-3,,0,9.4,14.8,18.6,24.1,25.2
University of Kansas,university-of-kansas,logo/bd525bf4e.png,201-300,United States,us,79-102,,11.5,0,11.3,14.1,39.2,14.7
University of Kentucky,university-of-kentucky,logo/7db3d518b.png,201-300,United States,us,79-102,,10.3,0,3.6,12.1,39.4,13.6
University of Lausanne,university-of-lausanne,logo/5051a54b0.png,201-300,Switzerland,ch,7,,0,0,14.9,22,33.2,21.2
University of Leicester,university-of-leicester,logo/33601d56d.png,201-300,United Kingdom,gb,22-28,,0,0,14.6,18.5,31,20
University of Leipzig,university-of-leipzig,logo/95371c744.png,201-300,Germany,de,14-21,,11.5,13.3,0,9.3,33.8,18.6
University of Liege,university-of-liege,logo/9d643c9ae.png,201-300,Belgium,be,5-6,,7.3,0,10.1,13.5,30.8,23.5
University of Lisbon,university-of-lisbon,logo/5be973b27.png,201-300,Portugal,pt,1,,0,8.1,5,12.5,45,23.3
University of Lorraine,university-of-lorraine,logo/0f0c19e32.png,201-300,France,fr,9-15,,11.5,16.3,0,9.8,32.9,18.8
University of Mainz,university-of-mainz,logo/44fd66a86.png,201-300,Germany,de,14-21,,0,7.7,8.9,15.9,35.2,20.1
University of Marburg,university-of-marburg,logo/56c888eab.png,201-300,Germany,de,14-21,,10.3,0,14.3,13.4,28.5,17.1
University of Maryland - Baltimore,university-of-maryland-baltimore,logo/a3b6c7955.png,201-300,United States,us,79-102,,0,0,19.1,13.6,37.1,16.5
University of Montpellier,university-of-montpellier,logo/494a1c1f0.png,201-300,France,fr,9-15,,10.3,0,6.3,17.7,35.9,14.1
University of Nebraska - Lincoln,university-of-nebraska-lincoln,logo/49b53c7ad.png,201-300,United States,us,79-102,,17,0,16.8,11.6,33.4,16.7
University of Notre Dame,university-of-notre-dame,logo/11b8029f6.png,201-300,United States,us,79-102,,12.6,0,17.5,13.9,31.8,20
University of Otago,university-of-otago,logo-jpg/872fa062700.jpg,201-300,New Zealand,nz,1-2,,0,0,12.2,10.1,34.1,27.1
University of Ottawa,university-of-ottawa,logo/eaae11f5f.png,201-300,Canada,ca,7-16,,0,0,8.6,14.9,44,19.5
University of South Carolina - Columbia,university-of-south-carolina-columbia-1,logo/04f169eee.png,201-300,United States,us,79-102,,0,0,16.8,8.4,35.9,16.1
University of South Florida,university-of-south-florida,logo/5a874adcf.png,201-300,United States,us,79-102,,0,0,16.3,10.4,40.2,18.5
University of Southern Denmark,university-of-southern-denmark,logo/8c66c5a09.png,201-300,Denmark,dk,4,,0,0,7.2,11.9,37.6,19.8
University of Stuttgart,university-of-stuttgart,logo/ec2ed2a28.png,201-300,Germany,de,14-21,,18.5,0,10.1,12.2,26.7,16.3
University of Tehran,university-of-tehran,logo/d58a4ccbc.png,201-300,Iran,ir,1,,12.6,0,10,0,40,21
University of the Witwatersrand,university-of-the-witwatersrand,logo-jpg/945a175ff00.jpg,201-300,South Africa,za,1-2,,18.5,0,7.1,15.8,33,19.5
University of Tsukuba,university-of-tsukuba,logo/a1d685faa.png,201-300,Japan,jp,8-9,,0,19.6,5.8,10.4,34.7,15.6
University of Victoria,university-of-victoria,logo/68a72b0ef.png,201-300,Canada,ca,7-16,,0,0,17.2,11.3,29.7,19.9
University of Waterloo,university-of-waterloo,logo/afeac310e.png,201-300,Canada,ca,7-16,,0,0,14.6,13.8,42.2,22
University of Wollongong,university-of-wollongong,logo/60cbe9b79.png,201-300,Australia,au,9-11,,0,0,17.4,9.2,32,24
University of York,university-of-york,logo/37e99d3e3.png,201-300,United Kingdom,gb,22-28,,0,0,13.9,15.2,32.5,20.4
Virginia Polytechnic Institute and State University,virginia-polytechnic-institute-and-state-university,logo/e010632dd.png,201-300,United States,us,79-102,,11.5,0,11.4,11.4,40.9,17.4
Vrije Universiteit Brussel (VUB),vrije-universiteit-brussel-vub,logo/de2977e90.png,201-300,Belgium,be,5-6,,13.6,0,5,10,31.3,26.9
Western University,western-university,logo/c29ef8efe.png,201-300,Canada,ca,7-16,,0,0,5.1,13.5,41.5,18
Xian Jiao Tong University,xian-jiaotong-university,logo/77584005.png,201-300,China,cn,8-13,,0,0,8.7,7.7,50.1,18.9
Yeshiva University,yeshiva-university,logo/4f1519bae.png,201-300,United States,us,79-102,,0,0,6.3,21.7,31.5,21.6
Yonsei University,yonsei-university,logo/9aca43746.png,201-300,South Korea,kr,2-5,,0,0,8.6,4.9,52.1,21.4
Aalborg University,aalborg-university,logo/9da905b7f.png,301-400,Denmark,dk,5,,0,0,11.2,4.6,30.4,16.8
Beihang University,beihang-university,logo/22403670.png,301-400,China,cn,14-27,,0,0,8.6,3.9,40.3,16.5
Brigham Young University,brigham-young-university,logo/02ae869f0.png,301-400,United States,us,103-125,,8.9,0,12.2,8.4,26.3,12.9
Central South University,central-south-university,logo/65984093.png,301-400,China,cn,14-27,,0,0,7.1,2.1,47.7,16.4
Chalmers University of Technology,chalmers-university-of-technology,logo/9ded22865.png,301-400,Sweden,se,8-10,,0,0,8.9,10.7,29.7,19.9
Chiba University,chiba-university,logo/3a9c29fe2.png,301-400,Japan,jp,10-12,,0,0,10,9.7,29.1,16.4
China Agricultural University,china-agricultural-university,logo/48410070.png,301-400,China,cn,14-27,,0,0,0,13.9,39.7,17.2
China Medical University,china-medical-university-taichung,logo/e4e511a59.png,301-400,China-Taiwan,tw,3-5,,0,0,13.6,2.1,31.3,23.2
City University of New York City College,the-city-college-of-new-york,logo/aa0b8f631.png,301-400,United States,us,103-125,,31.2,0,5.1,6.9,18,19.1
Dalian University of Technology,dalian-university-of-technology,logo/54289554.png,301-400,China,cn,14-27,,0,0,5,5,41.8,16.9
Deakin University,deakin-university,logo/b20086809.png,301-400,Australia,au,12-19,,0,0,0,8.6,35.4,21
Drexel University,drexel-university,logo/7dddd2afc.png,301-400,United States,us,103-125,,0,0,12.3,10.3,29.5,19.2
Ecole Polytechnique,ecole-polytechnique,logo/a6f5d004d.png,301-400,France,fr,16-18,,21.8,0,5.1,10.9,25.6,22
Eindhoven University of Technology,eindhoven-university-of-technology,logo-jpg/0b4b50b9c00.jpg,301-400,Netherlands,nl,11-12,,0,0,12.3,9.2,31.1,22.5
ESPCI ParisTech,espci-paris,logo/1eea04139.png,301-400,France,fr,16-18,,7.3,18.8,0,10.3,15,29.3
Federal University of Rio de Janeiro,federal-university-of-rio-de-janeiro,logo/c7c76aed0.png,301-400,Brazil,br,2-4,,0,0,0,6.1,40.6,19.9
Flinders University,flinders-university,logo/50d276a09.png,301-400,Australia,au,12-19,,15.4,0,5.1,5.1,29.1,22.1
Georgetown University,georgetown-university,logo/5c9d5401d.png,301-400,United States,us,103-125,,0,0,11.1,7.5,31.7,17.9
Griffith University,griffith-university,logo/bdd9a6db5.png,301-400,Australia,au,12-19,,0,0,3.6,8.2,37.1,19.6
Hannover Medical School,hannover-medical-school,logo-jpg/8ca7c1eca00.jpg,301-400,Germany,de,22-28,,0,0,8.7,7.9,31.4,16.8
Hanyang University,hanyang-university,logo/33d276332.png,301-400,South Korea,kr,6-8,,0,0,0,6.9,40.5,21.6
Indian Institute of Science,indian-institute-of-science,logo/f973a1877.png,301-400,India,in,1,,0,0,7.2,2.7,36.8,18.6
Jagiellonian University,jagiellonian-university,logo/9d54e81f7.png,301-400,Poland,pl,1-2,,10.3,0,3.6,5.9,33.6,17.1
James Cook University,james-cook-university,logo/78cde8bfd.png,301-400,Australia,au,12-19,,0,0,10.1,15.4,27.4,23.9
Keio University,keio-university,logo-jpg/dc415a48e00.jpg,301-400,Japan,jp,10-12,,0,0,10.1,12.2,32.5,13.4
King Abdullah University of Science and Technology,king-abdullah-university-of-science-and-technology,logo/aebd2c07c.png,301-400,Saudi Arabia,sa,3,,0,0,20.3,9.5,22.4,15.5
Kobe University,kobe-university,logo/63bcf75c6.png,301-400,Japan,jp,10-12,,14.5,0,5.1,11.5,30.8,15.1
Kyung Hee University,kyung-hee-university,logo/4143a0002.png,301-400,South Korea,kr,6-8,,0,0,5,4.4,38.9,18
Lancaster University,lancaster-university,logo/e4c52cb63.png,301-400,United Kingdom,gb,29-33,,0,0,13.9,7.4,30.1,19.2
Lanzhou University,lanzhou-university,logo/84317715.png,301-400,China,cn,14-27,,0,0,7.1,2.9,38.9,18.9
Linkoping University,linkoping-university,logo/7648d845d.png,301-400,Sweden,se,8-10,,0,0,10.7,9.3,34,17.5
London School of Hygiene & Tropical Medicine,london-school-of-hygiene-tropical-medicine,logo/44c92e762.png,301-400,United Kingdom,gb,29-33,,7.3,0,7.1,7,32.4,21.6
Nankai University,nankai-university,logo/44629152.png,301-400,China,cn,14-27,,0,0,5,5.6,36.9,14.2
National and Kapodistrian University of Athens,national-and-kapodistrian-university-of-athens,logo/95cce01c7.png,301-400,Greece,gr,1,,0,0,10.6,4.4,38.9,19.7
National Cheng Kung University (NCKU),national-cheng-kung-university-ncku,logo/9b8894137.png,301-400,China-Taiwan,tw,3-5,,0,0,10.1,4.9,40.7,17.2
National Chiao Tung University,national-chiao-tung-university,logo/eb4a9490e.png,301-400,China-Taiwan,tw,3-5,,0,0,8.6,8.8,32.1,19.3
Paris Dauphine University (Paris 9),paris-dauphine-university-paris-9,logo/1c13b899c.png,301-400,France,fr,16-18,,20.5,26.6,3.6,0,12.7,24.2
Pohang University of Science and Technology,pohang-university-of-science-and-technology,logo/a66a338cc.png,301-400,South Korea,kr,6-8,,0,0,7.1,9.1,29.9,31.9
Polytechnic University of Valencia,polytechnic-university-of-valencia,logo-jpg/87bf0c60700.jpg,301-400,Spain,es,6-8,,0,0,10.4,8.9,32.4,14.7
Queen's University Belfast,queens-university-belfast,logo/fae80f932.png,301-400,United Kingdom,gb,29-33,,17.8,0,0,10.1,31.4,17.6
Rensselaer Polytechnic Institute,rensselaer-polytechnic-institute,logo/a2faf8830.png,301-400,United States,us,103-125,,12.6,0,13.9,12,22.1,23.5
Saint Petersburg State University,saint-petersburg-state-university,logo-jpg/2b28ec0e900.jpg,301-400,Russia,ru,2,,26.7,0,0,6.7,29.7,17.4
San Diego State University,san-diego-state-university,logo/e19bd5ec8.png,301-400,United States,us,103-125,,0,0,14.3,10.1,24.2,16.2
Scuola Normale Superiore - Pisa,scuola-normale-superiore-pisa,logo-jpg/5ed9cf07300.jpg,301-400,Italy,it,9-10,,0,0,7.2,6.1,17.2,57.2
Shandong University,shandong-university,logo/97189370.png,301-400,China,cn,14-27,,0,0,0,3.4,53.1,15.3
Sichuan University,sichuan-university,logo/75651370.png,301-400,China,cn,14-27,,0,0,0,4.3,54.2,15.2
South China University of Technology,south-china-university-of-technology,logo/69348939.png,301-400,China,cn,14-27,,0,0,7.1,5.1,40.7,15.5
Southeast University,southeast-university,logo/82819451.png,301-400,China,cn,14-27,,0,0,8.7,5.6,43.6,16.2
Swinburne University of Technology,swinburne-university-of-technology,logo/7399ab511.png,301-400,Australia,au,12-19,,0,0,11.3,10.7,22.3,22.6
Technical University of Berlin,technical-university-of-berlin,logo/e480d3fd9.png,301-400,Germany,de,22-28,,16.2,0,7.8,7.4,29.1,16.5
Temple University,temple-university,logo/dce115cfb.png,301-400,United States,us,103-125,,0,0,13.3,7,34.3,12.6
The Hong Kong Polytechnic University,the-hong-kong-polytechnic-university,logo/bb2e43056.png,301-400,China-Hong Kong,hk,5,,0,0,11.3,4.9,38.7,18.9
The University of Newcastle - Australia,the-university-of-newcastle-australia,logo/b2f27bb6a.png,301-400,Australia,au,12-19,,0,0,11.1,5.6,33,22.4
The University of Reading,the-university-of-reading,logo/2bfe83c14.png,301-400,United Kingdom,gb,29-33,,0,0,14.3,8.4,26.7,18.5
The University of Texas at Dallas,the-university-of-texas-at-dallas,logo/f4bd79613.png,301-400,United States,us,103-125,,0,0,10.1,11.8,27.6,21.9
The University of Texas Health Science Center at San Antonio,the-university-of-texas-health-science-center-at-san-antonio,logo-jpg/86d630cf700.jpg,301-400,United States,us,103-125,,0,0,20.1,8.5,26.5,15.4
Thomas Jefferson University,thomas-jefferson-university,logo/de4a76b2c.png,301-400,United States,us,103-125,,0,0,8.9,7.2,26.7,27.1
Tianjin University,tianjin-university,logo/74813674.png,301-400,China,cn,14-27,,0,0,0,1.5,46.8,17.8
Tongji University,tongji-university,logo/39174907.png,301-400,China,cn,14-27,,0,0,0,8.4,46.3,15.7
Tulane University,tulane-university,logo/9a8c0789e.png,301-400,United States,us,103-125,,0,0,12.2,8.7,26.1,15
Umea University,umea-university,logo/bb8830f26.png,301-400,Sweden,se,8-10,,0,0,12.2,10.4,33.7,16.8
Sao Paulo State University,unesp,logo/26a725267.png,301-400,Brazil,br,2-4,,0,0,0,6.6,44.5,21.8
University at Albany (State University of New York),university-at-albany-state-university-of-new-york,logo/3cc2bc883.png,301-400,United States,us,103-125,,0,0,13.1,8.7,25.6,18.4
University College Dublin,university-college-dublin,logo/6b943a3b2.png,301-400,Ireland,ie,2,,0,0,10.7,9.7,34.1,18
University of Antwerp,university-of-antwerp,logo/9bd98c131.png,301-400,Belgium,be,7,,0,0,5.1,10.7,35.8,26.8
University of Belgrade,university-of-belgrade,logo/cc21573e5.png,301-400,Serbia,rs,1,,0,0,0,2.5,43.3,21
Ruhr University Bochum,university-of-bochum,logo/5ff18ee82.png,301-400,Germany,de,22-28,,0,0,13.3,7.4,34.9,18.5
University of Campinas,university-of-campinas,logo/aa0513029.png,301-400,Brazil,br,2-4,,0,0,3.6,2.9,41.2,20.2
University of Central Florida,university-of-central-florida,logo/813d8d7eb.png,301-400,United States,us,103-125,,0,0,13.6,10.4,28.6,16.6
University of Chile,university-of-chile,logo/adca05d09.png,301-400,Chile,cl,1,,7.3,0,0,11.1,33,17.1
University of Colorado at Denver,university-of-colorado-at-denver,logo/69b80bb67.png,301-400,United States,us,103-125,,0,0,15.9,10.8,32.3,12.3
University of Connecticut,university-of-connecticut,logo/4e4033592.png,301-400,United States,us,103-125,,11.5,0,8,8.6,35,13.4
University of Duesseldorf,heinrich-heine-university-duesseldorf,logo/23cac266a.png,301-400,Germany,de,22-28,,11.5,0,6.1,9.6,31.5,17
University of Duisburg-Essen,university-of-duisburg-essen-1,logo/ba06426ae.png,301-400,Germany,de,22-28,,0,0,8.6,9.7,30.6,16.1
University of Giessen,university-of-giessen,logo-jpg/faa54a30300.jpg,301-400,Germany,de,22-28,,0,0,12.3,9.9,30.8,17
University of Granada,university-of-granada,logo/ae3e5b29e.png,301-400,Spain,es,6-8,,0,0,7.1,7.6,39.7,13.3
University of Malaya,university-of-malaya,logo/baa2b4f77.png,301-400,Malaysia,my,1,,0,0,5,0,43.9,21.6
University of Manitoba,university-of-manitoba,logo/b66139813.png,301-400,Canada,ca,17-18,,0,0,8.1,8,34.5,15.7
University of Missouri - Columbia,university-of-missouri-columbia,logo/84de5e5b1.png,301-400,United States,us,103-125,,8.9,0,3.6,12.5,38.1,13.7
University of Montana - Missoula,university-of-montana-missoula,logo/0034300e0.png,301-400,United States,us,103-125,,5.1,0,15.9,13.9,17.5,17.8
University of Naples Federico II,university-of-naples-federico-ii,logo/05e74c379.png,301-400,Italy,it,9-10,,0,0,3.6,4.2,42,16.6
University of New Hampshire - Durham,university-of-new-hampshire,logo/b88720b82.png,301-400,United States,us,103-125,,0,0,14.3,10.3,22,15.8
University of Oregon,university-of-oregon,logo/87932f968.png,301-400,United States,us,103-125,,8.9,0,10.1,14.8,27.3,18.3
University of Oulu,university-of-oulu,logo-jpg/41dee26eb00.jpg,301-400,Finland,fi,2-3,,11.5,0,8.6,7,28.5,15.4
University of Porto,university-of-porto,logo-jpg/d9082956b00.jpg,301-400,Portugal,pt,2,,0,0,0,10.7,42.2,21.1
University of Saskatchewan,university-of-saskatchewan,logo/23b948bb0.png,301-400,Canada,ca,17-18,,8.9,0,7.9,7.6,32.3,15.6
University of St Andrews,university-of-st-andrews,logo/761c4f7b4.png,301-400,United Kingdom,gb,29-33,,10.3,0,3.8,17.5,29.3,20.8
University of Tasmania,university-of-tasmania,logo/543d80c32.png,301-400,Australia,au,12-19,,0,0,10.1,15.1,28.9,22.9
University of Technology - Sydney,university-of-technology-sydney,logo/1778c7bfd.png,301-400,Australia,au,12-19,,0,0,14.3,3.9,28.5,19.1
University of Turku,university-of-turku,logo/16955298c.png,301-400,Finland,fi,2-3,,0,0,6.3,8.2,33,17.1
University of Twente,university-of-twente,logo/e076f188c.png,301-400,Netherlands,nl,11-12,,0,0,5.1,8.3,31.4,20.1
University of Ulm,university-of-ulm,logo/73fcbe7b7.png,301-400,Germany,de,22-28,,0,0,12.3,12.6,30.9,17.4
University of Valencia,university-of-valencia,logo/6353e32c9.png,301-400,Spain,es,6-8,,0,0,8.6,7.6,41.1,14.3
University of Vermont,university-of-vermont,logo/18f55f0bd.png,301-400,United States,us,103-125,,13.6,0,12.2,11.4,26.6,14.8
University of Warsaw,university-of-warsaw,logo/d42f67232.png,301-400,Poland,pl,1-2,,15.4,0,0,8.8,29.9,16
University of Wyoming,university-of-wyoming,logo/23ff65b3f.png,301-400,United States,us,103-125,,0,0,8.6,14.4,23.3,16.9
Washington State University,washington-state-university,logo/c0ee3c39e.png,301-400,United States,us,103-125,,0,0,17.3,8.5,31,16.6
Wayne State University,wayne-state-university,logo/26c477d65.png,301-400,United States,us,103-125,,0,0,3.6,9.3,38.1,14.2
Wuhan University,wuhan-university,logo/46182017.png,301-400,China,cn,14-27,,0,0,0,2.5,45.6,13
Xiamen University,xiamen-university,logo/14008229.png,301-400,China,cn,14-27,,0,0,5.5,9.2,39.4,14.7
Aalto University,aalto-university,logo/699336500.png,401-500,Finland,fi,4-6,,0,0,0,10.4,33.4,17
Aristotle University of Thessaloniki,aristotle-university-of-thessaloniki,logo/ab4c53b55.png,401-500,Greece,gr,2,,0,0,4.9,1.5,34,16.8
Auburn University,auburn-university,logo/ae923d5df.png,401-500,United States,us,126-146,,0,0,8.6,6.3,28.2,13.3
Bar-Ilan University,bar-ilan-university,logo/ecb97f756.png,401-500,Israel,il,5-6,,0,0,7.2,6.9,27.7,14.7
Ben-Gurion University of the Negev,ben-gurion-university-of-the-negev,logo/5daae2575.png,401-500,Israel,il,5-6,,0,0,3.6,5.6,32.9,16.4
Bielefeld University,bielefeld-university,logo/f6151fa61.png,401-500,Germany,de,29-39,,0,0,11.8,8.6,24.8,14
Boston College,boston-college,logo/cb78bc576.png,401-500,United States,us,126-146,,0,0,8.6,14.1,22.3,15
Brunel University London,brunel-university,logo/92f97cee2.png,401-500,United Kingdom,gb,34-37,,0,0,12.2,3.6,23.7,15.5
Cairo University,cairo-university,logo/881613d6a.png,401-500,Egypt,eg,1,,19.2,0,0,3.9,31,16.5
Capital Medical University,capital-medical-university,logo/63885672.png,401-500,China,cn,28-32,,0,0,0,0,36,32.2
Carleton University,carleton-university,logo/3243bfc6e.png,401-500,Canada,ca,19-20,,0,0,12.2,5.5,26.8,16
Catholic University of Chile,pontifical-catholic-university-of-chile,logo/3d8bbe26f.png,401-500,Chile,cl,2,,0,0,3.6,8,30.8,15.6
