name,code,logo,rank,region,region_code,region_ranking,score,indicator_Alumni,indicator_Award,indicator_HiCi,indicator_N&S,indicator_PUB,indicator_PCP
City University of Hong Kong,city-university-of-hong-kong,logo/ed73d6ca9.png,201-300,China-Hong Kong,hk,3-4,,0,0,26.2,9.7,44.7,21.5
Claude Bernard University Lyon 1,claude-bernard-university-lyon-1,logo/bfcb2841f.png,201-300,France,fr,9-12,,9.4,0,7,19.5,42.6,19.4
Colorado State University,colorado-state-university,logo/5890dd554.png,201-300,United States,us,66-94,,0,0,17.1,17.6,40.5,21
Complutense University of Madrid,complutense-university-of-madrid,logo/5d01436ca.png,201-300,Spain,es,2-5,,17.2,0,9.9,11,45.1,15.3
Curtin University,curtin-university,logo/99e4b9934.png,201-300,Australia,au,9-15,,0,0,18.5,11.7,45.1,29.2
Dalhousie University,dalhousie-university,logo/3cae36dc6.png,201-300,Canada,ca,10-12,,12.1,0,12.1,12.3,37,20.5
Dalian University of Technology,dalian-university-of-technology,logo/54289554.png,201-300,China,cn,23-32,,0,0,14,7,53.3,16.9
Dartmouth College,dartmouth-college,logo/cd738deeb.png,201-300,United States,us,66-94,,16.3,0,17.1,11.2,30.6,23.4
Deakin University,deakin-university,logo/b20086809.png,201-300,Australia,au,9-15,,0,0,18.5,8.8,44.2,25.3
Durham University,durham-university,logo/110e53af0.png,201-300,United Kingdom,gb,21-28,,0,0,15.7,14.7,36.5,21.1
Florida State University,florida-state-university,logo/731b432f8.png,201-300,United States,us,66-94,,0,0,15.7,14.4,41.1,20.2
George Mason University,george-mason-university,logo/ba8ac68f7.png,201-300,United States,us,66-94,,0,30.8,7,8.4,30.5,19.4
Georgetown University,georgetown-university,logo/5c9d5401d.png,201-300,United States,us,66-94,,0,0,23.2,6.1,33.9,22.6
Hanyang University,hanyang-university,logo/33d276332.png,201-300,South Korea,kr,2-6,,0,0,9.9,9.8,44,21.8
Hunan University,hunan-university,logo/79015808.png,201-300,China,cn,23-32,,0,0,19.8,8.2,46.1,17.2
Iowa State University,iowa-state-university,logo/7c94539cd.png,201-300,United States,us,66-94,,0,0,17.1,6.9,42.1,19.1
Karlsruhe Institute of Technology (KIT),karlsruhe-institute-of-technology-kit,logo/673bb8044.png,201-300,Germany,de,11-19,,0,0,12.1,13.4,42.8,18.3
King Abdullah University of Science and Technology,king-abdullah-university-of-science-and-technology,logo/aebd2c07c.png,201-300,Saudi Arabia,sa,3,,0,0,26.2,14.1,31,16.9
Korea Advanced Institute of Science and Technology,korea-advanced-institute-of-science-and-technology,logo/8f3ceaab6.png,201-300,South Korea,kr,2-6,,0,0,12.1,16.2,40.2,27.3
Korea University,korea-university,logo/8310aa48b.png,201-300,South Korea,kr,2-6,,0,0,14,7.5,50.9,21.4
KTH Royal Institute of Technology,kth-royal-institute-of-technology,logo/2f5376155.png,201-300,Sweden,se,6,,0,14.4,7,13.4,40.1,28
London School of Hygiene & Tropical Medicine,london-school-of-hygiene-tropical-medicine,logo/44c92e762.png,201-300,United Kingdom,gb,21-28,,5.4,0,22.1,10.4,36.4,28.9
Maastricht University,maastricht-university,logo/92916ebea.png,201-300,Netherlands,nl,10,,0,0,9.9,6.8,45,25.4
Macquarie University,macquarie-university,logo/b9794c3ca.png,201-300,Australia,au,9-15,,0,0,14,12.5,42.9,26.5
Medical University of Vienna,medical-university-of-vienna,logo/8c654cbfd.png,201-300,Austria,at,2-3,,7.7,9.1,9.9,14.7,36.6,22.1
Nankai University,nankai-university,logo/44629152.png,201-300,China,cn,23-32,,0,0,24.3,12.4,45.2,17.8
National Autonomous University of Mexico,national-autonomous-university-of-mexico,logo/22d59f1cc.png,201-300,Mexico,mx,1,,12.1,0,0,11.9,53.5,21.8
National Taiwan University,national-taiwan-university,logo/075ca4af3.png,201-300,China-Taiwan,tw,1-2,,10.9,0,14,11.4,52.5,19.1
Newcastle University,newcastle-university,logo-jpg/0503dcf9e00.jpg,201-300,United Kingdom,gb,21-28,,0,0,14,17.3,42.9,20.4
North Carolina State University - Raleigh,north-carolina-state-university-raleigh,logo/1df34c570.png,201-300,United States,us,66-94,,0,0,12.1,13.7,44.1,18.5
Northeastern University (Boston),northeastern-university-boston,logo/ba7ef1f93.png,201-300,United States,us,66-94,,0,0,18.5,18.2,34.8,23.6
Northwestern Polytechnical University,northwestern-polytechnical-university,logo/20384817.png,201-300,China,cn,23-32,,0,0,21,9.6,51.4,17.2
Oregon Health and Science University,oregon-health-and-science-university,logo/e0d414de9.png,201-300,United States,us,66-94,,0,0,22.1,21.7,37.5,21.3
Oregon State University,oregon-state-university,logo/5f1862f7c.png,201-300,United States,us,66-94,,7.7,0,17.1,18.5,38.1,22.4
Paul Sabatier University (Toulouse 3),paul-sabatier-university-toulouse-3,logo/0e606f4e4.png,201-300,France,fr,9-12,,0,0,18.5,16.6,38.1,18.2
Polytechnic University of Milan,polytechnic-university-of-milan,logo/84ea078dc.png,201-300,Italy,it,4-7,,5.4,14.4,7,7.2,35.9,19.5
Queen Mary University of London,queen-mary-university-of-london,logo/7aaa63173.png,201-300,United Kingdom,gb,21-28,,16.3,0,14,14.9,40.9,22.1
Queen's University,queens-university,logo/cf8e155e5.png,201-300,Canada,ca,10-12,,0,20.3,7,5.1,36.4,23.1
RWTH Aachen University,rwth-aachen-university,logo/577d10b40.png,201-300,Germany,de,11-19,,0,0,14,12.3,45.6,19.4
Shenzhen University,shenzhen-university,logo/88823168.png,201-300,China,cn,23-32,,0,0,14,9,49.3,16.5
Stony Brook University,stony-brook-university,logo/38db338eb.png,201-300,United States,us,66-94,,0,0,12.1,18.5,37.8,16.5
Sungkyunkwan University,sungkyunkwan-university,logo/13a2c1830.png,201-300,South Korea,kr,2-6,,0,0,12.1,13.2,51.5,21.9
Swinburne University of Technology,swinburne-university-of-technology,logo/7399ab511.png,201-300,Australia,au,9-15,,0,0,23.2,10.6,30.3,29.5
The Hong Kong Polytechnic University,the-hong-kong-polytechnic-university,logo/bb2e43056.png,201-300,China-Hong Kong,hk,3-4,,0,0,21,4.3,50.1,18.2
The University of Auckland,the-university-of-auckland,logo/05b4edbf7.png,201-300,New Zealand,nz,1,,13.3,0,14,7.8,46.4,22.5
The University of Georgia,the-university-of-georgia,logo/4cb4fc994.png,201-300,United States,us,66-94,,0,0,7,16.7,45.9,17.8
The University of Reading,the-university-of-reading,logo/2bfe83c14.png,201-300,United Kingdom,gb,21-28,,0,0,19.8,13.6,30.7,22.4
Tongji University,tongji-university,logo/39174907.png,201-300,China,cn,23-32,,0,0,14,9.2,60,17.9
TU Dresden,tu-dresden,logo-jpg/fce781c0600.jpg,201-300,Germany,de,11-19,,0,0,17.1,16.4,43.7,19.6
University of Aberdeen,university-of-aberdeen,logo/0717053d3.png,201-300,United Kingdom,gb,21-28,,0,12.9,23.2,9,29.2,24.3
University of Bologna,university-of-bologna,logo/05d515e2f.png,201-300,Italy,it,4-7,,0,0,14,9,50.6,19.4
University of Bordeaux,university-of-bordeaux,logo/31283162c.png,201-300,France,fr,9-12,,0,0,15.7,15.5,41.1,18.1
University of Buenos Aires,university-of-buenos-aires,logo/3ec293867.png,201-300,Argentina,ar,1,,12.1,23.2,0,6.9,35.9,17.4
University of California - Riverside,university-of-california-riverside,logo/5f4516909.png,201-300,United States,us,66-94,,12.1,0,22.1,15.7,37,23.8
University of Cape Town,university-of-cape-town,logo/232448cdc.png,201-300,South Africa,za,1-2,,17.2,0,7,9.6,40.9,17.5
University of Cincinnati,university-of-cincinnati,logo/c5bf6b999.png,201-300,United States,us,66-94,,0,0,14,9.5,43.5,15.7
University of Colorado at Denver,university-of-colorado-at-denver,logo/69b80bb67.png,201-300,United States,us,66-94,,0,0,19.8,12,49.4,16.1
University of Connecticut,university-of-connecticut,logo/4e4033592.png,201-300,United States,us,66-94,,10.9,0,17.1,13.4,36.7,15.4
University of Delaware,university-of-delaware,logo/0837d432d.png,201-300,United States,us,66-94,,9.4,15.8,17.1,9.4,34.5,19.5
University of East Anglia,university-of-east-anglia,logo/651b3ae7e.png,201-300,United Kingdom,gb,21-28,,18.8,0,12.1,14.9,31.3,22
University of Erlangen-Nuremberg,university-of-erlangen-nuremberg,logo/afb3d8190.png,201-300,Germany,de,11-19,,0,0,15.7,16,41,18.4
University of Granada,university-of-granada,logo/ae3e5b29e.png,201-300,Spain,es,2-5,,0,0,21,6.3,42.6,16.4
University of Hamburg,university-of-hamburg,logo/1f501fa40.png,201-300,Germany,de,11-19,,9.4,0,12.1,18.4,39.5,18
University of Houston,university-of-houston,logo/b1fdf2977.png,201-300,United States,us,66-94,,0,0,12.1,12.3,40.6,21
University of Illinois at Chicago,university-of-illinois-at-chicago,logo/a3459f50d.png,201-300,United States,us,66-94,,0,0,9.9,13.5,46.4,17.7
University of Innsbruck,university-of-innsbruck,logo/28dbaa74d.png,201-300,Austria,at,2-3,,0,9.1,9.9,16,28,23.6
University of Iowa,university-of-iowa,logo/64ddaf953.png,201-300,United States,us,66-94,,0,0,14,13.8,46.3,16.5
University of Kansas,university-of-kansas,logo/bd525bf4e.png,201-300,United States,us,66-94,,17.2,0,9.9,12.1,40.7,14.9
Kiel University,university-of-kiel,logo/0247385d2.png,201-300,Germany,de,11-19,,7.7,12.9,14,11.8,32,15.5
University of Leipzig,university-of-leipzig,logo/95371c744.png,201-300,Germany,de,11-19,,9.4,12.9,12.1,10.3,36.1,16.5
University of Liege,university-of-liege,logo/9d643c9ae.png,201-300,Belgium,be,5,,5.4,0,12.1,14.3,32.5,25.5
University of Lorraine,university-of-lorraine,logo/0f0c19e32.png,201-300,France,fr,9-12,,10.9,15.8,17.1,8.8,37.4,14.8
University of Mainz,university-of-mainz,logo/44fd66a86.png,201-300,Germany,de,11-19,,0,7.4,7,17.6,37.3,16.7
University of Maryland - Baltimore,university-of-maryland-baltimore,logo/a3b6c7955.png,201-300,United States,us,66-94,,0,0,15.7,13,38.6,16.8
University of Miami,university-of-miami,logo/bbb3b957a.png,201-300,United States,us,66-94,,0,0,18.5,13.7,41.8,21.2
University of Nebraska - Lincoln,university-of-nebraska-lincoln,logo/49b53c7ad.png,201-300,United States,us,66-94,,15.4,0,14,13,37,20.2
University of Padua,university-of-padua,logo/290d176ce.png,201-300,Italy,it,4-7,,0,0,9.9,14.6,52.8,21.9
University of Science and Technology Beijing,university-of-science-and-technology-beijing,logo/96310183.png,201-300,China,cn,23-32,,0,0,15.7,8.8,44.8,18.1
University of South Florida,university-of-south-florida,logo/5a874adcf.png,201-300,United States,us,66-94,,0,0,12.1,12.2,41.7,18.6
University of Tasmania,university-of-tasmania,logo/543d80c32.png,201-300,Australia,au,9-15,,0,0,17.1,10.2,34.9,26.9
University of Technology Sydney,university-of-technology-sydney,logo/1778c7bfd.png,201-300,Australia,au,9-15,,0,0,24.3,5.4,40.8,26.2
University of Tennessee - Knoxville,university-of-tennessee-knoxville,logo/27a58d8fe.png,201-300,United States,us,66-94,,9.4,0,7,10.4,43.9,20
University of the Witwatersrand,university-of-the-witwatersrand,logo-jpg/945a175ff00.jpg,201-300,South Africa,za,1-2,,17.2,0,14,8.9,39.6,17.6
University of Tsukuba,university-of-tsukuba,logo/a1d685faa.png,201-300,Japan,jp,8,,0,18.9,0,14.8,38.2,17.6
University of Turin,university-of-turin,logo/1d6abed85.png,201-300,Italy,it,4-7,,13.3,0,12.1,9.4,45,21.3
University of Valencia,university-of-valencia,logo/6353e32c9.png,201-300,Spain,es,2-5,,0,0,12.1,7.1,46.3,17.5
University of Wollongong,university-of-wollongong,logo/60cbe9b79.png,201-300,Australia,au,9-15,,0,0,18.5,13.9,39,27.8
University of Wuerzburg,university-of-wuerzburg,logo/90768ed0f.png,201-300,Germany,de,11-19,,18.8,0,19.8,19.2,34.9,18.3
University of York,university-of-york,logo/37e99d3e3.png,201-300,United Kingdom,gb,21-28,,0,0,14,12.5,38.5,22
Virginia Commonwealth University,virginia-commonwealth-university,logo/060382474.png,201-300,United States,us,66-94,,9.4,13.6,14,7.2,37.7,14.9
Virginia Polytechnic Institute and State University,virginia-polytechnic-institute-and-state-university,logo/e010632dd.png,201-300,United States,us,66-94,,10.9,0,12.1,11.9,44.6,18
Western University,western-university,logo/c29ef8efe.png,201-300,Canada,ca,10-12,,0,0,15.7,9.6,46.4,21.5
Xiamen University,xiamen-university,logo/14008229.png,201-300,China,cn,23-32,,0,0,15.7,11.4,49.6,15.4
Yeshiva University,yeshiva-university,logo/4f1519bae.png,201-300,United States,us,66-94,,0,0,12.1,20.2,31.4,24.6
Yonsei University,yonsei-university,logo/9aca43746.png,201-300,South Korea,kr,2-6,,0,0,7,7.6,56.6,21.4
Aalborg University,aalborg-university,logo/9da905b7f.png,301-400,Denmark,dk,4-5,,0,0,22.1,5.4,37.9,17.4
Autonomous University of Madrid,autonomous-university-of-madrid,logo/1ae8d6f97.png,301-400,Spain,es,6-9,,0,0,7,11.6,40,19.3
Beijing University of Chemical Technology,beijing-university-of-chemical-technology,logo/46052210.png,301-400,China,cn,33-49,,0,0,18.5,6.9,35.1,17.1
Brandeis University,brandeis-university,logo/c824fcc8e.png,301-400,United States,us,95-114,,18.8,11.7,0,14.3,19.5,25.8
Capital Medical University,capital-medical-university,logo/63885672.png,301-400,China,cn,33-49,,0,0,0,4.5,49.1,19.6
Chalmers University of Technology,chalmers-university-of-technology,logo/9ded22865.png,301-400,Sweden,se,7-9,,0,0,12.1,9.3,33,22.9
China Agricultural University,china-agricultural-university,logo/48410070.png,301-400,China,cn,33-49,,0,0,14,9.3,42.1,16.7
China University of Geosciences,china-university-of-geosciences-wuhan,logo/25952542.png,301-400,China,cn,33-49,,0,0,9.9,8.2,37.3,14.1
Chongqing University,chongqing-university,logo/79822387.png,301-400,China,cn,33-49,,0,0,9.9,2,51.4,15.2
Drexel University,drexel-university,logo/7dddd2afc.png,301-400,United States,us,95-114,,0,0,14,8,31.7,21
East China University of Science and Technology,east-china-university-of-science-and-technology,logo/93042584.png,301-400,China,cn,33-49,,0,0,12.1,5.3,39,15.6
Ecole Normale Superieure - Lyon,ecole-normale-superieure-lyon,logo/1499c2d6e.png,301-400,France,fr,13-16,,16.3,19.3,0,3.8,22.9,38.6
Griffith University,griffith-university,logo/bdd9a6db5.png,301-400,Australia,au,16-22,,0,0,7,12.8,42.5,23.6
Heinrich Heine University Duesseldorf,heinrich-heine-university-duesseldorf,logo/23cac266a.png,301-400,Germany,de,20-24,,10.9,0,14,10.5,32.3,14.8
Huazhong Agricultural University,huazhong-agricultural-university,logo/20950268.png,301-400,China,cn,33-49,,0,0,14,6.4,35.6,14.8
Indiana University-Purdue University at Indianapolis,indiana-university-purdue-university-at-indianapolis,logo/0d566a3be.png,301-400,United States,us,95-114,,0,0,7,9.1,40.7,13.9
Institut Polytechnique de Paris,institut-polytechnique-de-paris,logo/0d30b2a30.png,301-400,France,fr,13-16,,21,10.2,0,8.1,28.9,24.9
James Cook University,james-cook-university,logo/78cde8bfd.png,301-400,Australia,au,16-22,,0,0,15.7,15.5,28.8,27.6
Jiangsu University,jiangsu-university,logo/28154997.png,301-400,China,cn,33-49,,0,0,12.1,2,43.1,14.4
Keio University,keio-university,logo-jpg/dc415a48e00.jpg,301-400,Japan,jp,9-10,,0,0,9.9,13.9,34.7,15.1
Kyung Hee University,kyung-hee-university,logo/4143a0002.png,301-400,South Korea,kr,7-9,,0,0,7,3.7,42.5,17.4
Kyungpook National University,kyungpook-national-university,logo-jpg/e8991aa3200.jpg,301-400,South Korea,kr,7-9,,0,0,9.9,5.8,37.7,16.6
Kyushu University,kyushu-university,logo/d57292828.png,301-400,Japan,jp,9-10,,0,0,7,12.5,45.6,18.4
La Trobe University,la-trobe-university,logo/8bd69d24a.png,301-400,Australia,au,16-22,,0,0,9.9,9.6,37.7,27.5
Lancaster University,lancaster-university,logo/e4c52cb63.png,301-400,United Kingdom,gb,29-34,,0,0,12.1,12,35.5,19.3
Laval University,laval-university,logo/2a9c8ff20.png,301-400,Canada,ca,13-18,,0,0,15.7,10,39.7,17.9
Linkoping University,linkoping-university,logo/7648d845d.png,301-400,Sweden,se,7-9,,0,0,12.1,7.6,37.1,20.1
Louisiana State University - Baton Rouge,louisiana-state-university-baton-rouge,logo/12298bd99.png,301-400,United States,us,95-114,,0,0,9.9,9.1,35.8,18
Medical University of South Carolina,medical-university-of-south-carolina,logo/34694e611.png,301-400,United States,us,95-114,,0,0,9.9,7.2,31.8,40.8
Nanjing Agricultural University,nanjing-agricultural-university,logo/43891811.png,301-400,China,cn,33-49,,0,0,14,8.8,38.1,15.4
Nanjing University of Aeronautics and Astronautics,nanjing-university-of-aeronautics-and-astronautics,logo-jpg/4506696400.jpg,301-400,China,cn,33-49,,0,0,12.1,1.4,44.7,17
Nanjing University of Science and Technology,nanjing-university-of-science-and-technology,logo/38974419.png,301-400,China,cn,33-49,,0,0,12.1,7.4,40.9,14.8
National and Kapodistrian University of Athens,national-and-kapodistrian-university-of-athens,logo/95cce01c7.png,301-400,Greece,gr,1,,0,0,9.9,6,38.6,15.9
National Cheng Kung University (NCKU),national-cheng-kung-university-ncku,logo/9b8894137.png,301-400,China-Taiwan,tw,3,,0,0,12.1,6.5,35.9,16.4
Northeastern University (Shenyang),northeastern-university-shenyang,logo/79513869.png,301-400,China,cn,33-49,,0,0,12.1,0,45.8,15.6
Peking Union Medical College,peking-union-medical-college,logo/81176996.png,301-400,China,cn,33-49,,0,0,9.9,9,43.5,23.8
Pohang University of Science and Technology,pohang-university-of-science-and-technology,logo/a66a338cc.png,301-400,South Korea,kr,7-9,,0,0,7,14.7,29.1,30.3
Polytechnic University of Valencia,polytechnic-university-of-valencia,logo-jpg/87bf0c60700.jpg,301-400,Spain,es,6-9,,0,0,14,8,34,15.8
Pompeu Fabra University,pompeu-fabra-university,logo-jpg/36552d92b00.jpg,301-400,Spain,es,6-9,,0,0,0,16.2,28.9,34.9
Queensland University of Technology,queensland-university-of-technology,logo/1bf5888c9.png,301-400,Australia,au,16-22,,0,0,15.7,5.5,39.4,22.7
RMIT University,rmit-university,logo/a48f6656e.png,301-400,Australia,au,16-22,,0,0,12.1,9,37.7,22.3
Saint Petersburg State University,saint-petersburg-state-university,logo-jpg/2b28ec0e900.jpg,301-400,Russia,ru,2,,24.3,0,12.1,4.9,35.8,16.5
Shanghai University,shanghai-university,logo/94139385.png,301-400,China,cn,33-49,,0,0,12.1,6.2,42.4,12.5
Simon Fraser University,simon-fraser-university,logo/adfc503d5.png,301-400,Canada,ca,13-18,,0,0,7,11.8,34.5,17.9
Southern University of Science and Technology,southern-university-of-science-and-technology,logo/22950445.png,301-400,China,cn,33-49,,0,0,7,10.3,35.3,26.6
Swedish University of Agricultural Sciences,swedish-university-of-agricultural-sciences,logo/e61844540.png,301-400,Sweden,se,7-9,,0,0,14,13.6,30.8,31
Technical University of Berlin,technical-university-of-berlin,logo/e480d3fd9.png,301-400,Germany,de,20-24,,13.3,0,14,8.4,31.9,14.6
Temple University,temple-university,logo/dce115cfb.png,301-400,United States,us,95-114,,0,0,7,10.4,37.9,13
The George Washington University,the-george-washington-university,logo/cb85da2ec.png,301-400,United States,us,95-114,,10.9,0,7,11.5,37.5,18.6
The Hong Kong University of Science and Technology,the-hong-kong-university-of-science-and-technology,logo/1869ca1ad.png,301-400,China-Hong Kong,hk,5,,0,0,19.8,8.8,35.7,18.8
The University of Dundee,the-university-of-dundee,logo/c0cd8c2bb.png,301-400,United Kingdom,gb,29-34,,0,0,15.7,12.2,24.2,25.2
The University of New Mexico - Albuquerque,the-university-of-new-mexico-albuquerque,logo/d7d1de5e4.png,301-400,United States,us,95-114,,0,0,12.1,11.6,35.5,15.6
The University of Newcastle - Australia,the-university-of-newcastle-australia,logo/b2f27bb6a.png,301-400,Australia,au,16-22,,0,0,12.1,3.8,37.3,24.6
The University of Texas at Dallas,the-university-of-texas-at-dallas,logo/f4bd79613.png,301-400,United States,us,95-114,,13.3,0,14,10.9,28.6,23.1
The University of Texas Health Science Center at Houston,the-university-of-texas-health-science-center-at-houston,logo-jpg/cceffd11c00.jpg,301-400,United States,us,95-114,,0,14.9,7,11,32.9,14.2
Sao Paulo State University,unesp,logo/26a725267.png,301-400,Brazil,br,2-3,,0,0,7,3.8,48.1,19.2
University at Buffalo - the State University of New York,university-at-buffalo-the-state-university-of-new-york,logo/7a306da0a.png,301-400,United States,us,95-114,,0,0,12.1,9.3,40.6,16.8
University College Dublin,university-college-dublin,logo/6b943a3b2.png,301-400,Ireland,ie,2,,0,0,15.7,8.5,39,16.9
University of Alabama at Birmingham,university-of-alabama-at-birmingham,logo/bd261e772.png,301-400,United States,us,95-114,,0,0,12.1,8.1,43.8,14.9
University of Antwerp,university-of-antwerp,logo/9bd98c131.png,301-400,Belgium,be,6-7,,0,0,14,8,38.1,28.1
University of Bath,university-of-bath,logo/d94237204.png,301-400,United Kingdom,gb,29-34,,0,0,7,11.6,33.9,20
University of Bergen,university-of-bergen,logo/3c273bc4e.png,301-400,Norway,no,3,,0,0,0,13,39.6,20
University of Campinas,university-of-campinas,logo/aa0513029.png,301-400,Brazil,br,2-3,,0,0,7,6.6,46.5,18.7
University of Central Florida,university-of-central-florida,logo/813d8d7eb.png,301-400,United States,us,95-114,,0,0,9.9,12.3,34.9,17.7
University of Côte d'Azur,university-of-cte-dazur,logo/9dd52c3a5.png,301-400,France,fr,13-16,,0,0,14,16.8,24.1,15.9
University of Duisburg-Essen,university-of-duisburg-essen-1,logo/ba06426ae.png,301-400,Germany,de,20-24,,0,0,17.1,11.2,33.4,15.4
University of Florence,university-of-florence,logo/ffc7827db.png,301-400,Italy,it,8-10,,0,0,9.9,9.3,43.1,20.4
University of Guelph,university-of-guelph,logo/a21571dd0.png,301-400,Canada,ca,13-18,,0,0,9.9,8,33.7,19.3
University of Hawaii at Manoa,university-of-hawaii-at-manoa,logo/71999f015.png,301-400,United States,us,95-114,,0,0,9.9,17.5,36.8,19.9
University of Kentucky,university-of-kentucky,logo/7db3d518b.png,301-400,United States,us,95-114,,9.4,0,0,7.6,43.3,17.5
University of Leicester,university-of-leicester,logo/33601d56d.png,301-400,United Kingdom,gb,29-34,,0,0,15.7,13.6,34.1,21.9
University of Malaya,university-of-malaya,logo/baa2b4f77.png,301-400,Malaysia,my,1,,0,0,15.7,3.1,38.5,16.4
University of Manitoba,university-of-manitoba,logo/b66139813.png,301-400,Canada,ca,13-18,,10.9,0,9.9,5.9,38,18.3
University of Milano-Bicocca,university-of-milano-bicocca,logo-jpg/b412ab39400.jpg,301-400,Italy,it,8-10,,0,0,12.1,5.6,34.4,23.2
University of Naples Federico II,university-of-naples-federico-ii,logo/05e74c379.png,301-400,Italy,it,8-10,,0,0,0,9.1,49.9,19.9
University of Natural Resources and Life Sciences - Vienna,university-of-natural-resources-and-life-sciences-vienna,logo/a669e9a9f.png,301-400,Austria,at,4-5,,0,0,17.1,7.1,24.5,31.7
University of Notre Dame,university-of-notre-dame,logo/11b8029f6.png,301-400,United States,us,95-114,,12.1,0,7,12.2,32.4,18.6
University of Oregon,university-of-oregon,logo/87932f968.png,301-400,United States,us,95-114,,5.4,0,9.9,12.5,30.2,18.5
University of Otago,university-of-otago,logo-jpg/872fa062700.jpg,301-400,New Zealand,nz,2,,0,0,7,10.1,37,21.6
University of Porto,university-of-porto,logo-jpg/d9082956b00.jpg,301-400,Portugal,pt,2,,0,0,0,10.2,45.8,19.1
University of Saskatchewan,university-of-saskatchewan,logo/23b948bb0.png,301-400,Canada,ca,13-18,,7.7,0,9.9,8.9,35,18.5
University of South Carolina - Columbia,university-of-south-carolina-columbia-1,logo/04f169eee.png,301-400,United States,us,95-114,,0,0,14,8.5,39.2,17.2
University of Southern Denmark,university-of-southern-denmark,logo/8c66c5a09.png,301-400,Denmark,dk,4-5,,0,0,14,8.6,42.2,17.9
University of St Andrews,university-of-st-andrews,logo/761c4f7b4.png,301-400,United Kingdom,gb,29-34,,9.4,0,7,16.5,29.6,20.8
University of Stuttgart,university-of-stuttgart,logo/ec2ed2a28.png,301-400,Germany,de,20-24,,18,0,12.1,13,27.1,13.7
University of Surrey,university-of-surrey,logo/bacc77614.png,301-400,United Kingdom,gb,29-34,,0,0,15.7,4.9,32.3,21.9
University of Tehran,university-of-tehran,logo/d58a4ccbc.png,301-400,Iran,ir,1,,12.1,0,0,2.9,46,18.5
University of the Basque Country,university-of-the-basque-country,logo/11b34e191.png,301-400,Spain,es,6-9,,0,0,7,12.5,38.8,16.9
University of Toulouse 1,university-of-toulouse-1,logo/6da0d7101.png,301-400,France,fr,13-16,,0,28.8,0,,11.7,31.6
University of Turku,university-of-turku,logo/16955298c.png,301-400,Finland,fi,2,,0,0,7,10.2,37.1,15.4
University of Ulm,university-of-ulm,logo/73fcbe7b7.png,301-400,Germany,de,20-24,,0,0,19.8,14,30.7,15.4
University of Vermont,university-of-vermont,logo/18f55f0bd.png,301-400,United States,us,95-114,,13.3,0,12.1,8.6,28.3,16.1
University of Victoria,university-of-victoria,logo/68a72b0ef.png,301-400,Canada,ca,13-18,,0,0,14,11,32.1,20.7
University of Warsaw,university-of-warsaw,logo/d42f67232.png,301-400,Poland,pl,1,,19.6,0,0,13,33.5,10.8
Vienna University of Technology,vienna-university-of-technology,logo/bf088949a.png,301-400,Austria,at,4-5,,0,0,9.9,17.3,27.9,25.9
Vrije Universiteit Brussel (VUB),vrije-universiteit-brussel-vub,logo/de2977e90.png,301-400,Belgium,be,6-7,,13.3,0,7,12.3,33.1,27.6
Washington State University,washington-state-university,logo/c0ee3c39e.png,301-400,United States,us,95-114,,0,0,9.9,7.9,34.6,19.3
Western Sydney University,western-sydney-university,logo/eeb85af2c.png,301-400,Australia,au,16-22,,0,0,12.1,9.1,32.8,21.9
Wuhan University of Technology,wuhan-university-of-technology,logo/16563358.png,301-400,China,cn,33-49,,0,0,17.1,4.8,39.5,11.6
Zhengzhou University,zhengzhou-university,logo/68963418.png,301-400,China,cn,33-49,,0,0,0,6.2,53.6,13.5
Aalto University,aalto-university,logo/699336500.png,401-500,Finland,fi,3,,0,0,9.9,9,34.8,14.7
Bar-Ilan University,bar-ilan-university,logo/ecb97f756.png,401-500,Israel,il,5-6,,0,0,14,7.5,29.8,13.3
Beijing Jiaotong University,beijing-jiaotong-university,logo/60987143.png,401-500,China,cn,50-71,,0,0,9.9,0,37.5,12.9
Beijing University of Technology,beijing-university-of-technology,logo/10211810.png,401-500,China,cn,50-71,,0,0,7,3.5,36.6,13.3
Ben-Gurion University of the Negev,ben-gurion-university-of-the-negev,logo/5daae2575.png,401-500,Israel,il,5-6,,0,0,0,9.5,37.3,15.2
Brigham Young University,brigham-young-university,logo/02ae869f0.png,401-500,United States,us,115-133,,7.7,0,9.9,8.4,26.6,12.9
Cairo University,cairo-university,logo/881613d6a.png,401-500,Egypt,eg,1,,18,0,0,1.4,38.4,15.9
Chiba University,chiba-university,logo/3a9c29fe2.png,401-500,Japan,jp,11-14,,0,0,7,9.7,29.2,16.1
China University of Geosciences Beijing,china-university-of-geosciences-beijing,logo/21004246.png,401-500,China,cn,50-71,,0,0,12.1,2.5,33.1,17.1
China University of Mining and Technology,china-university-of-mining-and-technology-xuzhou,logo/15914272.png,401-500,China,cn,50-71,,0,0,9.9,0,41.2,14.8
CUNY Graduate School and University Center,cuny-graduate-school-and-university-center,logo/cb7b39c18.png,401-500,United States,us,115-133,,0,0,7,9.7,28.2,31.3
East China Normal University,east-china-normal-university,logo/47430452.png,401-500,China,cn,50-71,,0,0,0,6.9,41.5,13.3
Eindhoven University of Technology,eindhoven-university-of-technology,logo-jpg/0b4b50b9c00.jpg,401-500,Netherlands,nl,11-12,,0,0,9.9,8.5,31.3,21.9
Federal University of Minas Gerais,federal-university-of-minas-gerais,logo/7d91c3f4e.png,401-500,Brazil,br,4-6,,0,0,0,4.2,41,16.3
