name,code,logo,rank,region,region_code,region_ranking,score,indicator_Alumni,indicator_Award,indicator_HiCi,indicator_N&S,indicator_PUB,indicator_PCP
Charles University in Prague,charles-university-in-prague,logo/b21d1a50b.png,201-302,Czech Republic,cz,1,,13.4,0,0,11.9,42.5,18.3
Claude Bernard University Lyon 1,claude-bernard-university-lyon-1,logo/bfcb2841f.png,201-302,France,fr,8-14,,13.4,0,0,18.2,42.6,14.4
Complutense University of Madrid,complutense-university-of-madrid,logo/5d01436ca.png,201-302,Spain,es,2-4,,17.3,0,0,10,41.5,20.4
Dalhousie University,dalhousie-university,logo/3cae36dc6.png,201-302,Canada,ca,7-18,,0,0,14.5,14.2,34,17.2
Ecole Polytechnique,ecole-polytechnique,logo/a6f5d004d.png,201-302,France,fr,8-14,,19.7,0,7.3,10.6,28,21.3
Industrial Physics and Chemistry Higher Educational Institution - Paris,espci-paris,logo/1eea04139.png,201-302,France,fr,8-14,,9.5,18.9,0,11,17.3,29.5
Keio University,keio-university,logo-jpg/dc415a48e00.jpg,201-302,Japan,jp,10-11,,0,0,10.3,12.4,34.3,17.4
Kobe University,kobe-university,logo/63bcf75c6.png,201-302,Japan,jp,10-11,,0,0,12.6,10.3,32.3,16.2
Korea Advanced Institute of Science and Technology,korea-advanced-institute-of-science-and-technology,logo/8f3ceaab6.png,201-302,South Korea,kr,2-3,,0,0,0,14.2,38.1,27.5
Lancaster University,lancaster-university,logo/e4c52cb63.png,201-302,United Kingdom,gb,24-33,,0,0,16.2,11.7,28.5,25.7
Laval University,laval-university,logo/2a9c8ff20.png,201-302,Canada,ca,7-18,,0,0,16.2,10.2,37.8,15.8
London School of Economics and Political Science,london-school-of-economics-and-political-science,logo/21a6b0778.png,201-302,United Kingdom,gb,24-33,,17.3,0,14.5,,26.1,28.5
London School of Hygiene and Tropical Medicine,london-school-of-hygiene-tropical-medicine,logo/44c92e762.png,201-302,United Kingdom,gb,24-33,,9.5,0,0,8.4,29.3,41.9
Louisiana State University - Baton Rouge,louisiana-state-university-baton-rouge,logo/12298bd99.png,201-302,United States,us,91-112,,0,0,17.8,15.4,38.4,16.8
Macquarie University,macquarie-university,logo/b9794c3ca.png,201-302,Australia,au,7-9,,0,0,16.2,14.6,26.7,23.7
Medical University of Vienna,medical-university-of-vienna,logo/8c654cbfd.png,201-302,Austria,at,2-3,,12.2,15.5,7.3,6.1,32.5,17.6
Monash University,monash-university,logo/6d8339a6f.png,201-302,Australia,au,7-9,,0,0,7.3,14.9,47,20.5
Nanjing University,nanjing-university,logo/44696062.png,201-302,China,cn,1-6,,0,0,0,12.5,42.8,16.3
National and Kapodistrian University of Athens,national-and-kapodistrian-university-of-athens,logo/95cce01c7.png,201-302,Greece,gr,1,,0,0,12.6,5.2,42.3,20.4
National Cheng Kung University (NCKU),national-cheng-kung-university-ncku,logo/9b8894137.png,201-302,China-Taiwan,tw,2-3,,0,0,10.3,2.1,47.3,19.4
National Tsing Hua University,national-tsing-hua-university,logo/c981ecb43.png,201-302,China-Taiwan,tw,2-3,,14.5,0,0,9.5,35.4,22.2
Newcastle University,newcastle-university,logo-jpg/0503dcf9e00.jpg,201-302,United Kingdom,gb,24-33,,0,0,16.2,19,34.5,22.7
Norwegian University of Science and Technology,norwegian-university-of-science-and-technology-ntnu,logo/5cbe779ad.png,201-302,Norway,no,2-3,,16.4,0,10.3,16.6,34.8,19.1
Paul Sabatier University (Toulouse 3),paul-sabatier-university-toulouse-3,logo/0e606f4e4.png,201-302,France,fr,8-14,,0,6.3,0,17.2,35.3,11.9
Peking University,peking-university,logo/86350223.png,201-302,China,cn,1-6,,0,0,0,11.4,56.4,16.5
Queen's University,queens-university,logo/cf8e155e5.png,201-302,Canada,ca,7-18,,0,0,16.2,15.2,35.8,20.2
Queen's University Belfast,queens-university-belfast,logo/fae80f932.png,201-302,United Kingdom,gb,24-33,,20.4,0,0,13.6,32.1,22.3
Rensselaer Polytechnic Institute,rensselaer-polytechnic-institute,logo/a2faf8830.png,201-302,United States,us,91-112,,14.5,0,17.8,11.2,26.8,24.5
Royal Institute of Technology,kth-royal-institute-of-technology,logo/2f5376155.png,201-302,Sweden,se,5-7,,0,15.5,0,7.9,35,17
RWTH Aachen University,rwth-aachen-university,logo/577d10b40.png,201-302,Germany,de,15-24,,5.5,0,7.3,9,38.4,18.5
Shanghai Jiao Tong University,shanghai-jiao-tong-university,logo/27403919.png,201-302,China,cn,1-6,,0,0,0,8.7,55.2,17.8
Simon Fraser University,simon-fraser-university,logo/adfc503d5.png,201-302,Canada,ca,7-18,,0,0,12.6,11.3,32,17.6
State University of Campinas,university-of-campinas,logo/aa0513029.png,201-302,Brazil,br,2,,0,0,7.3,6.9,41.2,19.5
State University of New York at Albany,university-at-albany-state-university-of-new-york,logo/3cc2bc883.png,201-302,United States,us,91-112,,0,0,19.2,5.5,29.8,19.6
State University of New York at Buffalo,university-at-buffalo-the-state-university-of-new-york,logo/7a306da0a.png,201-302,United States,us,91-112,,0,0,16.2,11,38.7,16.6
Technical University of Berlin,technical-university-of-berlin,logo/e480d3fd9.png,201-302,Germany,de,15-24,,20.4,0,12.6,5.8,29.1,16.3
The Chinese University of Hong Kong,the-chinese-university-of-hong-kong,logo/d7b4fe8fe.png,201-302,China-Hong Kong,hk,1-3,,0,0,14.5,6.2,42.2,22
The George Washington University,the-george-washington-university,logo/cb85da2ec.png,201-302,United States,us,91-112,,13.4,0,12.6,10.5,32.3,17.7
The Hong Kong University of Science and Technology,the-hong-kong-university-of-science-and-technology,logo/1869ca1ad.png,201-302,China-Hong Kong,hk,1-3,,0,0,16.2,5.8,32.7,23.3
The University of Adelaide,the-university-of-adelaide,logo/13e383993.png,201-302,Australia,au,7-9,,17.3,0,10.3,11.7,36.6,25.3
The University of Auckland,the-university-of-auckland,logo/05b4edbf7.png,201-302,New Zealand,nz,1-2,,15.5,0,10.3,14.6,35.8,18.4
The University of Calgary,the-university-of-calgary,logo/2728e064d.png,201-302,Canada,ca,7-18,,0,0,10.3,16.5,45.3,17.4
The University of Dundee,the-university-of-dundee,logo/c0cd8c2bb.png,201-302,United Kingdom,gb,24-33,,0,0,14.5,12.6,27.5,25.8
The University of Hong Kong,the-university-of-hong-kong,logo/cbf530ad3.png,201-302,China-Hong Kong,hk,1-3,,0,0,14.5,8.9,44.1,21.5
The University of New Mexico - Albuquerque,the-university-of-new-mexico-albuquerque,logo/d7d1de5e4.png,201-302,United States,us,91-112,,0,0,12.6,18.3,36.4,19.5
The University of Reading,the-university-of-reading,logo/2bfe83c14.png,201-302,United Kingdom,gb,24-33,,0,0,14.5,16.6,28.7,26.2
The University of Texas Health Science Center at San Antonio,the-university-of-texas-health-science-center-at-san-antonio,logo-jpg/86d630cf700.jpg,201-302,United States,us,91-112,,0,0,22.9,6.7,29.3,17.4
Trinity College Dublin,trinity-college-dublin,logo/a5359bee7.png,201-302,Ireland,ie,1,,13.4,14.1,7.3,10,29.9,16.8
Tsinghua University,tsinghua-university,logo/27532357.png,201-302,China,cn,1-6,,12.2,0,0,9.2,55.8,16.6
Umea University,umea-university,logo/bb8830f26.png,201-302,Sweden,se,5-7,,0,0,14.5,12,32.5,13.5
University of Aberdeen,university-of-aberdeen,logo/0717053d3.png,201-302,United Kingdom,gb,24-33,,0,0,12.6,15.2,33.6,26.7
University of Antwerp,university-of-antwerp,logo/9bd98c131.png,201-302,Belgium,be,5-6,,0,0,12.6,13.3,33.3,25.6
University of Bath,university-of-bath,logo/d94237204.png,201-302,United Kingdom,gb,24-33,,0,0,10.3,13.3,28.7,25.6
University of Bergen,university-of-bergen,logo/3c273bc4e.png,201-302,Norway,no,2-3,,0,0,7.3,16.2,36.4,18.6
Ruhr University Bochum,university-of-bochum,logo/5ff18ee82.png,201-302,Germany,de,15-24,,0,0,12.6,11.8,38.9,19.6
University of Bologna,university-of-bologna,logo/05d515e2f.png,201-302,Italy,it,5-7,,0,0,10.3,9.3,47.6,15.7
University of Bordeaux 1,university-of-bordeaux-1,logo/a457c6ac9.png,201-302,France,fr,8-14,,7.7,0,12.6,13.2,30.2,16.7
University of Cape Town,university-of-cape-town,logo/232448cdc.png,201-302,South Africa,za,1,,21.9,0,10.3,13.7,32.6,18.4
University of Central Florida,university-of-central-florida,logo/813d8d7eb.png,201-302,United States,us,91-112,,0,0,17,8.1,31.1,14.8
University of Duesseldorf,heinrich-heine-university-duesseldorf,logo/23cac266a.png,201-302,Germany,de,15-24,,13.4,0,11.5,11.1,32.1,17.1
University of Erlangen-Nuremberg,university-of-erlangen-nuremberg,logo/afb3d8190.png,201-302,Germany,de,15-24,,0,0,16.2,13.5,39.6,20.6
University of Florence,university-of-florence,logo/ffc7827db.png,201-302,Italy,it,5-7,,0,0,16.2,12.7,40,16.1
University of Gothenburg,university-of-gothenburg,logo/2419f8b06.png,201-302,Sweden,se,5-7,,0,15.5,0,10.8,37.8,12.9
University of Guelph,university-of-guelph,logo/a21571dd0.png,201-302,Canada,ca,7-18,,0,0,16.2,14.3,33.5,19.6
University of Halle-Wittenberg,university-of-halle-wittenberg,logo/5f7377c92.png,201-302,Germany,de,15-24,,5.5,8.9,7.3,10.7,28.3,15
University of Houston,university-of-houston,logo/b1fdf2977.png,201-302,United States,us,91-112,,0,0,20.5,10.5,34.8,17.4
University of Innsbruck,university-of-innsbruck,logo/28dbaa74d.png,201-302,Austria,at,2-3,,0,10.9,7.3,15.9,23.8,14.5
University of Kansas - Lawrence,university-of-kansas,logo/bd525bf4e.png,201-302,United States,us,91-112,,13.4,0,12.6,14.6,32.5,15.2
University of Karlsruhe,karlsruhe-institute-of-technology-kit,logo/673bb8044.png,201-302,Germany,de,15-24,,5.5,0,10.3,13.3,31.6,16.5
University of Kentucky,university-of-kentucky,logo/7db3d518b.png,201-302,United States,us,91-112,,12.2,0,7.3,11.7,42.4,17.7
University of Lausanne,university-of-lausanne,logo/5051a54b0.png,201-302,Switzerland,ch,7,,0,0,12.6,20,30.2,21
University of Leipzig,university-of-leipzig,logo/95371c744.png,201-302,Germany,de,15-24,,15.5,15.5,0,9.1,35.5,19
University of Liege,university-of-liege,logo/9d643c9ae.png,201-302,Belgium,be,5-6,,9.5,0,10.3,11.8,30.2,24.6
University of Manitoba,university-of-manitoba,logo/b66139813.png,201-302,Canada,ca,7-18,,0,0,16.2,9.4,34.8,15.8
University of Marburg,university-of-marburg,logo/56c888eab.png,201-302,Germany,de,15-24,,15.5,0,14.5,15.3,29.9,17.5
University of Medicine and Dentistry New Jersey,university-of-medicine-and-dentistry-new-jersey,logo/c46f71396.png,201-302,United States,us,91-112,,0,0,22.9,12.5,33.7,19.6
University of Missouri - Columbia,university-of-missouri-columbia,logo/84de5e5b1.png,201-302,United States,us,91-112,,10.9,0,7.3,13.1,41,14.6
University of Montpellier 2,university-of-montpellier-2,logo/19fa61829.png,201-302,France,fr,8-14,,12.2,0,12.6,14.4,32.9,17.6
University of Notre Dame,university-of-notre-dame,logo/11b8029f6.png,201-302,United States,us,91-112,,14.5,0,12.6,14.1,30.9,18.4
University of Oregon,university-of-oregon,logo/87932f968.png,201-302,United States,us,91-112,,12.2,0,10.3,20.1,27.3,17.5
University of Otago,university-of-otago,logo-jpg/872fa062700.jpg,201-302,New Zealand,nz,1-2,,0,0,10.3,9.7,33.8,24.6
University of Ottawa,university-of-ottawa,logo/eaae11f5f.png,201-302,Canada,ca,7-18,,0,0,7.3,13.6,39.6,17.8
University of Saskatchewan,university-of-saskatchewan,logo/23b948bb0.png,201-302,Canada,ca,7-18,,10.9,0,14.5,6.7,33.5,16.6
University of Science and Technology of China,university-of-science-and-technology-of-china,logo/50132214.png,201-302,China,cn,1-6,,0,0,7.3,11.3,44.9,23
University of South Carolina - Columbia,university-of-south-carolina-columbia-1,logo/04f169eee.png,201-302,United States,us,91-112,,0,0,16.2,13.4,34.5,17.1
University of South Florida,university-of-south-florida,logo/5a874adcf.png,201-302,United States,us,91-112,,0,0,12.6,9.7,37.8,14.1
University of Stuttgart,university-of-stuttgart,logo/ec2ed2a28.png,201-302,Germany,de,15-24,,21.2,0,10.3,13,28.7,16.7
University of the Mediterranean (Aix-Marseille 2),university-of-the-mediterranean-aix-marseille-2,logo/3deddd5ea.png,201-302,France,fr,8-14,,0,0,14.5,16.7,27.4,13
University of Turin,university-of-turin,logo/1d6abed85.png,201-302,Italy,it,5-7,,18.9,0,12.6,8.7,39.4,17.5
University of Valencia,university-of-valencia,logo/6353e32c9.png,201-302,Spain,es,2-4,,0,0,7.3,8.6,40.3,19.2
University of Vermont,university-of-vermont,logo/18f55f0bd.png,201-302,United States,us,91-112,,15.5,0,14.5,9.4,29.2,20.5
University of Victoria,university-of-victoria,logo/68a72b0ef.png,201-302,Canada,ca,7-18,,0,0,14.5,11.2,30,18.3
University of Waterloo,university-of-waterloo,logo/afeac310e.png,201-302,Canada,ca,7-18,,0,0,19.2,9.3,41.2,21.3
University of York,university-of-york,logo/37e99d3e3.png,201-302,United Kingdom,gb,24-33,,0,0,17.8,12.2,32,27.3
Washington State University - Pullman,washington-state-university,logo/c0ee3c39e.png,201-302,United States,us,91-112,,0,0,20.5,13,32.2,16.6
Wayne State University,wayne-state-university,logo/26c477d65.png,201-302,United States,us,91-112,,0,0,7.3,9.4,39.5,19
Western University,western-university,logo/c29ef8efe.png,201-302,Canada,ca,7-18,,0,0,8.9,13.1,43.8,18.5
Yeshiva University,yeshiva-university,logo/4f1519bae.png,201-302,United States,us,91-112,,0,0,12.6,17.9,33.5,20
Yonsei University,yonsei-university,logo/9aca43746.png,201-302,South Korea,kr,2-3,,0,0,7.3,9.6,48.9,17.2
Zhejiang University,zhejiang-university,logo/88311656.png,201-302,China,cn,1-6,,0,0,0,7.9,61.1,16.3
Aristotle University of Thessaloniki,aristotle-university-of-thessaloniki,logo/ab4c53b55.png,303-401,Greece,gr,2,,0,0,7.3,3.3,37.2,17.5
Autonomous University of Barcelona,autonomous-university-of-barcelona,logo/ae2a39e54.png,303-401,Spain,es,5-6,,0,0,0,7.1,40,18.7
Bar-Ilan University,bar-ilan-university,logo/ecb97f756.png,303-401,Israel,il,5-6,,0,0,12.6,9.3,28.2,14.8
Ben-Gurion University of the Negev,ben-gurion-university-of-the-negev,logo/5daae2575.png,303-401,Israel,il,5-6,,0,0,7.3,8.9,36.8,17.7
Brigham Young University,brigham-young-university,logo/02ae869f0.png,303-401,United States,us,113-138,,10.9,0,10.3,3.9,26.2,9.9
Chalmers University of Technology,chalmers-university-of-technology,logo/9ded22865.png,303-401,Sweden,se,8-9,,0,0,16.2,9.4,28.2,17.2
City University of Hong Kong,city-university-of-hong-kong,logo/ed73d6ca9.png,303-401,China-Hong Kong,hk,4-5,,0,0,7.3,0,36.1,18.8
City University of New York City College,the-city-college-of-new-york,logo/aa0b8f631.png,303-401,United States,us,113-138,,34.6,0,10.3,8.4,16.5,14.9
Clemson University,clemson-university,logo/a07c7ddc7.png,303-401,United States,us,113-138,,0,0,12.6,6.8,28.5,13.9
Dresden University of Technology,tu-dresden,logo-jpg/fce781c0600.jpg,303-401,Germany,de,25-36,,0,0,7.3,9,35.8,17.3
Ecole National Superieure Mines - Paris,mines-paristech,logo/89e2588e7.png,303-401,France,fr,15-19,,16.4,25.3,0,3.3,10.8,13.8
Eotvos Lorand University,eotvos-lorand-university,logo/1aed152b9.png,303-401,Hungary,hu,1-2,,17.3,0,10.3,9.1,23.4,13.7
Federal University of Minas Gerais,federal-university-of-minas-gerais,logo/7d91c3f4e.png,303-401,Brazil,br,3-4,,0,0,7.3,6.6,33,15.8
Federal University of Rio de Janeiro,federal-university-of-rio-de-janeiro,logo/c7c76aed0.png,303-401,Brazil,br,3-4,,0,0,0,11.3,39.5,18.9
Flinders University,flinders-university,logo/50d276a09.png,303-401,Australia,au,10-13,,17.3,0,7.3,5.1,23.4,21.3
Fudan University,fudan-university,logo/28312850.png,303-401,China,cn,7-8,,0,0,0,6.2,46.3,16.7
Georgetown University,georgetown-university,logo/5c9d5401d.png,303-401,United States,us,113-138,,0,0,12.6,6.9,32.5,19
Hanyang University,hanyang-university,logo/33d276332.png,303-401,South Korea,kr,4-7,,0,0,0,6.3,37.8,16.5
Henri Poincare University (Nancy 1),henri-poincar-university,logo/3d6228a5b.png,303-401,France,fr,15-19,,13.4,18.9,0,8,20.4,11.5
Hiroshima University,hiroshima-university,logo-jpg/f1e5ef22b00.jpg,303-401,Japan,jp,12-19,,0,0,7.3,10.1,35.9,17.7
Indian Institute of Science,indian-institute-of-science,logo/f973a1877.png,303-401,India,in,1,,0,0,12.6,6.4,33.4,16.7
Indiana University-Purdue University at Indianapolis,indiana-university-purdue-university-at-indianapolis,logo/0d566a3be.png,303-401,United States,us,113-138,,0,0,0,7.8,39.4,12.4
Jagiellonian University,jagiellonian-university,logo/9d54e81f7.png,303-401,Poland,pl,1-2,,12.2,0,7.3,4.8,31.6,15.6
Kanazawa University,kanazawa-university,logo/294f7949c.png,303-401,Japan,jp,12-19,,0,0,10.3,6.7,27.5,17.1
Kansas State University,kansas-state-university,logo/76d9dd753.png,303-401,United States,us,113-138,,0,0,14.5,8.6,29.1,15.3
Korea University,korea-university,logo/8310aa48b.png,303-401,South Korea,kr,4-7,,0,0,0,5.1,44.8,17.9
Medical University of South Carolina,medical-university-of-south-carolina,logo/34694e611.png,303-401,United States,us,113-138,,0,0,14.5,5.4,31.2,16
Nagasaki University,nagasaki-university,logo-jpg/99ca9793300.jpg,303-401,Japan,jp,12-19,,13.4,0,10.3,4,25.1,17.5
Nanyang Technological University,nanyang-technological-university,logo/f3d48b4a3.png,303-401,Singapore,sg,2,,0,0,0,6.1,43.8,20.3
National Chiao Tung University,national-chiao-tung-university,logo/eb4a9490e.png,303-401,China-Taiwan,tw,4,,0,0,7.3,5.7,36,21.1
Niigata University,niigata-university,logo-jpg/b1982541a00.jpg,303-401,Japan,jp,12-19,,0,0,12.6,4.7,26.7,16.3
Okayama University,okayama-university,logo-jpg/a6b73044f00.jpg,303-401,Japan,jp,12-19,,0,0,7.3,10.8,34.2,18.1
Pohang University of Science and Technology,pohang-university-of-science-and-technology,logo/a66a338cc.png,303-401,South Korea,kr,4-7,,0,0,7.3,8.6,28.5,27.9
Polytechnic Institute of Milan,polytechnic-university-of-milan,logo/84ea078dc.png,303-401,Italy,it,8-13,,9.5,15.5,0,6,28.4,14
Polytechnic University of Valencia,polytechnic-university-of-valencia,logo-jpg/87bf0c60700.jpg,303-401,Spain,es,5-6,,0,0,7.3,9.7,29.2,14.6
Saint Louis University,saint-louis-university,logo/fd492810c.png,303-401,United States,us,113-138,,0,12.6,10.3,4.4,26,17.2
Saint Petersburg State University,saint-petersburg-state-university,logo-jpg/2b28ec0e900.jpg,303-401,Russia,ru,2,,26.8,0,0,6.3,28.9,16.1
San Diego State University,san-diego-state-university,logo/e19bd5ec8.png,303-401,United States,us,113-138,,0,0,14.5,12.3,25.8,13.3
Scuola Normale Superiore - Pisa,scuola-normale-superiore-pisa,logo-jpg/5ed9cf07300.jpg,303-401,Italy,it,8-13,,0,0,12.6,4.7,17,43
Shandong University,shandong-university,logo/97189370.png,303-401,China,cn,7-8,,0,0,0,3.9,40.7,11.7
SUNY Downstate Health Sciences University,state-university-of-new-york-health-science-center-at-brooklyn,logo/611e47699.png,303-401,United States,us,113-138,,0,15.5,10.3,5.7,17.6,12.1
Sungkyunkwan University,sungkyunkwan-university,logo/13a2c1830.png,303-401,South Korea,kr,4-7,,0,0,0,9.1,41.7,16.6
Swedish University of Agricultural Sciences,swedish-university-of-agricultural-sciences,logo/e61844540.png,303-401,Sweden,se,8-9,,0,0,12.6,12.9,28.6,13.9
Syracuse University,syracuse-university,logo/b8c081d63.png,303-401,United States,us,113-138,,0,0,16.2,9.6,26.1,14.8
Technical University Darmstadt,technical-university-darmstadt,logo/a35de2656.png,303-401,Germany,de,25-36,,17.3,0,7.3,9.1,28.6,15.3
Technical University of Braunschweig,technical-university-of-braunschweig,logo/1ab78ffa1.png,303-401,Germany,de,25-36,,14.5,0,7.3,7.7,23.6,12.8
Temple University,temple-university,logo/dce115cfb.png,303-401,United States,us,113-138,,0,0,14.5,4.8,31.6,13.6
Texas Tech University,texas-tech-university,logo/7872132b9.png,303-401,United States,us,113-138,,0,0,10.3,6.1,29.8,13.9
The Hong Kong Polytechnic University,the-hong-kong-polytechnic-university,logo/bb2e43056.png,303-401,China-Hong Kong,hk,4-5,,0,0,12.6,1.5,36.1,18.3
The Open University,the-open-university,logo-jpg/ad501b36300.jpg,303-401,United Kingdom,gb,34-36,,0,0,12.6,14.7,21.6,18
The University of Montana - Missoula,university-of-montana-missoula,logo/0034300e0.png,303-401,United States,us,113-138,,7.7,0,12.6,11.8,16.9,15.8
The University of Texas at Dallas,the-university-of-texas-at-dallas,logo/f4bd79613.png,303-401,United States,us,113-138,,0,0,10.3,13.7,26.9,21.8
The University of Texas Medical Branch at Galveston,the-university-of-texas-medical-branch-at-galveston,logo/8cf0f7193.png,303-401,United States,us,113-138,,0,0,17.8,8.4,27.8,15.6
The University of Tokushima,the-university-of-tokushima,logo/7abd01cd9.png,303-401,Japan,jp,12-19,,0,0,10.3,8.2,23.9,17.2
Thomas Jefferson University,thomas-jefferson-university,logo/de4a76b2c.png,303-401,United States,us,113-138,,0,0,16.2,1.5,27.9,14.9
Tokyo Medical and Dental University,tokyo-medical-and-dental-university,logo/f08405847.png,303-401,Japan,jp,12-19,,0,0,7.3,11.7,26.7,24.9
Tulane University,tulane-university,logo/9a8c0789e.png,303-401,United States,us,113-138,,0,0,14.5,10.1,27,13.4
University College Cork,university-college-cork,logo/83ad263de.png,303-401,Ireland,ie,2-3,,0,0,16.2,5.9,23,13.2
University College Dublin,university-college-dublin,logo/6b943a3b2.png,303-401,Ireland,ie,2-3,,0,0,7.3,6.5,33.4,16
University of Alaska - Fairbanks,university-of-alaska-fairbanks,logo/2e039f99b.png,303-401,United States,us,113-138,,0,0,14.5,14.6,21.6,23.1
University of Arkansas at Fayetteville,university-of-arkansas-at-fayetteville,logo/298ee7612.png,303-401,United States,us,113-138,,0,0,10.3,11.8,24.7,14
University of Bayreuth,university-of-bayreuth,logo/139a66e3f.png,303-401,Germany,de,25-36,,0,0,7.3,15,24.3,13.6
University of Bielefeld,bielefeld-university,logo/f6151fa61.png,303-401,Germany,de,25-36,,0,0,14.5,11.6,24.6,14.2
University of Bremen,university-of-bremen,logo/03ecf2289.png,303-401,Germany,de,25-36,,0,0,0,15.1,29.7,15.3
University of Duisburg-Essen,university-of-duisburg-essen-1,logo/ba06426ae.png,303-401,Germany,de,25-36,,0,0,7.3,7.9,30.3,14.8
University of Exeter,university-of-exeter,logo/e757ee576.png,303-401,United Kingdom,gb,34-36,,0,0,0,18.4,27.8,24.9
University of Ferrara,university-of-ferrara,logo/bc02ceb50.png,303-401,Italy,it,8-13,,0,0,10.3,5.5,26.6,17
University of Genova,university-of-genoa,logo-jpg/b93c9834100.jpg,303-401,Italy,it,8-13,,0,0,14.5,3.9,32.6,13.8
University of Giessen,university-of-giessen,logo-jpg/faa54a30300.jpg,303-401,Germany,de,25-36,,0,0,7.3,6.3,30.8,14.8
University of Graz,university-of-graz,logo/c9baa2289.png,303-401,Austria,at,4,,10.9,12.6,0,9.2,19.9,12.2
University of Jena,university-of-jena,logo/8e04e3dbe.png,303-401,Germany,de,25-36,,0,0,0,12,35.3,17.1
University of Konstanz,university-of-konstanz,logo/f7c03d40b.png,303-401,Germany,de,25-36,,0,0,14.5,10.3,22.4,13.2
University of Maastricht,maastricht-university,logo/92916ebea.png,303-401,Netherlands,nl,10-11,,0,0,0,7,35.7,19.8
University of Naples Federico II,university-of-naples-federico-ii,logo/05e74c379.png,303-401,Italy,it,8-13,,0,0,7.3,4.9,42.2,12.6
University of Nebraska Medical Center,university-of-nebraska-medical-center,logo/b7f66c7e9.png,303-401,United States,us,113-138,,0,0,16.2,7.7,23,13.4
University of Nevada - Reno,university-of-nevada-reno,logo/90ef5381d.png,303-401,United States,us,113-138,,0,0,10.3,13.9,24.9,16
University of New Hampshire - Durham,university-of-new-hampshire,logo/b88720b82.png,303-401,United States,us,113-138,,0,0,14.5,13.4,21.8,16.2
University of Newcastle,the-university-of-newcastle-australia,logo/b2f27bb6a.png,303-401,Australia,au,10-13,,0,0,10.3,7.8,26.8,20.4
University of Oklahoma - Norman,university-of-oklahoma-norman,logo/a09e217f8.png,303-401,United States,us,113-138,,0,0,10.3,8.9,29.5,12.6
University of Oulu,university-of-oulu,logo-jpg/41dee26eb00.jpg,303-401,Finland,fi,2-3,,13.4,0,7.3,6.6,28.5,14.5
University of Palermo,university-of-palermo,logo/9788bf08a.png,303-401,Italy,it,8-13,,0,0,12.6,7.2,28.9,12.2
University of Paris Dauphine (Paris 9),paris-dauphine-university-paris-9,logo/1c13b899c.png,303-401,France,fr,15-19,,0,26.8,7.3,0,12.1,20.6
University of Provence (Aix-Marseille 1),university-of-provence-aix-marseille-1,logo/e3ffa3fdf.png,303-401,France,fr,15-19,,16.4,0,7.3,10.3,22.4,11.4
University of Regensburg,university-of-regensburg,logo/f1e40e83c.png,303-401,Germany,de,25-36,,0,0,7.3,7.2,31.8,15.4
University of Rennes 1,university-of-rennes-1,logo/8143e1d2c.png,303-401,France,fr,15-19,,0,0,7.3,10.5,27.5,10.6
University of Rhode Island,university-of-rhode-island,logo/c3738a931.png,303-401,United States,us,113-138,,0,0,20.5,10,20.2,16.4
University of Southern Denmark,university-of-southern-denmark,logo/8c66c5a09.png,303-401,Denmark,dk,4,,0,0,14.5,10.2,29.6,15.9
University of Surrey,university-of-surrey,logo/bacc77614.png,303-401,United Kingdom,gb,34-36,,0,0,7.3,4.9,28.4,22
University of Szeged,university-of-szeged,logo-jpg/26a33547500.jpg,303-401,Hungary,hu,1-2,,0,15.5,7.3,4.7,23,13.4
University of Tasmania,university-of-tasmania,logo/543d80c32.png,303-401,Australia,au,10-13,,0,0,7.3,7.7,25.1,22.2
University of the Witwatersrand,university-of-the-witwatersrand,logo-jpg/945a175ff00.jpg,303-401,South Africa,za,2,,21.9,0,0,9.9,27.8,15.3
University of Turku,university-of-turku,logo/16955298c.png,303-401,Finland,fi,2-3,,0,0,12.6,7.7,32.1,16.2
University of Twente,university-of-twente,logo/e076f188c.png,303-401,Netherlands,nl,10-11,,0,0,10.3,6.2,27.7,15.6
University of Ulm,university-of-ulm,logo/73fcbe7b7.png,303-401,Germany,de,25-36,,0,0,7.3,9.7,31.1,15.3
University of Warsaw,university-of-warsaw,logo/d42f67232.png,303-401,Poland,pl,1-2,,18.9,0,0,6.6,33.1,16.7
University of Wollongong,university-of-wollongong,logo/60cbe9b79.png,303-401,Australia,au,10-13,,0,0,12.6,8.6,26.5,21.8
Vrije University Brussel,vrije-universiteit-brussel-vub,logo/de2977e90.png,303-401,Belgium,be,7,,15.5,0,0,7.8,26.4,21.8
Wake Forest University,wake-forest-university,logo/1598033eb.png,303-401,United States,us,113-138,,0,0,10.3,6.8,32.4,22.5
Waseda University,waseda-university,logo/791423400.png,303-401,Japan,jp,12-19,,0,0,12.6,10.2,28.3,15
Auburn University,auburn-university,logo/ae923d5df.png,402-501,United States,us,139-152,,0,0,7.3,6.4,29.9,12.5
Boston College,boston-college,logo/cb78bc576.png,402-501,United States,us,139-152,,0,0,7.3,10.3,21.9,13.5
Brunel University London,brunel-university,logo/92f97cee2.png,402-501,United Kingdom,gb,37-40,,0,0,10.3,1.5,25.1,25.5
Carleton University,carleton-university,logo/3243bfc6e.png,402-501,Canada,ca,19-22,,0,0,12.6,4.7,24.8,14.7
Catholic University of Chile,pontifical-catholic-university-of-chile,logo/3d8bbe26f.png,402-501,Chile,cl,1-2,,0,0,7.3,8.9,26.1,13.1
