name,code,logo,rank,region,region_code,region_ranking,score,indicator_Alumni,indicator_Award,indicator_HiCi,indicator_N&S,indicator_PUB,indicator_PCP
Chongqing University,chongqing-university,logo/79822387.png,201-300,China,cn,33-50,,0,0,17.4,4.8,55.7,17.3
Claude Bernard University Lyon 1,claude-bernard-university-lyon-1,logo/bfcb2841f.png,201-300,France,fr,9-12,,9.1,0,11.4,20,36.8,19.4
Curtin University,curtin-university,logo/99e4b9934.png,201-300,Australia,au,9-15,,0,0,19.7,14.7,37.9,29.9
Dalian University of Technology,dalian-university-of-technology,logo/54289554.png,201-300,China,cn,33-50,,0,0,18.6,5.9,51.9,15.4
Deakin University,deakin-university,logo/b20086809.png,201-300,Australia,au,9-15,,0,0,22.8,8.6,41.1,25.5
East China Normal University,east-china-normal-university,logo/47430452.png,201-300,China,cn,33-50,,0,0,17.4,13.6,41.4,15.9
Ecole Normale Superieure - Lyon,ecole-normale-superieure-lyon,logo/1499c2d6e.png,201-300,France,fr,9-12,,15.7,18.4,6.6,5.9,19.4,37.9
Florida State University,florida-state-university,logo/731b432f8.png,201-300,United States,us,62-82,,0,0,14.7,15.8,34,19.4
Fuzhou University,fuzhou-university,logo/77372849.png,201-300,China,cn,33-50,,0,0,21.8,6.8,37.8,15.5
George Mason University,george-mason-university,logo/ba8ac68f7.png,201-300,United States,us,62-82,,0,29.1,6.6,10.2,27.2,18.8
Hanyang University,hanyang-university,logo/33d276332.png,201-300,South Korea,kr,3-7,,0,0,16.1,8,39.1,21.3
Hokkaido University,hokkaido-university,logo/0ed9be4d1.png,201-300,Japan,jp,6-8,,10.5,15,6.6,14.5,39.1,15.7
Jiangsu University,jiangsu-university,logo/28154997.png,201-300,China,cn,33-50,,0,0,18.6,2.7,46.3,15.7
Jinan University,jinan-university,logo/78175531.png,201-300,China,cn,33-50,,0,0,13.2,9.4,46.4,16.7
King Abdullah University of Science and Technology,king-abdullah-university-of-science-and-technology,logo/aebd2c07c.png,201-300,Saudi Arabia,sa,3-4,,0,0,27.1,13.8,27.9,17.8
Korea Advanced Institute of Science and Technology,korea-advanced-institute-of-science-and-technology,logo/8f3ceaab6.png,201-300,South Korea,kr,3-7,,0,0,11.4,20.8,33.6,26.6
Korea University,korea-university,logo/8310aa48b.png,201-300,South Korea,kr,3-7,,0,0,17.4,11.9,46.5,21.9
KTH Royal Institute of Technology,kth-royal-institute-of-technology,logo/2f5376155.png,201-300,Sweden,se,6,,0,13,6.6,12.9,33.3,25.6
Lanzhou University,lanzhou-university,logo/84317715.png,201-300,China,cn,33-50,,0,0,11.4,9.9,45.6,16.5
Maastricht University,maastricht-university,logo/92916ebea.png,201-300,Netherlands,nl,10,,0,0,13.2,8.6,41.6,26.3
Macquarie University,macquarie-university,logo/b9794c3ca.png,201-300,Australia,au,9-15,,0,0,9.3,14.5,38,25.8
Medical University of Vienna,medical-university-of-vienna,logo/8c654cbfd.png,201-300,Austria,at,2,,7.4,0,14.7,17.5,34.8,25.4
Nanjing Medical University,nanjing-medical-university,logo/76762015.png,201-300,China,cn,33-50,,0,0,9.3,9.6,49.4,24.5
NanJing Tech University,nanjing-tech-university,logo/18208126.png,201-300,China,cn,33-50,,0,0,19.7,12.2,36.9,14.5
National Taiwan University,national-taiwan-university,logo/075ca4af3.png,201-300,China-Taiwan,tw,1-2,,10.5,0,13.2,8.2,48.8,19.2
Newcastle University,newcastle-university,logo-jpg/0503dcf9e00.jpg,201-300,United Kingdom,gb,21-25,,0,0,13.2,16.7,37.9,20
North Carolina State University - Raleigh,north-carolina-state-university-raleigh,logo/1df34c570.png,201-300,United States,us,62-82,,0,0,14.7,12,37.8,17.4
Northeastern University (Boston),northeastern-university-boston,logo/ba7ef1f93.png,201-300,United States,us,62-82,,0,0,18.6,15.8,29.6,18.1
Oregon Health and Science University,oregon-health-and-science-university,logo/e0d414de9.png,201-300,United States,us,62-82,,0,0,16.1,19.4,33.8,19.5
Oregon State University,oregon-state-university,logo/5f1862f7c.png,201-300,United States,us,62-82,,7.4,0,13.2,18.3,31.1,22.1
Peking Union Medical College,peking-union-medical-college,logo/81176996.png,201-300,China,cn,33-50,,0,0,11.4,7.5,47.1,30.4
Polytechnic University of Milan,polytechnic-university-of-milan,logo/84ea078dc.png,201-300,Italy,it,5-8,,5.2,13,6.6,8.4,34.1,19.2
Qingdao University,qingdao-university,logo/17947921.png,201-300,China,cn,33-50,,0,0,17.4,3.7,43.3,15.1
Queen Mary University of London,queen-mary-university-of-london,logo/7aaa63173.png,201-300,United Kingdom,gb,21-25,,15.7,0,13.2,15.8,36.6,23
Queen's University,queens-university,logo/cf8e155e5.png,201-300,Canada,ca,8-11,,12.8,19.5,9.3,9,32.1,23.3
RWTH Aachen University,rwth-aachen-university,logo/577d10b40.png,201-300,Germany,de,10-19,,0,0,11.4,19,40.5,19.9
Shanghai University,shanghai-university,logo/94139385.png,201-300,China,cn,33-50,,0,0,17.4,7.3,44.1,13.6
Swinburne University of Technology,swinburne-university-of-technology,logo/7399ab511.png,201-300,Australia,au,9-15,,0,0,21.8,10.8,28.9,30.9
Taif University,taif-university,logo/df754d166.png,201-300,Saudi Arabia,sa,3-4,,0,0,20.8,0,42.5,20.4
Technical University of Berlin,technical-university-of-berlin,logo/e480d3fd9.png,201-300,Germany,de,10-19,,12.8,0,14.7,14.7,29,15.8
Tel Aviv University,tel-aviv-university,logo/3384913de.png,201-300,Israel,il,4,,0,0,6.6,20.8,47.3,26.6
The George Washington University,the-george-washington-university,logo/cb85da2ec.png,201-300,United States,us,62-82,,10.5,0,9.3,14.4,34.9,20.2
The University of Auckland,the-university-of-auckland,logo/05b4edbf7.png,201-300,New Zealand,nz,1,,12.8,0,17.4,7.9,40.4,22.9
The University of Calgary,the-university-of-calgary,logo/2728e064d.png,201-300,Canada,ca,8-11,,0,0,20.8,13.9,45.2,20.3
Tohoku University,tohoku-university,logo/cd197349d.png,201-300,Japan,jp,6-8,,13.8,0,14.7,15.9,45.4,15.3
Trinity College Dublin,trinity-college-dublin,logo/a5359bee7.png,201-300,Ireland,ie,1,,12.8,11.3,18.6,12.1,31.7,17.8
TU Dresden,tu-dresden,logo-jpg/fce781c0600.jpg,201-300,Germany,de,10-19,,0,0,23.7,14.9,39.2,20.8
Ulsan National Institute of Science and Technology,ulsan-national-institute-of-science-and-technology,logo-jpg/e95f5525700.jpg,201-300,South Korea,kr,3-7,,0,0,20.8,17.2,22.5,32.6
University of Massachusetts Chan Medical School,university-of-massachusetts-medical-school-worcester,logo/c2a3365ca.png,201-300,United States,us,62-82,,0,18.4,14.7,18.6,21.7,19.1
National Autonomous University of Mexico,national-autonomous-university-of-mexico,logo/22d59f1cc.png,201-300,Mexico,mx,1,,11.7,0,0,11.4,47.3,21.3
University of Science and Technology Beijing,university-of-science-and-technology-beijing,logo/96310183.png,201-300,China,cn,33-50,,0,0,14.7,8.6,46.2,18.4
The University of Texas Health Science Center at Houston,the-university-of-texas-health-science-center-at-houston,logo-jpg/cceffd11c00.jpg,201-300,United States,us,62-82,,0,14.1,9.3,12,29.9,14.2
University of Aberdeen,university-of-aberdeen,logo/0717053d3.png,201-300,United Kingdom,gb,21-25,,0,11.3,20.8,8.4,26.1,24.4
University of Antwerp,university-of-antwerp,logo/9bd98c131.png,201-300,Belgium,be,4-5,,0,0,14.7,9.1,34,28.5
University of Barcelona,university-of-barcelona,logo/bb05b95cc.png,201-300,Spain,es,1-2,,0,0,19.7,13.7,46.7,21.9
University of Bologna,university-of-bologna,logo/05d515e2f.png,201-300,Italy,it,5-8,,0,0,11.4,9.8,48.3,18.1
University of Bordeaux,university-of-bordeaux,logo/31283162c.png,201-300,France,fr,9-12,,12.8,0,11.4,18.4,35.2,18.1
University of Buenos Aires,university-of-buenos-aires,logo/3ec293867.png,201-300,Argentina,ar,1,,11.7,20.6,6.6,6.3,30.1,16.6
University of California - Riverside,university-of-california-riverside,logo/5f4516909.png,201-300,United States,us,62-82,,11.7,0,17.4,19.9,30.4,23.6
University of Cape Town,university-of-cape-town,logo/232448cdc.png,201-300,South Africa,za,1,,16.6,0,11.4,12.8,35.1,17.5
University of Cincinnati,university-of-cincinnati,logo/c5bf6b999.png,201-300,United States,us,62-82,,0,0,13.2,12.9,38.2,15.6
University of Colorado at Denver,university-of-colorado-at-denver,logo/69b80bb67.png,201-300,United States,us,62-82,,0,0,9.3,20.4,44,15.3
University of Delaware,university-of-delaware,logo/0837d432d.png,201-300,United States,us,62-82,,9.1,15,9.3,10.7,29.3,17.9
University of East Anglia,university-of-east-anglia,logo/651b3ae7e.png,201-300,United Kingdom,gb,21-25,,22.2,0,17.4,12.9,24.8,23.3
University of Erlangen-Nuremberg,university-of-erlangen-nuremberg,logo/afb3d8190.png,201-300,Germany,de,10-19,,0,0,14.7,16.8,37.3,18.7
University of Granada,university-of-granada,logo/ae3e5b29e.png,201-300,Spain,es,1-2,,0,0,19.7,6.9,38.4,16.3
University of Hamburg,university-of-hamburg,logo/1f501fa40.png,201-300,Germany,de,10-19,,13.8,0,11.4,18.4,34.9,18.2
University of Iowa,university-of-iowa,logo/64ddaf953.png,201-300,United States,us,62-82,,0,0,14.7,15.5,39,15.5
Kiel University,university-of-kiel,logo/0247385d2.png,201-300,Germany,de,10-19,,7.4,9.2,17.4,11.2,27.7,15.6
University of Leipzig,university-of-leipzig,logo/95371c744.png,201-300,Germany,de,10-19,,9.1,9.2,13.2,11.1,33.5,16.9
University of Lisbon,university-of-lisbon,logo/5be973b27.png,201-300,Portugal,pt,1-2,,0,6.5,11.4,12.5,47.8,18
University of Lorraine,university-of-lorraine,logo/0f0c19e32.png,201-300,France,fr,9-12,,10.5,13,11.4,9.5,33.1,14
University of Mainz,university-of-mainz,logo/44fd66a86.png,201-300,Germany,de,10-19,,0,6.5,13.2,19.6,33.1,17.7
University of Manitoba,university-of-manitoba,logo/b66139813.png,201-300,Canada,ca,8-11,,10.5,0,19.7,5.9,33.1,19.6
University of Missouri - Columbia,university-of-missouri-columbia,logo/84de5e5b1.png,201-300,United States,us,62-82,,7.4,13.8,11.4,9.6,33.4,15.9
University of Muenster,university-of-muenster,logo-jpg/99b87390900.jpg,201-300,Germany,de,10-19,,18.1,9.2,9.3,19.9,31.5,17.9
University of Naples Federico II,university-of-naples-federico-ii,logo/05e74c379.png,201-300,Italy,it,5-8,,0,0,9.3,9.4,46.2,18.9
University of Nebraska - Lincoln,university-of-nebraska-lincoln,logo/49b53c7ad.png,201-300,United States,us,62-82,,14.8,0,13.2,12.6,30,17.7
University of Ottawa,university-of-ottawa,logo/eaae11f5f.png,201-300,Canada,ca,8-11,,0,0,19.7,11.9,42.7,21.9
University of Porto,university-of-porto,logo-jpg/d9082956b00.jpg,201-300,Portugal,pt,1-2,,0,0,11.4,11.1,44.1,20.6
University of Rochester,university-of-rochester,logo/9fac3887f.png,201-300,United States,us,62-82,,31,5.3,0,17.2,33.7,15.6
University of Sussex,university-of-sussex,logo-jpg/a488c8b5400.jpg,201-300,United Kingdom,gb,21-25,,0,20.3,14.7,12.8,26.4,23.5
University of Tasmania,university-of-tasmania,logo/543d80c32.png,201-300,Australia,au,9-15,,0,0,19.7,13.2,30.1,26.9
University of Technology Sydney,university-of-technology-sydney,logo/1778c7bfd.png,201-300,Australia,au,9-15,,0,0,25.5,9.1,38.5,28.2
University of Tennessee - Knoxville,university-of-tennessee-knoxville,logo/27a58d8fe.png,201-300,United States,us,62-82,,9.1,0,14.7,11.2,36.7,19.4
University of Tsukuba,university-of-tsukuba,logo/a1d685faa.png,201-300,Japan,jp,6-8,,0,17.6,0,14.6,34.8,16.1
University of Turin,university-of-turin,logo/1d6abed85.png,201-300,Italy,it,5-8,,12.8,0,14.7,9.8,41.9,19.9
University of Virginia,university-of-virginia,logo/3d702cdba.png,201-300,United States,us,62-82,,0,0,11.4,23.4,41.1,16.7
University of Wollongong,university-of-wollongong,logo/60cbe9b79.png,201-300,Australia,au,9-15,,0,0,13.2,13.2,32.4,26.7
University of Wuerzburg,university-of-wuerzburg,logo/90768ed0f.png,201-300,Germany,de,10-19,,18.1,0,16.1,21.2,31.8,18.7
Virginia Commonwealth University,virginia-commonwealth-university,logo/060382474.png,201-300,United States,us,62-82,,9.1,13,11.4,6.6,32.1,14
Virginia Polytechnic Institute and State University,virginia-polytechnic-institute-and-state-university,logo/e010632dd.png,201-300,United States,us,62-82,,10.5,0,16.1,15.1,37.8,17.6
Wuhan University of Technology,wuhan-university-of-technology,logo/16563358.png,201-300,China,cn,33-50,,0,0,21.8,7.4,41.6,14
Yonsei University,yonsei-university,logo/9aca43746.png,201-300,South Korea,kr,3-7,,0,0,13.2,11.5,53,22.4
Aalborg University,aalborg-university,logo/9da905b7f.png,301-400,Denmark,dk,4-5,,0,0,17.4,5,34.6,16.8
Aalto University,aalto-university,logo/699336500.png,301-400,Finland,fi,2-3,,0,0,11.4,13,30,14.9
Autonomous University of Barcelona,autonomous-university-of-barcelona,logo/ae2a39e54.png,301-400,Spain,es,3-7,,0,0,0,10.4,41.8,22.3
Autonomous University of Madrid,autonomous-university-of-madrid,logo/1ae8d6f97.png,301-400,Spain,es,3-7,,0,0,9.3,11.2,35.7,19.3
Beijing University of Technology,beijing-university-of-technology,logo/10211810.png,301-400,China,cn,51-68,,0,0,9.3,7.1,40.9,15.1
Brandeis University,brandeis-university,logo/c824fcc8e.png,301-400,United States,us,83-99,,18.1,11.3,0,14.2,15,24.2
Cairo University,cairo-university,logo/881613d6a.png,301-400,Egypt,eg,1,,17.4,0,0,3.2,40.7,18.3
Charles University in Prague,charles-university-in-prague,logo/b21d1a50b.png,301-400,Czech Republic,cz,1,,0,0,6.6,11.1,41.5,18.9
China University of Geosciences Beijing,china-university-of-geosciences-beijing,logo/21004246.png,301-400,China,cn,51-68,,0,0,13.2,4.8,33.8,20.5
Colorado State University,colorado-state-university,logo/5890dd554.png,301-400,United States,us,83-99,,0,0,13.2,15.3,33.9,18.8
Complutense University of Madrid,complutense-university-of-madrid,logo/5d01436ca.png,301-400,Spain,es,3-7,,16.6,0,0,9.5,42.1,15.2
Dalhousie University,dalhousie-university,logo/3cae36dc6.png,301-400,Canada,ca,12-17,,11.7,0,9.3,12,33,20.1
Dartmouth College,dartmouth-college,logo/cd738deeb.png,301-400,United States,us,83-99,,19.6,0,9.3,11,26.5,21.9
Durham University,durham-university,logo/110e53af0.png,301-400,United Kingdom,gb,26-33,,0,0,11.4,12.8,31.9,18.8
East China University of Science and Technology,east-china-university-of-science-and-technology,logo/93042584.png,301-400,China,cn,51-68,,0,0,19.7,6.1,37.6,16.3
Flinders University,flinders-university,logo/50d276a09.png,301-400,Australia,au,16-22,,14.8,0,6.6,7.6,29.7,25.2
Griffith University,griffith-university,logo/bdd9a6db5.png,301-400,Australia,au,16-22,,0,0,6.6,14.9,37.4,24
Guangdong University of Technology,guangdong-university-of-technology,logo/47705257.png,301-400,China,cn,51-68,,0,0,14.7,1.4,38.6,14.2
Guangxi University,guangxi-university,logo/22864185.png,301-400,China,cn,51-68,,0,0,11.4,6.3,39.3,15.1
Heinrich Heine University Duesseldorf,heinrich-heine-university-duesseldorf,logo/23cac266a.png,301-400,Germany,de,20-24,,10.5,0,16.1,11.2,29.8,15.7
The Hong Kong University of Science and Technology,the-hong-kong-university-of-science-and-technology,logo/1869ca1ad.png,301-400,China-Hong Kong,hk,5,,0,0,14.7,9.9,34.1,18.6
Huazhong Agricultural University,huazhong-agricultural-university,logo/20950268.png,301-400,China,cn,51-68,,0,0,16.1,8,36.6,16.5
Indian Institute of Science,indian-institute-of-science,logo/f973a1877.png,301-400,India,in,1,,0,0,9.3,6.8,39,17.5
Indiana University-Purdue University at Indianapolis,indiana-university-purdue-university-at-indianapolis,logo/0d566a3be.png,301-400,United States,us,83-99,,0,0,14.7,8.2,36,13.7
Institut Polytechnique de Paris,institut-polytechnique-de-paris,logo/0d30b2a30.png,301-400,France,fr,13-16,,20.3,15.4,0,8.9,24.2,25.9
James Cook University,james-cook-university,logo/78cde8bfd.png,301-400,Australia,au,16-22,,0,0,16.1,14.4,24.3,27.5
Jiangnan University,jiangnan-university,logo/92884896.png,301-400,China,cn,51-68,,0,0,9.3,5,41.4,15.2
Karlsruhe Institute of Technology (KIT),karlsruhe-institute-of-technology-kit,logo/673bb8044.png,301-400,Germany,de,20-24,,0,0,13.2,9.4,36.4,17.2
Keio University,keio-university,logo-jpg/dc415a48e00.jpg,301-400,Japan,jp,9-11,,0,0,11.4,17.5,32.6,16.7
Kyushu University,kyushu-university,logo/d57292828.png,301-400,Japan,jp,9-11,,0,0,6.6,14.1,39,14.3
La Trobe University,la-trobe-university,logo/8bd69d24a.png,301-400,Australia,au,16-22,,0,0,13.2,11.1,33.6,27.3
Lancaster University,lancaster-university,logo/e4c52cb63.png,301-400,United Kingdom,gb,26-33,,0,0,9.3,12.6,29.4,18.8
Laval University,laval-university,logo/2a9c8ff20.png,301-400,Canada,ca,12-17,,0,0,11.4,7.5,36.1,16.9
Linkoping University,linkoping-university,logo/7648d845d.png,301-400,Sweden,se,7-8,,0,0,13.2,10.6,32,19.1
Nanchang University,nanchang-university,logo/25119833.png,301-400,China,cn,51-68,,0,0,16.1,5.7,42,15
Nanjing Agricultural University,nanjing-agricultural-university,logo/43891811.png,301-400,China,cn,51-68,,0,0,14.7,9.1,38.8,17.3
Nanjing University of Aeronautics and Astronautics,nanjing-university-of-aeronautics-and-astronautics,logo-jpg/4506696400.jpg,301-400,China,cn,51-68,,0,0,16.1,1.4,44.5,16.7
Nanjing University of Information Science & Technology,nanjing-university-of-information-science-technology,logo/59759082.png,301-400,China,cn,51-68,,0,0,11.4,3.8,38.6,14.9
Nanjing University of Science and Technology,nanjing-university-of-science-and-technology,logo/38974419.png,301-400,China,cn,51-68,,0,0,17.4,4.1,41.9,15.6
National Cheng Kung University,national-cheng-kung-university-ncku,logo/9b8894137.png,301-400,China-Taiwan,tw,3,,0,0,13.2,6.7,36.1,18.1
Northeastern University (Shenyang),northeastern-university-shenyang,logo/79513869.png,301-400,China,cn,51-68,,0,0,13.2,0,48,17.3
Northwest A&F University,northwest-a-f-university,logo/25536937.png,301-400,China,cn,51-68,,0,0,11.4,7.2,38.1,13.3
Ocean University of China,ocean-university-of-china,logo/53553512.png,301-400,China,cn,51-68,,0,0,9.3,9.2,39.9,15.8
Okinawa Institute of Science and Technology Graduate University,okinawa-institute-of-science-and-technology-graduate-university,logo/e2840733d.png,301-400,Japan,jp,9-11,,0,20.6,9.3,11.1,13.5,12.3
Paul Sabatier University (Toulouse 3),paul-sabatier-university-toulouse-3,logo/0e606f4e4.png,301-400,France,fr,13-16,,0,0,14.7,15.8,31.3,16.7
Pohang University of Science and Technology,pohang-university-of-science-and-technology,logo/a66a338cc.png,301-400,South Korea,kr,8,,0,0,6.6,14.1,25.9,29.9
Pompeu Fabra University,pompeu-fabra-university,logo-jpg/36552d92b00.jpg,301-400,Spain,es,3-7,,0,0,9.3,15.8,26,36.6
Princess Nourah bint Abdulrahman University,princess-nourah-bint-abdulrahman-university,logo/82cf75a2f.png,301-400,Saudi Arabia,sa,5,,0,0,17.4,0,36,17.2
Queen's University Belfast,queens-university-belfast,logo/fae80f932.png,301-400,United Kingdom,gb,26-33,,16.6,0,9.3,8.4,29.9,18.9
Queensland University of Technology,queensland-university-of-technology,logo/1bf5888c9.png,301-400,Australia,au,16-22,,0,0,17.4,5.6,36.4,22.3
RMIT University,rmit-university,logo/a48f6656e.png,301-400,Australia,au,16-22,,0,0,13.2,8.2,34.1,22.3
ShanghaiTech University,shanghaitech-university,logo/46886554.png,301-400,China,cn,51-68,,0,0,0,21.6,25.9,26.9
Simon Fraser University,simon-fraser-university,logo/adfc503d5.png,301-400,Canada,ca,12-17,,0,0,9.3,14.5,29.5,17.6
University at Buffalo - the State University of New York,university-at-buffalo-the-state-university-of-new-york,logo/7a306da0a.png,301-400,United States,us,83-99,,0,0,13.2,9.4,33.5,15.6
Stony Brook University,stony-brook-university,logo/38db338eb.png,301-400,United States,us,83-99,,0,0,9.3,15.1,31.9,14.9
Swedish University of Agricultural Sciences,swedish-university-of-agricultural-sciences,logo/e61844540.png,301-400,Sweden,se,7-8,,0,0,13.2,10.9,27.4,28.5
The University of Georgia,the-university-of-georgia,logo/4cb4fc994.png,301-400,United States,us,83-99,,0,0,11.4,12.6,38.7,17.5
The University of Reading,the-university-of-reading,logo/2bfe83c14.png,301-400,United Kingdom,gb,26-33,,0,0,14.7,11,26.3,21.6
Sao Paulo State University,unesp,logo/26a725267.png,301-400,Brazil,br,2,,0,0,6.6,4.1,41.4,18.1
National and Kapodistrian University of Athens,national-and-kapodistrian-university-of-athens,logo/95cce01c7.png,301-400,Greece,gr,1,,0,0,11.4,7.7,36.9,17
University College Cork,university-college-cork,logo/83ad263de.png,301-400,Ireland,ie,2-3,,0,0,25.5,9.3,24.3,15.7
University College Dublin,university-college-dublin,logo/6b943a3b2.png,301-400,Ireland,ie,2-3,,0,0,11.4,11.1,34.3,16.3
University of Belgrade,university-of-belgrade,logo/cc21573e5.png,301-400,Serbia,rs,1,,0,0,9.3,4.5,38.6,17.2
University of Bergen,university-of-bergen,logo/3c273bc4e.png,301-400,Norway,no,3,,0,0,9.3,17,33.4,19.8
Ruhr University Bochum,university-of-bochum,logo/5ff18ee82.png,301-400,Germany,de,20-24,,0,0,11.4,11.5,33,15.8
University of Central Florida,university-of-central-florida,logo/813d8d7eb.png,301-400,United States,us,83-99,,0,0,11.4,12.1,29.8,17.5
University of Connecticut,university-of-connecticut,logo/4e4033592.png,301-400,United States,us,83-99,,10.5,0,13.2,14.1,31.9,14.1
University of Duisburg-Essen,university-of-duisburg-essen-1,logo/ba06426ae.png,301-400,Germany,de,20-24,,0,0,14.7,10.9,30.9,15.5
University of Florence,university-of-florence,logo/ffc7827db.png,301-400,Italy,it,9-10,,0,0,11.4,9.2,39.7,20.2
University of Hawaii at Manoa,university-of-hawaii-at-manoa,logo/71999f015.png,301-400,United States,us,83-99,,0,0,14.7,13.7,30.1,19.5
University of Houston,university-of-houston,logo/b1fdf2977.png,301-400,United States,us,83-99,,0,0,13.2,14.1,34.4,20.4
University of Illinois at Chicago,university-of-illinois-at-chicago,logo/a3459f50d.png,301-400,United States,us,83-99,,0,0,6.6,12.7,38.7,15.7
University of Innsbruck,university-of-innsbruck,logo/28dbaa74d.png,301-400,Austria,at,3-4,,0,6.5,11.4,17.9,23.9,22
University of Kansas,university-of-kansas,logo/bd525bf4e.png,301-400,United States,us,83-99,,16.6,0,9.3,11.7,35,14.1
University of Kentucky,university-of-kentucky,logo/7db3d518b.png,301-400,United States,us,83-99,,9.1,0,6.6,5.9,36.1,16.3
University of Leicester,university-of-leicester,logo/33601d56d.png,301-400,United Kingdom,gb,26-33,,0,0,13.2,11.6,30.9,23
University of Liege,university-of-liege,logo/9d643c9ae.png,301-400,Belgium,be,6-7,,5.2,0,6.6,13.1,29.2,24.2
University of Lille,university-of-lille,logo/fdd86a6b1.png,301-400,France,fr,13-16,,0,0,9.3,9.4,36.6,13.9
University of Macau,university-of-macau,logo/b1acc8660.png,301-400,China-Macau,mo,1,,0,0,13.2,2,35.2,26
University of Maryland - Baltimore,university-of-maryland-baltimore,logo/a3b6c7955.png,301-400,United States,us,83-99,,0,0,11.4,13.8,35.2,16
University of Miami,university-of-miami,logo/bbb3b957a.png,301-400,United States,us,83-99,,0,0,9.3,12.6,38.1,20.2
University of Milano-Bicocca,university-of-milano-bicocca,logo-jpg/b412ab39400.jpg,301-400,Italy,it,9-10,,0,0,11.4,7.2,34.2,23.1
University of Saskatchewan,university-of-saskatchewan,logo/23b948bb0.png,301-400,Canada,ca,12-17,,7.4,0,13.2,9,30,18.1
University of South Florida,university-of-south-florida,logo/5a874adcf.png,301-400,United States,us,83-99,,0,0,11.4,13.6,35.6,17
University of Southern Denmark,university-of-southern-denmark,logo/8c66c5a09.png,301-400,Denmark,dk,4-5,,0,0,13.2,10.2,38.2,17.9
University of St Andrews,university-of-st-andrews,logo/761c4f7b4.png,301-400,United Kingdom,gb,26-33,,9.1,0,11.4,16,23.8,21.2
University of Stuttgart,university-of-stuttgart,logo/ec2ed2a28.png,301-400,Germany,de,20-24,,17.4,0,9.3,12.6,24.3,13.5
University of Surrey,university-of-surrey,logo/bacc77614.png,301-400,United Kingdom,gb,26-33,,0,0,17.4,5.8,29.6,24.2
University of the Witwatersrand,university-of-the-witwatersrand,logo-jpg/945a175ff00.jpg,301-400,South Africa,za,2,,16.6,0,6.6,12.8,35.2,17.1
Toulouse Capitole University,university-of-toulouse-1,logo/6da0d7101.png,301-400,France,fr,13-16,,0,27.6,0,,9.7,32.3
University of Turku,university-of-turku,logo/16955298c.png,301-400,Finland,fi,2-3,,0,0,9.3,11.8,33.3,15.7
University of Valencia,university-of-valencia,logo/6353e32c9.png,301-400,Spain,es,3-7,,0,0,11.4,9.2,41.3,17.3
University of Victoria,university-of-victoria,logo/68a72b0ef.png,301-400,Canada,ca,12-17,,0,0,16.1,10.3,27.4,18.7
University of York,university-of-york,logo/37e99d3e3.png,301-400,United Kingdom,gb,26-33,,0,0,9.3,14.3,31.5,20.5
Vienna University of Technology,vienna-university-of-technology,logo/bf088949a.png,301-400,Austria,at,3-4,,0,0,9.3,18.9,23.4,25.4
Vrije Universiteit Brussel (VUB),vrije-universiteit-brussel-vub,logo/de2977e90.png,301-400,Belgium,be,6-7,,12.8,0,6.6,9.9,29.4,26.8
Western Sydney University,western-sydney-university,logo/eeb85af2c.png,301-400,Australia,au,16-22,,0,0,16.1,9.6,30.1,24.9
Western University,western-university,logo/c29ef8efe.png,301-400,Canada,ca,12-17,,0,0,14.7,6.1,39.9,20.2
Yangzhou University,yangzhou-university,logo/61656418.png,301-400,China,cn,51-68,,0,0,11.4,4.5,41.2,13.5
Zhejiang University of Technology,zhejiang-university-of-technology,logo/19897860.png,301-400,China,cn,51-68,,0,0,14.7,6.9,37.7,13.9
Albert Einstein College of Medicine,albert-einstein-college-of-medicine,logo/e113afb1b.png,401-500,United States,us,100-117,,0,0,6.6,16.1,26.7,13.7
Bar-Ilan University,bar-ilan-university,logo/ecb97f756.png,401-500,Israel,il,5,,0,0,11.4,8.1,27.4,18.8
Chalmers University of Technology,chalmers-university-of-technology,logo/9ded22865.png,401-500,Sweden,se,9,,0,0,9.3,11.2,27.4,21.2
China University of Mining and Technology,china-university-of-mining-and-technology-xuzhou,logo/15914272.png,401-500,China,cn,69-88,,0,0,9.3,1.4,40.8,15.5
China University of Petroleum (East China),china-university-of-petroleum-huadong,logo/92620812.png,401-500,China,cn,69-88,,0,0,13.2,1.4,36.1,16.1
CUNY Graduate School and University Center,cuny-graduate-school-and-university-center,logo/cb7b39c18.png,401-500,United States,us,100-117,,0,0,11.4,9.2,22.1,28.8
Drexel University,drexel-university,logo/7dddd2afc.png,401-500,United States,us,100-117,,0,0,13.2,8.4,26.5,21
Eindhoven University of Technology,eindhoven-university-of-technology,logo-jpg/0b4b50b9c00.jpg,401-500,Netherlands,nl,11-12,,0,0,11.4,10.2,28.4,20.4
Federal University of Minas Gerais,federal-university-of-minas-gerais,logo/7d91c3f4e.png,401-500,Brazil,br,3-5,,0,0,6.6,8.1,36.1,16.2
Georgetown University,georgetown-university,logo/5c9d5401d.png,401-500,United States,us,100-117,,0,0,9.3,7.5,30.1,19
Guangzhou Medical University,guangzhou-medical-university,logo/60473289.png,401-500,China,cn,69-88,,0,0,9.3,4.6,33.8,17.3
Guangzhou University,guangzhou-university,logo/65301006.png,401-500,China,cn,69-88,,0,0,9.3,4.5,34.3,13.3
Hainan University,hainan-university,logo/32937649.png,401-500,China,cn,69-88,,0,0,9.3,3.2,34.3,12.1
