name,code,logo,rank,region,region_code,region_ranking,score,indicator_Alumni,indicator_Award,indicator_HiCi,indicator_N&S,indicator_PUB,indicator_PCP
Charles University in Prague,charles-university-in-prague,logo/b21d1a50b.png,203-300,Czech Republic,cz,1,,15.4,0,0,11.3,37.1,17.1
Claude Bernard University Lyon 1,claude-bernard-university-lyon-1,logo/bfcb2841f.png,203-300,France,fr,9-13,,15.4,0,0,11.5,36.5,16.9
Complutense University of Madrid,complutense-university-of-madrid,logo/5d01436ca.png,203-300,Spain,es,3,,0,0,0,12.6,41.3,18.3
Dalhousie University,dalhousie-university,logo/3cae36dc6.png,203-300,Canada,ca,9-17,,0,0,15.7,18.1,34.8,18
Delft University of Technology,delft-university-of-technology,logo/a0e573fe4.png,203-300,Netherlands,nl,8-9,,15.4,0,0,21.9,36.2,15.8
Ecole Polytechnique,ecole-polytechnique,logo/a6f5d004d.png,203-300,France,fr,9-13,,22.6,0,7.9,14.1,28.4,15.4
George Mason University,george-mason-university,logo/ba8ac68f7.png,203-300,United States,us,91-119,,0,32.9,11.1,0,24.3,18.3
Georgetown University,georgetown-university,logo/5c9d5401d.png,203-300,United States,us,91-119,,0,0,7.9,13.5,34.8,19.7
Hiroshima University,hiroshima-university,logo-jpg/f1e5ef22b00.jpg,203-300,Japan,jp,10-13,,0,0,7.9,10.4,40.6,19.2
Kansas State University,kansas-state-university,logo/76d9dd753.png,203-300,United States,us,91-119,,0,0,11.1,12.7,31.8,15.8
Keio University,keio-university,logo-jpg/dc415a48e00.jpg,203-300,Japan,jp,10-13,,0,0,7.9,14.2,36.5,17
Kobe University,kobe-university,logo/63bcf75c6.png,203-300,Japan,jp,10-13,,0,0,13.6,15,33.1,16.9
Lancaster University,lancaster-university,logo/e4c52cb63.png,203-300,United Kingdom,gb,20-30,,0,0,17.6,10.2,28.4,14.8
Laval University,laval-university,logo/2a9c8ff20.png,203-300,Canada,ca,9-17,,0,0,15.7,11.4,37.2,17.8
London School of Economics and Political Science,london-school-of-economics-and-political-science,logo/21a6b0778.png,203-300,United Kingdom,gb,20-30,,19.8,0,15.7,,26.1,16.2
Louisiana State University - Baton Rouge,louisiana-state-university-baton-rouge,logo/12298bd99.png,203-300,United States,us,91-119,,0,0,13.6,11.8,39,15.6
Macquarie University,macquarie-university,logo/b9794c3ca.png,203-300,Australia,au,7-9,,0,0,13.6,15.9,25.6,17.9
Monash University,monash-university,logo/6d8339a6f.png,203-300,Australia,au,7-9,,0,0,7.9,15.4,44.6,14.7
National and Kapodistrian University of Athens,national-and-kapodistrian-university-of-athens,logo/95cce01c7.png,203-300,Greece,gr,1,,0,0,7.9,5.9,40.1,17.5
Newcastle University,newcastle-university,logo-jpg/0503dcf9e00.jpg,203-300,United Kingdom,gb,20-30,,0,0,11.1,20.1,37.8,18.8
Norwegian University of Science and Technology,norwegian-university-of-science-and-technology-ntnu,logo/5cbe779ad.png,203-300,Norway,no,2,,18.8,0,0,15.7,30.5,15.6
Okayama University,okayama-university,logo-jpg/a6b73044f00.jpg,203-300,Japan,jp,10-13,,0,0,7.9,10.4,36,18.3
Paul Sabatier University (Toulouse 3),paul-sabatier-university-toulouse-3,logo/0e606f4e4.png,203-300,France,fr,9-13,,0,6.4,7.9,16.9,33.8,16.6
Peking University,peking-university,logo/86350223.png,203-300,China,cn,2,,0,0,0,11.3,52.2,17.2
Queen Mary,queen-mary-university-of-london,logo/7aaa63173.png,203-300,United Kingdom,gb,20-30,,24.3,0,15.7,7.4,30.2,16.5
Queen's University Belfast,queens-university-belfast,logo/fae80f932.png,203-300,United Kingdom,gb,20-30,,23.5,0,0,10.8,33.5,16.5
Radboud University Nijmegen,radboud-university-nijmegen,logo/6759d15cf.png,203-300,Netherlands,nl,8-9,,0,0,7.9,18.8,40.1,19.9
Royal Institute of Technology,kth-royal-institute-of-technology,logo/2f5376155.png,203-300,Sweden,se,6-9,,0,15.8,7.9,10.9,35.1,17.1
RWTH Aachen University,rwth-aachen-university,logo/577d10b40.png,203-300,Germany,de,17-23,,6.3,0,7.9,7.4,39,17.3
State University of Campinas,university-of-campinas,logo/aa0513029.png,203-300,Brazil,br,2,,0,0,7.9,6.2,40.6,17.8
State University of New York at Albany,university-at-albany-state-university-of-new-york,logo/3cc2bc883.png,203-300,United States,us,91-119,,0,0,22.2,9.8,29.1,20
State University of New York at Buffalo,university-at-buffalo-the-state-university-of-new-york,logo/7a306da0a.png,203-300,United States,us,91-119,,0,0,15.7,11.5,39.1,16.1
Swedish University of Agricultural Sciences,swedish-university-of-agricultural-sciences,logo/e61844540.png,203-300,Sweden,se,6-9,,0,0,13.6,17,29.9,14.8
Syracuse University,syracuse-university,logo/b8c081d63.png,203-300,United States,us,91-119,,0,0,15.7,14.1,26.8,15.2
Technical University of Berlin,technical-university-of-berlin,logo/e480d3fd9.png,203-300,Germany,de,17-23,,23.5,0,11.1,8.9,29.7,15.7
The Chinese University of Hong Kong,the-chinese-university-of-hong-kong,logo/d7b4fe8fe.png,203-300,China-Hong Kong,hk,1-3,,0,0,13.6,5.1,43.3,21.6
The George Washington University,the-george-washington-university,logo/cb85da2ec.png,203-300,United States,us,91-119,,15.4,0,11.1,12.6,32.9,17.6
The Hong Kong University of Science and Technology,the-hong-kong-university-of-science-and-technology,logo/1869ca1ad.png,203-300,China-Hong Kong,hk,1-3,,0,0,17.6,10.1,34.5,24.6
The University of Adelaide,the-university-of-adelaide,logo/13e383993.png,203-300,Australia,au,7-9,,10.9,0,11.1,12,35.2,19
The University of Auckland,the-university-of-auckland,logo/05b4edbf7.png,203-300,New Zealand,nz,1,,17.7,0,11.1,16.3,33.9,17.5
The University of Dundee,the-university-of-dundee,logo/c0cd8c2bb.png,203-300,United Kingdom,gb,20-30,,0,0,13.6,15.1,28,14.7
The University of Hong Kong,the-university-of-hong-kong,logo/cbf530ad3.png,203-300,China-Hong Kong,hk,1-3,,0,0,7.9,10.9,46.3,21.3
The University of New Mexico - Albuquerque,the-university-of-new-mexico-albuquerque,logo/d7d1de5e4.png,203-300,United States,us,91-119,,0,0,11.1,19.6,36.3,18.9
The University of Reading,the-university-of-reading,logo/2bfe83c14.png,203-300,United Kingdom,gb,20-30,,0,0,13.6,17.9,31,16.3
The University of Texas Health Science Center at San Antonio,the-university-of-texas-health-science-center-at-san-antonio,logo-jpg/86d630cf700.jpg,203-300,United States,us,91-119,,0,0,22.2,9.8,27.7,15.7
The University of Texas Medical Branch at Galveston,the-university-of-texas-medical-branch-at-galveston,logo/8cf0f7193.png,203-300,United States,us,91-119,,0,0,19.2,8.5,30.5,15.7
Thomas Jefferson University,thomas-jefferson-university,logo/de4a76b2c.png,203-300,United States,us,91-119,,0,0,15.7,14.5,29.3,15.4
Trinity College Dublin,trinity-college-dublin,logo/a5359bee7.png,203-300,Ireland,ie,1,,15.4,14.4,0,11.9,27.4,14.8
Tulane University,tulane-university,logo/9a8c0789e.png,203-300,United States,us,91-119,,0,0,15.7,11.4,30.3,14.5
Umea University,umea-university,logo/bb8830f26.png,203-300,Sweden,se,6-9,,0,0,15.7,17.1,31.3,13.6
University of Alaska - Fairbanks,university-of-alaska-fairbanks,logo/2e039f99b.png,203-300,United States,us,91-119,,0,0,15.7,17.9,19.5,23.1
University of Antwerp,university-of-antwerp,logo/9bd98c131.png,203-300,Belgium,be,5-6,,0,0,11.1,11.3,33.6,24.3
Ruhr University Bochum,university-of-bochum,logo/5ff18ee82.png,203-300,Germany,de,17-23,,0,0,11.1,15,39.3,18.5
University of Bologna,university-of-bologna,logo/05d515e2f.png,203-300,Italy,it,6-9,,0,0,7.9,10.6,48.9,15.5
University of Bordeaux 1,university-of-bordeaux-1,logo/a457c6ac9.png,203-300,France,fr,9-13,,8.9,0,13.6,11.4,27,14
University of Buenos Aires,university-of-buenos-aires,logo/3ec293867.png,203-300,Argentina,ar,1,,21.7,0,0,9,36.6,17.3
University of Cape Town,university-of-cape-town,logo/232448cdc.png,203-300,South Africa,za,1,,25.1,0,11.1,11.1,30.3,16.3
University of Colorado Health Science Center,university-of-colorado-health-science-center,logo/de2bd2baa.png,203-300,United States,us,91-119,,0,0,15.7,17.1,34,17.5
University of Durham,durham-university,logo/110e53af0.png,203-300,United Kingdom,gb,20-30,,0,0,19.2,15.7,33.7,17.8
University of Erlangen-Nuremberg,university-of-erlangen-nuremberg,logo/afb3d8190.png,203-300,Germany,de,17-23,,0,0,13.6,9.8,41.1,18.9
University of Florence,university-of-florence,logo/ffc7827db.png,203-300,Italy,it,6-9,,0,0,13.6,16.4,40.4,15.8
University of Genova,university-of-genoa,logo-jpg/b93c9834100.jpg,203-300,Italy,it,6-9,,0,0,15.7,5.4,34.4,14.2
University of Guelph,university-of-guelph,logo/a21571dd0.png,203-300,Canada,ca,9-17,,0,0,13.6,11,32.9,15.8
University of Halle-Wittenberg,university-of-halle-wittenberg,logo/5f7377c92.png,203-300,Germany,de,17-23,,6.3,9.1,7.9,8.1,29.8,14.2
University of Houston,university-of-houston,logo/b1fdf2977.png,203-300,United States,us,91-119,,0,0,22.2,8.1,33.9,16.7
University of Innsbruck,university-of-innsbruck,logo/28dbaa74d.png,203-300,Austria,at,2,,0,11.2,7.9,19.2,29.8,16.1
University of Kansas - Lawrence,university-of-kansas,logo/bd525bf4e.png,203-300,United States,us,91-119,,15.4,0,7.9,15.3,32.3,14.4
University of Karlsruhe,karlsruhe-institute-of-technology-kit,logo/673bb8044.png,203-300,Germany,de,17-23,,6.3,0,11.1,13.9,33,16
University of Kentucky,university-of-kentucky,logo/7db3d518b.png,203-300,United States,us,91-119,,14,0,7.9,9.6,43.5,17.4
University of Liege,university-of-liege,logo/9d643c9ae.png,203-300,Belgium,be,5-6,,10.9,0,7.9,10.7,30.3,23.2
University of Manitoba,university-of-manitoba,logo/b66139813.png,203-300,Canada,ca,9-17,,0,0,17.6,7.1,33.9,16.5
University of Massachusetts Chan Medical School,university-of-massachusetts-medical-school-worcester,logo/c2a3365ca.png,203-300,United States,us,91-119,,0,0,13.6,24.4,28.2,16.9
University of Medicine and Dentistry New Jersey,university-of-medicine-and-dentistry-new-jersey,logo/c46f71396.png,203-300,United States,us,91-119,,0,0,22.2,10.1,33.6,17.6
University of Missouri - Columbia,university-of-missouri-columbia,logo/84de5e5b1.png,203-300,United States,us,91-119,,12.5,0,7.9,13.1,41.8,14.5
University of Montpellier 2,university-of-montpellier-2,logo/19fa61829.png,203-300,France,fr,9-13,,14,0,13.6,16.9,31.2,16.7
University of Naples Federico II,university-of-naples-federico-ii,logo/05e74c379.png,203-300,Italy,it,6-9,,0,0,7.9,9.1,42.1,12.4
University of Oregon,university-of-oregon,logo/87932f968.png,203-300,United States,us,91-119,,14,0,11.1,23.1,28.5,18.3
University of Ottawa,university-of-ottawa,logo/eaae11f5f.png,203-300,Canada,ca,9-17,,0,0,7.9,12.5,37.6,17.2
University of Saskatchewan,university-of-saskatchewan,logo/23b948bb0.png,203-300,Canada,ca,9-17,,12.5,0,17.6,6.2,32.9,16.5
University of South Carolina - Columbia,university-of-south-carolina-columbia-1,logo/04f169eee.png,203-300,United States,us,91-119,,0,0,13.6,16,35.9,17
University of South Florida,university-of-south-florida,logo/5a874adcf.png,203-300,United States,us,91-119,,0,0,15.7,9.9,36.6,13.7
University of Southern Denmark,university-of-southern-denmark,logo/8c66c5a09.png,203-300,Denmark,dk,4,,0,0,15.7,13.5,28.9,15.1
University of St Andrews,university-of-st-andrews,logo/761c4f7b4.png,203-300,United Kingdom,gb,20-30,,14,0,7.9,22,30.8,17
University of Stuttgart,university-of-stuttgart,logo/ec2ed2a28.png,203-300,Germany,de,17-23,,17.7,0,7.9,8.6,30.1,14.6
University of Szeged,university-of-szeged,logo-jpg/26a33547500.jpg,203-300,Hungary,hu,1,,0,15.8,7.9,8.7,24.7,13.4
University of Turku,university-of-turku,logo/16955298c.png,203-300,Finland,fi,2,,0,0,11.1,12.7,33.6,16
University of Vermont,university-of-vermont,logo/18f55f0bd.png,203-300,United States,us,91-119,,17.7,0,15.7,11.2,28.6,20.5
University of Victoria,university-of-victoria,logo/68a72b0ef.png,203-300,Canada,ca,9-17,,0,0,13.6,12.3,30.1,15
University of Warwick,university-of-warwick,logo/90bb99399.png,203-300,United Kingdom,gb,20-30,,0,0,11.1,14.1,33.9,16.3
University of Waterloo,university-of-waterloo,logo/afeac310e.png,203-300,Canada,ca,9-17,,0,0,19.2,11.4,38.7,19
University of York,university-of-york,logo/37e99d3e3.png,203-300,United Kingdom,gb,20-30,,0,0,11.1,15.4,33.6,16.4
Wake Forest University,wake-forest-university,logo/1598033eb.png,203-300,United States,us,91-119,,0,0,11.1,10.9,33.4,23.2
Washington State University - Pullman,washington-state-university,logo/c0ee3c39e.png,203-300,United States,us,91-119,,0,0,20.8,15.5,33.6,16.9
Wayne State University,wayne-state-university,logo/26c477d65.png,203-300,United States,us,91-119,,0,0,7.9,9.6,39.9,17.7
Western University,western-university,logo/c29ef8efe.png,203-300,Canada,ca,9-17,,0,0,7.9,17.1,42.2,19.6
Yeshiva University,yeshiva-university,logo/4f1519bae.png,203-300,United States,us,91-119,,0,0,11.1,22,34.5,20.5
Yonsei University,yonsei-university,logo/9aca43746.png,203-300,South Korea,kr,2,,0,0,7.9,9.7,43.9,19.4
Aristotle University of Thessaloniki,aristotle-university-of-thessaloniki,logo/ab4c53b55.png,301-400,Greece,gr,2,,0,0,7.9,2,34.9,15.2
Auburn University,auburn-university,logo/ae923d5df.png,301-400,United States,us,120-140,,0,0,7.9,5.2,29.7,12
Bar-Ilan University,bar-ilan-university,logo/ecb97f756.png,301-400,Israel,il,5-6,,0,0,11.1,9.2,28.2,13.4
Ben-Gurion University of the Negev,ben-gurion-university-of-the-negev,logo/5daae2575.png,301-400,Israel,il,5-6,,0,0,0,10.1,37.5,16.5
Brigham Young University,brigham-young-university,logo/02ae869f0.png,301-400,United States,us,120-140,,12.5,0,11.1,2.9,28,10.3
Carleton University,carleton-university,logo/3243bfc6e.png,301-400,Canada,ca,18-19,,0,0,13.6,7,26.9,13.1
Chiba University,chiba-university,logo/3a9c29fe2.png,301-400,Japan,jp,14-24,,0,0,0,7.7,35.4,17.2
City University of Hong Kong,city-university-of-hong-kong,logo/ed73d6ca9.png,301-400,China-Hong Kong,hk,4-5,,0,0,0,9.9,36.9,18.9
City University of New York City College,the-city-college-of-new-york,logo/aa0b8f631.png,301-400,United States,us,120-140,,37.1,0,11.1,5.5,17.6,14.4
Clemson University,clemson-university,logo/a07c7ddc7.png,301-400,United States,us,120-140,,0,0,13.6,9.4,28.2,13.8
Dresden University of Technology,tu-dresden,logo-jpg/fce781c0600.jpg,301-400,Germany,de,24-33,,0,0,7.9,6.6,33.9,15.1
Ecole National Superieure Mines - Paris,mines-paristech,logo/89e2588e7.png,301-400,France,fr,14-19,,18.8,25.8,0,0,10.1,13
Ecole Normale Superieure - Lyon,ecole-normale-superieure-lyon,logo/1499c2d6e.png,301-400,France,fr,14-19,,0,0,7.9,14.1,21.7,11.5
Eindhoven University of Technology,eindhoven-university-of-technology,logo-jpg/0b4b50b9c00.jpg,301-400,Netherlands,nl,10-11,,0,0,0,11.4,32.5,16.7
Eotvos Lorand University,eotvos-lorand-university,logo/1aed152b9.png,301-400,Hungary,hu,2,,19.8,0,0,12.8,24.3,13.1
Federal University of Rio de Janeiro,federal-university-of-rio-de-janeiro,logo/c7c76aed0.png,301-400,Brazil,br,3,,0,0,0,8.2,38.6,16.8
Fudan University,fudan-university,logo/28312850.png,301-400,China,cn,3-7,,0,0,0,9.1,38,15.2
Gunma University,gunma-university,logo-jpg/5809e3b6a00.jpg,301-400,Japan,jp,14-24,,0,0,7.9,8.8,24.4,17.7
Henri Poincare University (Nancy 1),henri-poincar-university,logo/3d6228a5b.png,301-400,France,fr,14-19,,15.4,19.3,0,2.5,24,13.9
Indian Institute of Science,indian-institute-of-science,logo/f973a1877.png,301-400,India,in,1,,0,0,11.1,9.8,31.9,14.9
Indiana University-Purdue University at Indianapolis,indiana-university-purdue-university-at-indianapolis,logo/0d566a3be.png,301-400,United States,us,120-140,,0,0,0,9.4,38.2,11.7
Industrial Physics and Chemistry Higher Educational Institution - Paris,espci-paris,logo/1eea04139.png,301-400,France,fr,14-19,,10.9,19.3,0,7.6,16.8,11.8
International School for Advanced Studies,international-school-for-advanced-studies,logo/e837359d8.png,301-400,Italy,it,10-18,,0,0,0,12.2,18.8,42.7
Jagiellonian University,jagiellonian-university,logo/9d54e81f7.png,301-400,Poland,pl,1-2,,0,0,7.9,4.3,31.8,14.1
Kanazawa University,kanazawa-university,logo/294f7949c.png,301-400,Japan,jp,14-24,,0,0,11.1,6.5,29.1,17.5
Korea Advanced Institute of Science and Technology,korea-advanced-institute-of-science-and-technology,logo/8f3ceaab6.png,301-400,South Korea,kr,3-5,,0,0,0,7.7,39.5,17.1
Linkoping University,linkoping-university,logo/7648d845d.png,301-400,Sweden,se,10-11,,0,0,7.9,6.8,31.6,12.5
London School of Hygiene and Tropical Medicine,london-school-of-hygiene-tropical-medicine,logo/44c92e762.png,301-400,United Kingdom,gb,31-36,,10.9,0,0,14.1,27.1,13.4
Medical College of Wisconsin,medical-college-of-wisconsin,logo/572f5a817.png,301-400,United States,us,120-140,,0,0,7.9,8,28.7,13.1
Medical University of South Carolina,medical-university-of-south-carolina,logo/34694e611.png,301-400,United States,us,120-140,,0,0,15.7,2.5,30.3,14.5
Nagasaki University,nagasaki-university,logo-jpg/99ca9793300.jpg,301-400,Japan,jp,14-24,,0,0,11.1,1.6,27.5,17.3
Nanjing University,nanjing-university,logo/44696062.png,301-400,China,cn,3-7,,0,0,0,7.2,42.1,15.6
Nanyang Technological University,nanyang-technological-university,logo/f3d48b4a3.png,301-400,Singapore,sg,2,,0,0,0,0,42.9,18.2
National Cheng Kung University (NCKU),national-cheng-kung-university-ncku,logo/9b8894137.png,301-400,China-Taiwan,tw,2-3,,0,0,0,1.6,39.4,15.3
National Tsing Hua University,national-tsing-hua-university,logo/c981ecb43.png,301-400,China-Taiwan,tw,2-3,,16.6,0,0,5.1,31.5,19.1
Nihon University,nihon-university,logo-jpg/6474c6a0200.jpg,301-400,Japan,jp,14-24,,0,0,7.9,4.9,28.9,12.9
Niigata University,niigata-university,logo-jpg/b1982541a00.jpg,301-400,Japan,jp,14-24,,0,0,13.6,7.1,29.4,17.5
Pohang University of Science and Technology,pohang-university-of-science-and-technology,logo/a66a338cc.png,301-400,South Korea,kr,3-5,,0,0,7.9,11.3,30.4,14.2
Polytechnic Institute of Milan,polytechnic-university-of-milan,logo/84ea078dc.png,301-400,Italy,it,10-18,,10.9,15.8,0,6.5,27.7,13.5
Royal Holloway,royal-holloway-university-of-london,logo/ff64db158.png,301-400,United Kingdom,gb,31-36,,0,0,7.9,13.3,22.5,11.6
Saint Louis University,saint-louis-university,logo/fd492810c.png,301-400,United States,us,120-140,,0,12.9,7.9,1.6,26.2,16.3
Saint Petersburg State University,saint-petersburg-state-university,logo-jpg/2b28ec0e900.jpg,301-400,Russia,ru,2,,24.3,0,0,6,31.9,15.6
San Diego State University,san-diego-state-university,logo/e19bd5ec8.png,301-400,United States,us,120-140,,0,0,13.6,10,25.8,12.4
Scuola Normale Superiore - Pisa,scuola-normale-superiore-pisa,logo-jpg/5ed9cf07300.jpg,301-400,Italy,it,10-18,,0,0,7.9,7.4,16.6,38.1
Shanghai Jiao Tong University,shanghai-jiao-tong-university,logo/27403919.png,301-400,China,cn,3-7,,0,0,0,7.3,40.9,15.2
Simon Fraser University,simon-fraser-university,logo/adfc503d5.png,301-400,Canada,ca,18-19,,0,0,11.1,12.8,30.5,14.8
SUNY Downstate Health Sciences University,state-university-of-new-york-health-science-center-at-brooklyn,logo/611e47699.png,301-400,United States,us,120-140,,0,15.8,11.1,7.7,17.4,11.5
Stockholm School of Economics,stockholm-school-of-economics,logo/fefeec3fc.png,301-400,Sweden,se,10-11,,0,17.1,0,,11,29.4
Sungkyunkwan University,sungkyunkwan-university,logo/13a2c1830.png,301-400,South Korea,kr,3-5,,0,0,0,6,34.9,15
Technical University Darmstadt,technical-university-darmstadt,logo/a35de2656.png,301-400,Germany,de,24-33,,10.9,0,7.9,9.4,25.7,12.5
Technical University of Braunschweig,technical-university-of-braunschweig,logo/1ab78ffa1.png,301-400,Germany,de,24-33,,16.6,0,7.9,5.7,23.8,12
Temple University,temple-university,logo/dce115cfb.png,301-400,United States,us,120-140,,0,0,15.7,3.8,31.7,13.3
Texas Tech University,texas-tech-university,logo/7872132b9.png,301-400,United States,us,120-140,,0,0,11.1,10,30.1,14
The Hong Kong Polytechnic University,the-hong-kong-polytechnic-university,logo/bb2e43056.png,301-400,China-Hong Kong,hk,4-5,,0,0,7.9,0,38.6,18.3
The Open University,the-open-university,logo-jpg/ad501b36300.jpg,301-400,United Kingdom,gb,31-36,,0,0,13.6,14.4,23.3,13
The University of Montana - Missoula,university-of-montana-missoula,logo/0034300e0.png,301-400,United States,us,120-140,,8.9,0,11.1,17.1,16.6,16.7
The University of Texas at Dallas,the-university-of-texas-at-dallas,logo/f4bd79613.png,301-400,United States,us,120-140,,0,0,13.6,4.9,23.1,18
The University of Tokushima,the-university-of-tokushima,logo/7abd01cd9.png,301-400,Japan,jp,14-24,,0,0,11.1,4.9,26.7,17.8
Tokyo Medical and Dental University,tokyo-medical-and-dental-university,logo/f08405847.png,301-400,Japan,jp,14-24,,0,0,7.9,7.3,26.9,23.2
Tokyo University of Agriculture and Technology,tokyo-university-of-agriculture-and-technology,logo-jpg/7e6d70e4c00.jpg,301-400,Japan,jp,14-24,,0,0,7.9,6.7,25.7,21.2
University of Aberdeen,university-of-aberdeen,logo/0717053d3.png,301-400,United Kingdom,gb,31-36,,0,0,0,16.3,32.8,15.5
University of Bath,university-of-bath,logo/d94237204.png,301-400,United Kingdom,gb,31-36,,0,0,7.9,17.6,27.8,14.4
University of Bayreuth,university-of-bayreuth,logo/139a66e3f.png,301-400,Germany,de,24-33,,0,0,7.9,16.2,24.4,12.9
University of Bergen,university-of-bergen,logo/3c273bc4e.png,301-400,Norway,no,3,,0,0,0,12.5,33.9,15.3
University of Bielefeld,bielefeld-university,logo/f6151fa61.png,301-400,Germany,de,24-33,,0,0,15.7,12.3,25.6,13.8
University of Cagliari,university-of-cagliari,logo-jpg/dd2a1554b00.jpg,301-400,Italy,it,10-18,,0,0,11.1,8.5,22.5,12.8
University of Chile,university-of-chile,logo/adca05d09.png,301-400,Chile,cl,1,,10.9,0,0,7.2,29.2,13.2
University of Duesseldorf,heinrich-heine-university-duesseldorf,logo/23cac266a.png,301-400,Germany,de,24-33,,0,0,7.9,9.2,32.6,14.8
University of Essex,university-of-essex,logo/1eaab60d0.png,301-400,United Kingdom,gb,31-36,,17.7,0,7.9,7.6,20.1,11.1
University of Ferrara,university-of-ferrara,logo/bc02ceb50.png,301-400,Italy,it,10-18,,0,0,7.9,4.8,27.3,16.4
University of Graz,university-of-graz,logo/c9baa2289.png,301-400,Austria,at,3-4,,12.5,12.9,0,6,22.1,11.8
University of Greifswald,university-of-greifswald,logo/677934e58.png,301-400,Germany,de,24-33,,0,9.1,7.9,8.6,22.8,11.6
University of Konstanz,university-of-konstanz,logo/f7c03d40b.png,301-400,Germany,de,24-33,,0,0,11.1,15.3,23.4,12.8
University of Lausanne,university-of-lausanne,logo/5051a54b0.png,301-400,Switzerland,ch,7,,0,0,0,18.5,28.2,17.9
University of Nebraska Medical Center,university-of-nebraska-medical-center,logo/b7f66c7e9.png,301-400,United States,us,120-140,,0,0,15.7,6.2,20.9,11.4
University of Nevada - Reno,university-of-nevada-reno,logo/90ef5381d.png,301-400,United States,us,120-140,,0,0,7.9,14.7,24.5,15.2
University of New Hampshire - Durham,university-of-new-hampshire,logo/b88720b82.png,301-400,United States,us,120-140,,0,0,15.7,13,24.7,17.1
University of Newcastle,the-university-of-newcastle-australia,logo/b2f27bb6a.png,301-400,Australia,au,10,,0,0,13.6,5.5,27.5,15.4
University of Oklahoma - Norman,university-of-oklahoma-norman,logo/a09e217f8.png,301-400,United States,us,120-140,,0,0,7.9,13.1,29.5,12.5
University of Otago,university-of-otago,logo-jpg/872fa062700.jpg,301-400,New Zealand,nz,2,,0,0,11.1,11.8,31.8,15.1
University of Palermo,university-of-palermo,logo/9788bf08a.png,301-400,Italy,it,10-18,,0,0,13.6,6,25.7,10.8
University of Paris Dauphine (Paris 9),paris-dauphine-university-paris-9,logo/1c13b899c.png,301-400,France,fr,14-19,,0,27.3,7.9,0,10.5,12.9
University of Pavia,university-of-pavia,logo/2e32ad78d.png,301-400,Italy,it,10-18,,0,0,7.9,10.4,31.7,16
University of Perugia,university-of-perugia,logo/561680e16.png,301-400,Italy,it,10-18,,0,0,7.9,9.2,29.2,14.8
University of Regensburg,university-of-regensburg,logo/f1e40e83c.png,301-400,Germany,de,24-33,,0,0,7.9,13.7,32,15.2
University of Rhode Island,university-of-rhode-island,logo/c3738a931.png,301-400,United States,us,120-140,,0,0,19.2,13.1,19.7,15.9
University of Roma - Tor Vergata,university-of-roma-tor-vergata,logo/71a9fac11.png,301-400,Italy,it,10-18,,0,0,0,7.4,34.3,16.1
University of Science and Technology of China,university-of-science-and-technology-of-china,logo/50132214.png,301-400,China,cn,3-7,,0,0,0,10.5,40.1,16.9
University of the Mediterranean (Aix-Marseille 2),university-of-the-mediterranean-aix-marseille-2,logo/3deddd5ea.png,301-400,France,fr,14-19,,0,0,13.6,15.5,24.7,13.7
University of the Witwatersrand,university-of-the-witwatersrand,logo-jpg/945a175ff00.jpg,301-400,South Africa,za,2,,25.1,0,0,7.5,26.1,13.8
University of Twente,university-of-twente,logo/e076f188c.png,301-400,Netherlands,nl,10-11,,0,0,11.1,15,27.7,16.7
University of Ulm,university-of-ulm,logo/73fcbe7b7.png,301-400,Germany,de,24-33,,0,0,7.9,12.3,33.1,15.4
University of Valencia,university-of-valencia,logo/6353e32c9.png,301-400,Spain,es,4,,0,0,0,7.7,38.1,16.5
University of Warsaw,university-of-warsaw,logo/d42f67232.png,301-400,Poland,pl,1-2,,17.7,0,0,8.1,35.1,16.2
University of Wyoming,university-of-wyoming,logo/23ff65b3f.png,301-400,United States,us,120-140,,0,0,7.9,12.5,22.5,14.2
Utah State University,utah-state-university,logo/6a8b4ebd9.png,301-400,United States,us,120-140,,0,0,7.9,13,23.7,13.7
Vienna University of Technology,vienna-university-of-technology,logo/bf088949a.png,301-400,Austria,at,3-4,,0,0,0,14.8,30.2,14.3
Waseda University,waseda-university,logo/791423400.png,301-400,Japan,jp,14-24,,0,0,11.1,6.4,29,13.5
Yamaguchi University,yamaguchi-university,logo-jpg/18be5a56900.jpg,301-400,Japan,jp,14-24,,0,0,15.7,5.2,23.9,16
Zhejiang University,zhejiang-university,logo/88311656.png,301-400,China,cn,3-7,,0,0,0,5.7,49.7,13.7
Aalto University,aalto-university,logo/699336500.png,401-500,Finland,fi,3-5,,0,0,0,11.4,28.6,13.1
Autonomous University of Barcelona,autonomous-university-of-barcelona,logo/ae2a39e54.png,401-500,Spain,es,5-9,,0,0,0,3.3,35.4,15.1
Boston College,boston-college,logo/cb78bc576.png,401-500,United States,us,141-168,,0,0,7.9,8.6,21.7,12.7
Drexel University,drexel-university,logo/7dddd2afc.png,401-500,United States,us,141-168,,0,0,0,11.8,28.6,15.5
Ehime University,ehime-university,logo/bddcc19ee.png,401-500,Japan,jp,25-34,,0,0,7.9,8.7,23,14.5
Flinders University,flinders-university,logo/50d276a09.png,401-500,Australia,au,11-14,,0,0,7.9,6.4,23.1,14.9
Florida International University,florida-international-university,logo/e03b0bdc8.png,401-500,United States,us,141-168,,0,0,7.9,7.8,24.1,13
Gifu University,gifu-university,logo/b88b52b68.png,401-500,Japan,jp,25-34,,0,0,7.9,5.2,25.5,16.2
