name,code,logo,rank,region,region_code,region_ranking,score,indicator_Alumni,indicator_Award,indicator_HiCi,indicator_N&S,indicator_PUB,indicator_PCP
Brandeis University,brandeis-university,logo/c824fcc8e.png,201-300,United States,us,72-98,,19.2,0,10.3,18.2,18.6,27.1
Chalmers University of Technology,chalmers-university-of-technology,logo/9ded22865.png,201-300,Sweden,se,6-8,,0,0,17.8,12,30.2,22.9
Charles University in Prague,charles-university-in-prague,logo/b21d1a50b.png,201-300,Czech Republic,cz,1,,8.9,0,14.5,8,44.6,21.9
City University of Hong Kong,city-university-of-hong-kong,logo/ed73d6ca9.png,201-300,China-Hong Kong,hk,2-4,,0,0,20.5,2.1,39.1,23.9
Claude Bernard University Lyon 1,claude-bernard-university-lyon-1,logo/bfcb2841f.png,201-300,France,fr,10-13,,10.3,0,0,19.4,40.5,15.7
Colorado State University,colorado-state-university,logo/5890dd554.png,201-300,United States,us,72-98,,0,0,10.3,14.7,35.8,18.4
Curtin University,curtin-university,logo/99e4b9934.png,201-300,Australia,au,9-14,,0,0,17.8,12.5,39.5,27.3
Dartmouth College,dartmouth-college,logo/cd738deeb.png,201-300,United States,us,72-98,,17.8,0,14.5,14.5,25.4,20.1
Deakin University,deakin-university,logo/b20086809.png,201-300,Australia,au,9-14,,0,0,22.9,8.6,38.5,25.6
Drexel University,drexel-university,logo/7dddd2afc.png,201-300,United States,us,72-98,,0,0,20.5,9.1,30.5,21.6
Durham University,durham-university,logo/110e53af0.png,201-300,United Kingdom,gb,22-28,,0,0,17.8,15.3,35.5,22.1
Eindhoven University of Technology,eindhoven-university-of-technology,logo-jpg/0b4b50b9c00.jpg,201-300,Netherlands,nl,10-11,,0,0,17.8,8.8,30.6,24.5
Florida State University,florida-state-university,logo/731b432f8.png,201-300,United States,us,72-98,,0,0,10.3,14.4,38,19
George Mason University,george-mason-university,logo/ba8ac68f7.png,201-300,United States,us,72-98,,0,31.9,0,7,28.1,19.3
Huazhong University of Science and Technology,huazhong-university-of-science-and-technology,logo/69664504.png,201-300,China,cn,10-18,,0,0,10.3,8.5,56.7,18.4
Indiana University-Purdue University at Indianapolis,indiana-university-purdue-university-at-indianapolis,logo/0d566a3be.png,201-300,United States,us,72-98,,0,0,14.5,13.9,39.6,15.6
Iowa State University,iowa-state-university,logo/7c94539cd.png,201-300,United States,us,72-98,,0,0,14.5,13.5,39.4,19
James Cook University,james-cook-university,logo/78cde8bfd.png,201-300,Australia,au,9-14,,0,0,14.5,15.7,28.3,27
Jilin University,jilin-university,logo/76557044.png,201-300,China,cn,10-18,,0,0,0,8.9,54.2,14.8
Karlsruhe Institute of Technology (KIT),karlsruhe-institute-of-technology-kit,logo/673bb8044.png,201-300,Germany,de,15-21,,0,0,10.3,13.3,38.9,20.9
King Abdullah University of Science and Technology,king-abdullah-university-of-science-and-technology,logo/aebd2c07c.png,201-300,Saudi Arabia,sa,3,,0,0,29,12.5,24.5,19.8
Korea Advanced Institute of Science and Technology,korea-advanced-institute-of-science-and-technology,logo/8f3ceaab6.png,201-300,South Korea,kr,4-6,,0,0,14.5,15.2,39.8,32.2
KTH Royal Institute of Technology,kth-royal-institute-of-technology,logo/2f5376155.png,201-300,Sweden,se,6-8,,0,14.9,0,11.5,39.2,25.9
Kyushu University,kyushu-university,logo/d57292828.png,201-300,Japan,jp,7-9,,0,0,10.3,12.2,44.4,18.2
Laval University,laval-university,logo/2a9c8ff20.png,201-300,Canada,ca,7-13,,0,0,14.5,9,38.1,17.5
Maastricht University,maastricht-university,logo/92916ebea.png,201-300,Netherlands,nl,10-11,,0,0,17.8,4.2,43.3,27.9
Macquarie University,macquarie-university,logo/b9794c3ca.png,201-300,Australia,au,9-14,,0,0,25.1,10.7,35.2,27.3
Medical University of South Carolina,medical-university-of-south-carolina,logo/34694e611.png,201-300,United States,us,72-98,,0,0,17.8,4,31,40.8
Medical University of Vienna,medical-university-of-vienna,logo/8c654cbfd.png,201-300,Austria,at,3,,8.9,9.4,14.5,9.9,33.9,20.1
Nanjing University,nanjing-university,logo/44696062.png,201-300,China,cn,10-18,,0,0,0,10.5,56.3,20.5
North Carolina State University - Raleigh,north-carolina-state-university-raleigh,logo/1df34c570.png,201-300,United States,us,72-98,,0,0,14.5,15,41.7,21.2
Northeastern University,northeastern-university-boston,logo/ba7ef1f93.png,201-300,United States,us,72-98,,0,0,17.8,17.2,31.5,21.9
Paul Sabatier University (Toulouse 3),paul-sabatier-university-toulouse-3,logo/0e606f4e4.png,201-300,France,fr,10-13,,0,0,10.3,20.8,36.8,14.7
Pohang University of Science and Technology,pohang-university-of-science-and-technology,logo/a66a338cc.png,201-300,South Korea,kr,4-6,,0,0,10.3,13.6,30.1,35.4
Polytechnic Institute of Milan,polytechnic-university-of-milan,logo/84ea078dc.png,201-300,Italy,it,3-8,,7.3,14.9,10.3,5.4,34.2,21.7
Queen's University,queens-university,logo/cf8e155e5.png,201-300,Canada,ca,7-13,,0,21,0,10.7,33.9,22.1
Queensland University of Technology,queensland-university-of-technology,logo/1bf5888c9.png,201-300,Australia,au,9-14,,0,0,17.8,4,37,21.5
RWTH Aachen University,rwth-aachen-university,logo/577d10b40.png,201-300,Germany,de,15-21,,0,0,22.9,6.4,40.8,23.3
Sichuan University,sichuan-university,logo/75651370.png,201-300,China,cn,10-18,,0,0,10.3,7.4,56.4,16.8
Soochow University,soochow-university-china,logo/44374737.png,201-300,China,cn,10-18,,0,0,17.8,6.2,45.2,17
South China University of Technology,south-china-university-of-technology,logo/69348939.png,201-300,China,cn,10-18,,0,0,17.8,3,43.1,17.9
Southeast University,southeast-university,logo/82819451.png,201-300,China,cn,10-18,,0,0,20.5,4.4,45.4,17.9
Stony Brook University,stony-brook-university,logo/38db338eb.png,201-300,United States,us,72-98,,0,0,10.3,19.6,38.1,18.1
Swedish University of Agricultural Sciences,swedish-university-of-agricultural-sciences,logo/e61844540.png,201-300,Sweden,se,6-8,,0,0,14.5,14,28.4,25.3
The Chinese University of Hong Kong,the-chinese-university-of-hong-kong,logo/d7b4fe8fe.png,201-300,China-Hong Kong,hk,2-4,,0,14.1,0,8.6,43.1,23.2
The Hong Kong University of Science and Technology,the-hong-kong-university-of-science-and-technology,logo/1869ca1ad.png,201-300,China-Hong Kong,hk,2-4,,0,0,20.5,9.9,32.8,27.2
The University of Calgary,the-university-of-calgary,logo/2728e064d.png,201-300,Canada,ca,7-13,,0,0,17.8,12.6,44.9,19.4
The University of Dundee,the-university-of-dundee,logo/c0cd8c2bb.png,201-300,United Kingdom,gb,22-28,,0,0,20.5,17.4,24.8,24.1
The University of Georgia,the-university-of-georgia,logo/4cb4fc994.png,201-300,United States,us,72-98,,0,0,14.5,17.8,43.1,18
The University of New Mexico - Albuquerque,the-university-of-new-mexico-albuquerque,logo/d7d1de5e4.png,201-300,United States,us,72-98,,0,0,10.3,15.9,35.6,16.1
The University of Texas Health Science Center at Houston,the-university-of-texas-health-science-center-at-houston,logo-jpg/cceffd11c00.jpg,201-300,United States,us,72-98,,0,15.4,14.5,14.1,33.3,16.8
Tokyo Institute of Technology,tokyo-institute-of-technology,logo/b7135745d.png,201-300,Japan,jp,7-9,,12.6,0,0,15.3,37.4,23.2
Toulouse School of Economics,toulouse-school-of-economics,logo/1f3163510.png,201-300,France,fr,10-13,,0,29.8,10.3,,10.1,18.5
University of Aberdeen,university-of-aberdeen,logo/0717053d3.png,201-300,United Kingdom,gb,22-28,,0,13.3,10.3,11.7,30.9,21.2
University of Alabama at Birmingham,university-of-alabama-at-birmingham,logo/bd261e772.png,201-300,United States,us,72-98,,0,0,22.9,9.4,40.1,16
University of Antwerp,university-of-antwerp,logo/9bd98c131.png,201-300,Belgium,be,5-6,,0,0,14.5,10.7,37.1,28.6
University of Belgrade,university-of-belgrade,logo/cc21573e5.png,201-300,Serbia,rs,1,,0,0,10.3,4.4,43.7,22.3
University of Bergen,university-of-bergen,logo/3c273bc4e.png,201-300,Norway,no,3,,0,0,10.3,16,37.3,21.1
Ruhr University Bochum,university-of-bochum,logo/5ff18ee82.png,201-300,Germany,de,15-21,,0,0,17.8,9.4,35.5,20.1
University of Bologna,university-of-bologna,logo/05d515e2f.png,201-300,Italy,it,3-8,,0,0,14.5,8.8,47.6,18.1
University of Cape Town,university-of-cape-town,logo/232448cdc.png,201-300,South Africa,za,1-2,,18.5,0,10.3,12.6,38.1,21.4
University of Cincinnati,university-of-cincinnati,logo/c5bf6b999.png,201-300,United States,us,72-98,,0,0,17.8,10.2,38.8,16.5
University of Cologne,university-of-cologne,logo/0e5b47b25.png,201-300,Germany,de,15-21,,0,11.5,0,21.3,38.7,22.5
University of East Anglia,university-of-east-anglia,logo/651b3ae7e.png,201-300,United Kingdom,gb,22-28,,13.6,0,10.3,15.2,27.6,21.7
University of Florence,university-of-florence,logo/ffc7827db.png,201-300,Italy,it,3-8,,0,0,14.5,10.2,39.3,20.3
University of Granada,university-of-granada,logo/ae3e5b29e.png,201-300,Spain,es,2-3,,0,0,22.9,5.3,40.7,16
University of Hamburg,university-of-hamburg,logo/1f501fa40.png,201-300,Germany,de,15-21,,11.5,0,0,21.7,37.4,21.7
University of Houston,university-of-houston,logo/b1fdf2977.png,201-300,United States,us,72-98,,0,0,17.8,11.6,37.3,21.2
University of Illinois at Chicago,university-of-illinois-at-chicago,logo/a3459f50d.png,201-300,United States,us,72-98,,0,0,14.5,11.8,43.6,17.8
University of Kansas,university-of-kansas,logo/bd525bf4e.png,201-300,United States,us,72-98,,11.5,0,14.5,14.4,40.3,15.9
University of Lausanne,university-of-lausanne,logo/5051a54b0.png,201-300,Switzerland,ch,7,,0,0,14.5,23.5,35.2,23.1
University of Leicester,university-of-leicester,logo/33601d56d.png,201-300,United Kingdom,gb,22-28,,0,0,10.3,18.9,32.3,20.8
University of Lorraine,university-of-lorraine,logo/0f0c19e32.png,201-300,France,fr,10-13,,11.5,16.3,0,10.5,33.1,19.4
University of Mainz,university-of-mainz,logo/44fd66a86.png,201-300,Germany,de,15-21,,0,7.7,0,16.2,36.5,20.1
University of Maryland - Baltimore,university-of-maryland-baltimore,logo/a3b6c7955.png,201-300,United States,us,72-98,,0,0,14.5,13.9,38.5,16.6
University of Milan,university-of-milan,logo/22f0a5d5b.png,201-300,Italy,it,3-8,,17,0,0,10.3,47.4,23.1
University of Missouri - Columbia,university-of-missouri-columbia,logo/84de5e5b1.png,201-300,United States,us,72-98,,8.9,0,17.8,13.9,37.6,16.4
University of Nebraska - Lincoln,university-of-nebraska-lincoln,logo/49b53c7ad.png,201-300,United States,us,72-98,,17,0,14.5,13.7,35.1,19.8
University of Notre Dame,university-of-notre-dame,logo/11b8029f6.png,201-300,United States,us,72-98,,12.6,0,22.9,13.6,31.1,21.5
University of Ottawa,university-of-ottawa,logo/eaae11f5f.png,201-300,Canada,ca,7-13,,0,0,14.5,16.1,44.4,21.5
University of Pisa,university-of-pisa,logo/a979256d7.png,201-300,Italy,it,3-8,,13.6,23.1,0,6.2,36.7,22.5
University of South Florida,university-of-south-florida,logo/5a874adcf.png,201-300,United States,us,72-98,,0,0,20.5,8.9,40.8,19.5
University of Sussex,university-of-sussex,logo-jpg/a488c8b5400.jpg,201-300,United Kingdom,gb,22-28,,0,22.4,0,13.8,29.8,24.2
University of Tasmania,university-of-tasmania,logo/543d80c32.png,201-300,Australia,au,9-14,,0,0,10.3,15.4,31.6,25.4
University of the Witwatersrand,university-of-the-witwatersrand,logo-jpg/945a175ff00.jpg,201-300,South Africa,za,1-2,,18.5,0,14.5,15.7,35.2,21.3
University of Tsukuba,university-of-tsukuba,logo/a1d685faa.png,201-300,Japan,jp,7-9,,0,19.6,0,11.4,35.8,16.5
University of Turin,university-of-turin,logo/1d6abed85.png,201-300,Italy,it,3-8,,15.4,0,14.5,7.7,41.7,21.5
University of Ulm,university-of-ulm,logo/73fcbe7b7.png,201-300,Germany,de,15-21,,0,0,20.5,13.6,30.3,19.3
University of Victoria,university-of-victoria,logo/68a72b0ef.png,201-300,Canada,ca,7-13,,0,0,17.8,12.4,29.4,21.1
University of Waterloo,university-of-waterloo,logo/afeac310e.png,201-300,Canada,ca,7-13,,0,0,14.5,12.8,43.2,23.4
University of York,university-of-york,logo/37e99d3e3.png,201-300,United Kingdom,gb,22-28,,0,0,10.3,16.8,33.5,21.1
Virginia Commonwealth University,virginia-commonwealth-university,logo/060382474.png,201-300,United States,us,72-98,,10.3,14.1,14.5,6.7,35.5,14.8
Vrije Universiteit Brussel (VUB),vrije-universiteit-brussel-vub,logo/de2977e90.png,201-300,Belgium,be,5-6,,13.6,0,10.3,10.5,31.8,28.9
Western University,western-university,logo/c29ef8efe.png,201-300,Canada,ca,7-13,,0,0,14.5,12,43.7,20.4
Xiamen University,xiamen-university,logo/14008229.png,201-300,China,cn,10-18,,0,0,10.3,9.9,41.9,16
Yeshiva University,yeshiva-university,logo/4f1519bae.png,201-300,United States,us,72-98,,0,0,10.3,21.3,32.3,21.4
Yonsei University,yonsei-university,logo/9aca43746.png,201-300,South Korea,kr,4-6,,0,0,10.3,5.8,53.7,23.4
Autonomous University of Barcelona,autonomous-university-of-barcelona,logo/ae2a39e54.png,301-400,Spain,es,4-9,,0,0,0,12.1,45.2,20.7
Beihang University,beihang-university,logo/22403670.png,301-400,China,cn,19-31,,0,0,10.3,2.1,42.9,17.5
Boston College,boston-college,logo/cb78bc576.png,301-400,United States,us,99-119,,0,0,14.5,14.9,22.9,17.4
Catholic University of Korea,catholic-university-of-korea,logo-jpg/7404420eb00.jpg,301-400,South Korea,kr,7-9,,0,0,10.3,1.5,30.5,39.6
Central South University,central-south-university,logo/65984093.png,301-400,China,cn,19-31,,0,0,0,3,51.7,17.4
Chang Gung University,chang-gung-university,logo/5972c7637.png,301-400,China-Taiwan,tw,3-4,,0,0,10.3,2.8,34.3,22.9
Chiba University,chiba-university,logo/3a9c29fe2.png,301-400,Japan,jp,10-12,,0,0,14.5,9.4,28.5,17
China Agricultural University,china-agricultural-university,logo/48410070.png,301-400,China,cn,19-31,,0,0,0,11.9,41.3,17.8
China University of Geosciences,china-university-of-geosciences-wuhan,logo/25952542.png,301-400,China,cn,19-31,,0,0,20.5,7.9,25.2,16.8
Complutense University of Madrid,complutense-university-of-madrid,logo/5d01436ca.png,301-400,Spain,es,4-9,,19.2,0,0,9.1,42.3,13.2
Dalhousie University,dalhousie-university,logo/3cae36dc6.png,301-400,Canada,ca,14-16,,12.6,0,0,13.1,34.5,18.5
Dalian University of Technology,dalian-university-of-technology,logo/54289554.png,301-400,China,cn,19-31,,0,0,10.3,6.9,42.3,17.3
East China University of Science and Technology,east-china-university-of-science-and-technology,logo/93042584.png,301-400,China,cn,19-31,,0,0,10.3,3.7,35.6,17
Ecole Normale Superieure - Lyon,ecole-normale-superieure-lyon,logo/1499c2d6e.png,301-400,France,fr,14-18,,0,20,0,11.9,21.6,30.5
Ecole Polytechnique,ecole-polytechnique,logo/a6f5d004d.png,301-400,France,fr,14-18,,21.8,0,10.3,10.1,25.8,23.7
ESPCI ParisTech,espci-paris,logo/1eea04139.png,301-400,France,fr,14-18,,7.3,18.8,0,12.7,15.5,32.4
Federal University of Minas Gerais,federal-university-of-minas-gerais,logo/7d91c3f4e.png,301-400,Brazil,br,2-4,,0,0,10.3,4.2,38,19.5
Federal University of Rio de Janeiro,federal-university-of-rio-de-janeiro,logo/c7c76aed0.png,301-400,Brazil,br,2-4,,0,0,0,8.2,40.7,20.5
Flinders University,flinders-university,logo/50d276a09.png,301-400,Australia,au,15-21,,15.4,0,10.3,6.2,31,23.3
Georgetown University,georgetown-university,logo/5c9d5401d.png,301-400,United States,us,99-119,,0,0,10.3,6.9,31.6,18
Griffith University,griffith-university,logo/bdd9a6db5.png,301-400,Australia,au,15-21,,0,0,10.3,7.5,38.7,21.6
Hannover Medical School,hannover-medical-school,logo-jpg/8ca7c1eca00.jpg,301-400,Germany,de,22-27,,0,0,17.8,9.3,30.8,18.1
Hanyang University,hanyang-university,logo/33d276332.png,301-400,South Korea,kr,7-9,,0,0,0,6.8,41.4,23.2
Indian Institute of Science,indian-institute-of-science,logo/f973a1877.png,301-400,India,in,1,,0,0,10.3,2.8,37.9,19.4
Keio University,keio-university,logo-jpg/dc415a48e00.jpg,301-400,Japan,jp,10-12,,0,0,14.5,10.1,32.5,14.4
King Fahd University of Petroleum & Minerals,king-fahd-university-of-petroleum-minerals,logo/d59953db0.png,301-400,Saudi Arabia,sa,4,,0,0,20.5,5.2,22.9,19
Kyung Hee University,kyung-hee-university,logo/4143a0002.png,301-400,South Korea,kr,7-9,,0,0,10.3,5.1,39.5,19.5
La Trobe University,la-trobe-university,logo/8bd69d24a.png,301-400,Australia,au,15-21,,0,0,14.5,6.2,30.5,25.6
Lanzhou University,lanzhou-university,logo/84317715.png,301-400,China,cn,19-31,,0,0,10.3,6,39.5,19.2
Linkoping University,linkoping-university,logo/7648d845d.png,301-400,Sweden,se,9-10,,0,0,14.5,9,35.2,19.5
Louisiana State University - Baton Rouge,louisiana-state-university-baton-rouge,logo/12298bd99.png,301-400,United States,us,99-119,,0,0,10.3,12.8,32.6,17.4
Nankai University,nankai-university,logo/44629152.png,301-400,China,cn,19-31,,0,0,10.3,5.7,37.9,15.5
National and Kapodistrian University of Athens,national-and-kapodistrian-university-of-athens,logo/95cce01c7.png,301-400,Greece,gr,1,,0,0,14.5,5.4,37.4,20
National Tsing Hua University,national-tsing-hua-university,logo/c981ecb43.png,301-400,China-Taiwan,tw,3-4,,12.6,0,0,13,31.4,21.3
University of Galway,national-university-of-ireland-galway,logo/94f753bbd.png,301-400,Ireland,ie,2-3,,0,0,20.5,6.9,23,15.6
Newcastle University,newcastle-university,logo-jpg/0503dcf9e00.jpg,301-400,United Kingdom,gb,29-33,,0,0,0,15,38.5,19.3
Okayama University,okayama-university,logo-jpg/a6b73044f00.jpg,301-400,Japan,jp,10-12,,0,0,14.5,9.9,28,13.5
Paris Dauphine University (Paris 9),paris-dauphine-university-paris-9,logo/1c13b899c.png,301-400,France,fr,14-18,,20.5,26.6,0,0,14.1,25.6
Polytechnic University of Catalonia,polytechnic-university-of-catalonia,logo/fe4e14473.png,301-400,Spain,es,4-9,,0,0,14.5,8,27.7,15.8
Polytechnic University of Valencia,polytechnic-university-of-valencia,logo-jpg/87bf0c60700.jpg,301-400,Spain,es,4-9,,0,0,17.8,7.6,31.8,16.1
Pompeu Fabra University,pompeu-fabra-university,logo-jpg/36552d92b00.jpg,301-400,Spain,es,4-9,,0,0,0,19.7,27.2,34.3
Queen's University Belfast,queens-university-belfast,logo/fae80f932.png,301-400,United Kingdom,gb,29-33,,17.8,0,0,11.3,32.1,18.5
Rush University,rush-university,logo/7c8b443d8.png,301-400,United States,us,99-119,,0,0,20.5,6.6,24.9,17.9
Saint Petersburg State University,saint-petersburg-state-university,logo-jpg/2b28ec0e900.jpg,301-400,Russia,ru,2,,26.7,0,0,6.8,33.6,19.3
Shandong University,shandong-university,logo/97189370.png,301-400,China,cn,19-31,,0,0,0,3.2,57,17.1
Technical University of Berlin,technical-university-of-berlin,logo/e480d3fd9.png,301-400,Germany,de,22-27,,16.2,0,10.3,7.4,29.8,17
Temple University,temple-university,logo/dce115cfb.png,301-400,United States,us,99-119,,0,0,14.5,7.5,35.1,13.2
The George Washington University,the-george-washington-university,logo/cb85da2ec.png,301-400,United States,us,99-119,,11.5,0,0,11.1,36,18.1
The Hong Kong Polytechnic University,the-hong-kong-polytechnic-university,logo/bb2e43056.png,301-400,China-Hong Kong,hk,5,,0,0,14.5,3.7,39.3,22.6
The University of Newcastle - Australia,the-university-of-newcastle-australia,logo/b2f27bb6a.png,301-400,Australia,au,15-21,,0,0,10.3,5.7,34.5,24.2
The University of Reading,the-university-of-reading,logo/2bfe83c14.png,301-400,United Kingdom,gb,29-33,,0,0,17.8,11.4,28.4,21.5
The University of Texas at Dallas,the-university-of-texas-at-dallas,logo/f4bd79613.png,301-400,United States,us,99-119,,13.6,0,10.3,13.2,27.4,22.2
The University of Texas Health Science Center at San Antonio,the-university-of-texas-health-science-center-at-san-antonio,logo-jpg/86d630cf700.jpg,301-400,United States,us,99-119,,0,0,22.9,8.2,26.1,20
Thomas Jefferson University,thomas-jefferson-university,logo/de4a76b2c.png,301-400,United States,us,99-119,,0,0,10.3,8.2,27.3,29.4
Tianjin University,tianjin-university,logo/74813674.png,301-400,China,cn,19-31,,0,0,0,4.1,50.4,19.3
Tongji University,tongji-university,logo/39174907.png,301-400,China,cn,19-31,,0,0,0,8.3,48.8,17.3
Umea University,umea-university,logo/bb8830f26.png,301-400,Sweden,se,9-10,,0,0,10.3,10.9,33.8,17.5
Sao Paulo State University,unesp,logo/26a725267.png,301-400,Brazil,br,2-4,,0,0,0,7,43.9,21.9
University at Buffalo - the State University of New York,university-at-buffalo-the-state-university-of-new-york,logo/7a306da0a.png,301-400,United States,us,99-119,,0,0,10.3,9.7,38.9,16.2
University College Dublin,university-college-dublin,logo/6b943a3b2.png,301-400,Ireland,ie,2-3,,0,0,10.3,8.8,34.2,18.1
University of Bath,university-of-bath,logo/d94237204.png,301-400,United Kingdom,gb,29-33,,0,0,10.3,11.8,28.2,20.4
University of Canterbury,university-of-canterbury,logo/7717286a5.png,301-400,New Zealand,nz,2-4,,0,0,14.5,9.3,24.5,22.8
University of Chile,university-of-chile,logo/adca05d09.png,301-400,Chile,cl,1,,7.3,0,0,10.9,34,17.8
University of Colorado at Denver,university-of-colorado-at-denver,logo/69b80bb67.png,301-400,United States,us,99-119,,0,0,10.3,11.3,31.4,11.3
University of Connecticut,university-of-connecticut,logo/4e4033592.png,301-400,United States,us,99-119,,11.5,0,0,9.1,36.3,13.7
University of Eastern Finland,university-of-eastern-finland,logo-jpg/161979ad200.jpg,301-400,Finland,fi,2,,0,0,17.8,5,29.4,17.2
University of Electronic Science and Technology of China,university-of-electronic-science-and-technology-of-china,logo/55538407.png,301-400,China,cn,19-31,,0,0,14.5,1.5,36.2,15.4
University of Fribourg,university-of-fribourg,logo/1c18d27a3.png,301-400,Switzerland,ch,8,,0,0,17.8,8.2,20.3,22.3
University of Giessen,university-of-giessen,logo-jpg/faa54a30300.jpg,301-400,Germany,de,22-27,,0,0,10.3,10.2,30.7,16.8
University of Guelph,university-of-guelph,logo/a21571dd0.png,301-400,Canada,ca,14-16,,0,0,10.3,9.7,31.4,18.6
University of Halle-Wittenberg,university-of-halle-wittenberg,logo/5f7377c92.png,301-400,Germany,de,22-27,,0,6.7,10.3,9.4,25.1,14.6
University of Jena,university-of-jena,logo/8e04e3dbe.png,301-400,Germany,de,22-27,,0,0,10.3,10.7,34.1,18.4
University of Kentucky,university-of-kentucky,logo/7db3d518b.png,301-400,United States,us,99-119,,10.3,0,0,11.9,40.4,17.1
University of Liege,university-of-liege,logo/9d643c9ae.png,301-400,Belgium,be,7,,7.3,0,0,13.9,31.6,23.5
University of Marburg,university-of-marburg,logo/56c888eab.png,301-400,Germany,de,22-27,,10.3,0,10.3,13.9,28.2,16.7
University of Maryland - Baltimore County,university-of-maryland-baltimore-county,logo/3ff2a8af8.png,301-400,United States,us,99-119,,0,0,20.5,9,17.7,21.3
University of Milan - Bicocca,university-of-milano-bicocca,logo-jpg/b412ab39400.jpg,301-400,Italy,it,9-11,,0,0,10.3,5.7,30.8,22.4
University of Montpellier,university-of-montpellier,logo/494a1c1f0.png,301-400,France,fr,14-18,,10.3,0,0,16.4,37.6,14.8
University of Naples Federico II,university-of-naples-federico-ii,logo/05e74c379.png,301-400,Italy,it,9-11,,0,0,0,5.8,43,18
University of North Texas,university-of-north-texas,logo/3d568898f.png,301-400,United States,us,99-119,,0,0,17.8,4.6,26.1,17.9
University of Oregon,university-of-oregon,logo/87932f968.png,301-400,United States,us,99-119,,8.9,0,10.3,14.5,27.1,18.4
University of Otago,university-of-otago,logo-jpg/872fa062700.jpg,301-400,New Zealand,nz,2-4,,0,0,10.3,9.5,35.1,28.6
University of Pavia,university-of-pavia,logo/2e32ad78d.png,301-400,Italy,it,9-11,,0,0,10.3,5.3,31.9,22.3
University of Porto,university-of-porto,logo-jpg/d9082956b00.jpg,301-400,Portugal,pt,2,,0,0,0,11.8,43.2,22.1
University of Quebec,university-of-quebec,logo/24abe9d33.png,301-400,Canada,ca,14-16,,0,0,10.3,9,35.3,18.7
University of Santiago Compostela,university-of-santiago-compostela,logo/34c4152c0.png,301-400,Spain,es,4-9,,0,0,14.5,6.2,30.9,14.8
University of South Carolina - Columbia,university-of-south-carolina-columbia-1,logo/04f169eee.png,301-400,United States,us,99-119,,0,0,14.5,8.6,36.2,17.2
University of Southern Denmark,university-of-southern-denmark,logo/8c66c5a09.png,301-400,Denmark,dk,5,,0,0,10.3,10.5,38.3,20.2
University of St Andrews,university-of-st-andrews,logo/761c4f7b4.png,301-400,United Kingdom,gb,29-33,,10.3,0,0,16.4,29.6,21.8
University of Technology - Sydney,university-of-technology-sydney,logo/1778c7bfd.png,301-400,Australia,au,15-21,,0,0,14.5,4.6,30.9,21.1
University of Tehran,university-of-tehran,logo/d58a4ccbc.png,301-400,Iran,ir,1,,12.6,0,0,1.5,41.2,20.8
University of Tennessee - Knoxville,university-of-tennessee-knoxville,logo/27a58d8fe.png,301-400,United States,us,99-119,,10.3,0,0,14.9,39.9,15.3
University of Twente,university-of-twente,logo/e076f188c.png,301-400,Netherlands,nl,12,,0,0,10.3,9.9,31.3,22.6
University of Vermont,university-of-vermont,logo/18f55f0bd.png,301-400,United States,us,99-119,,13.6,0,10.3,11.9,26.8,15.9
University of Western Sydney,western-sydney-university,logo/eeb85af2c.png,301-400,Australia,au,15-21,,0,0,10.3,8,29.3,19.9
University of Wollongong,university-of-wollongong,logo/60cbe9b79.png,301-400,Australia,au,15-21,,0,0,10.3,9,34.4,23
Victoria University of Wellington,victoria-university-of-wellington,logo/74ea13be8.png,301-400,New Zealand,nz,2-4,,11.5,0,10.3,8.3,24.6,20.7
Virginia Polytechnic Institute and State University,virginia-polytechnic-institute-and-state-university,logo/e010632dd.png,301-400,United States,us,99-119,,11.5,0,0,11.8,41.8,17.1
Wayne State University,wayne-state-university,logo/26c477d65.png,301-400,United States,us,99-119,,0,0,10.3,6.6,37.2,15.1
Wuhan University,wuhan-university,logo/46182017.png,301-400,China,cn,19-31,,0,0,0,4.2,49.3,14.5
Aalto University,aalto-university,logo/699336500.png,401-500,Finland,fi,3-5,,0,0,0,11.5,34.5,18
Amirkabir University of Technology,amirkabir-university-of-technology,logo/e887320e3.png,401-500,Iran,ir,2,,0,0,14.5,0,31.5,17.1
Aristotle University of Thessaloniki,aristotle-university-of-thessaloniki,logo/ab4c53b55.png,401-500,Greece,gr,2,,0,0,10.3,2.1,33.6,17.4
Bangor University,bangor-university,logo-jpg/4920618e000.jpg,401-500,United Kingdom,gb,34-37,,11.5,0,10.3,7,19.6,19.6
Beijing University of Chemical Technology,beijing-university-of-chemical-technology,logo/46052210.png,401-500,China,cn,32-41,,0,0,10.3,0,29.2,18.4
Ben-Gurion University of the Negev,ben-gurion-university-of-the-negev,logo/5daae2575.png,401-500,Israel,il,5,,0,0,0,8.4,33.9,17.3
Bielefeld University,bielefeld-university,logo/f6151fa61.png,401-500,Germany,de,28-38,,0,0,14.5,7.4,25.1,14.8
Brigham Young University,brigham-young-university,logo/02ae869f0.png,401-500,United States,us,120-137,,8.9,0,10.3,8.2,26.9,13.3
Brunel University London,brunel-university,logo/92f97cee2.png,401-500,United Kingdom,gb,34-37,,0,0,17.8,3.7,23.8,18.4
Cairo University,cairo-university,logo/881613d6a.png,401-500,Egypt,eg,1,,19.2,0,0,3.2,33.1,17.7
Capital Medical University,capital-medical-university,logo/63885672.png,401-500,China,cn,32-41,,0,0,0,1.5,38.7,33.8
