name,code,logo,rank,region,region_code,region_ranking,score,indicator_Alumni,indicator_Award,indicator_HiCi,indicator_N&S,indicator_PUB,indicator_PCP
Colorado State University,colorado-state-university,logo/5890dd554.png,201-300,United States,us,60-78,,0,0,14.6,16.4,35.6,19.5
Curtin University,curtin-university,logo/99e4b9934.png,201-300,Australia,au,9-15,,0,0,15.9,15.4,39.8,29.3
Dalian University of Technology,dalian-university-of-technology,logo/54289554.png,201-300,China,cn,34-51,,0,0,21.6,6.4,58.2,17
Deakin University,deakin-university,logo/b20086809.png,201-300,Australia,au,9-15,,0,0,19.5,7.4,43.4,25.4
East China Normal University,east-china-normal-university,logo/47430452.png,201-300,China,cn,34-51,,0,0,14.6,14.1,45.1,16.1
Fuzhou University,fuzhou-university,logo/77372849.png,201-300,China,cn,34-51,,0,0,18.4,6.3,43,16.3
George Mason University,george-mason-university,logo/ba8ac68f7.png,201-300,United States,us,60-78,,0,29.1,6.5,12.3,30.6,19.6
Griffith University,griffith-university,logo/bdd9a6db5.png,201-300,Australia,au,9-15,,0,0,13,13.5,39.4,24
Heinrich Heine University Duesseldorf,heinrich-heine-university-duesseldorf,logo/23cac266a.png,201-300,Germany,de,12-22,,10.4,0,19.5,12.2,31.9,35.9
Hokkaido University,hokkaido-university,logo/0ed9be4d1.png,201-300,Japan,jp,5-9,,10.4,15,6.5,16.1,42.3,16.6
The Hong Kong University of Science and Technology,the-hong-kong-university-of-science-and-technology,logo/1869ca1ad.png,201-300,China-Hong Kong,hk,5,,0,0,17.2,9.8,39.3,21.2
Jiangsu University,jiangsu-university,logo/28154997.png,201-300,China,cn,34-51,,0,0,14.6,2.7,51.7,16.3
Jinan University,jinan-university,logo/78175531.png,201-300,China,cn,34-51,,0,0,11.3,9.9,50.2,17.5
Karlsruhe Institute of Technology (KIT),karlsruhe-institute-of-technology-kit,logo/673bb8044.png,201-300,Germany,de,12-22,,0,0,11.3,7.3,39.8,37.7
Kiel University,university-of-kiel,logo/0247385d2.png,201-300,Germany,de,12-22,,7.3,9.2,15.9,11.5,30,28.3
King Abdulaziz University,king-abdulaziz-university,logo-jpg/ca4482ae600.jpg,201-300,Saudi Arabia,sa,2-3,,0,0,22.5,4.5,50.2,15.1
King Abdullah University of Science and Technology,king-abdullah-university-of-science-and-technology,logo/aebd2c07c.png,201-300,Saudi Arabia,sa,2-3,,0,0,29.8,15.5,31.7,19.6
Korea Advanced Institute of Science and Technology,korea-advanced-institute-of-science-and-technology,logo/8f3ceaab6.png,201-300,South Korea,kr,3-6,,0,0,11.3,22.1,37.3,28.4
Korea University,korea-university,logo/8310aa48b.png,201-300,South Korea,kr,3-6,,0,0,13,11.3,51.4,21.1
KTH Royal Institute of Technology,kth-royal-institute-of-technology,logo/2f5376155.png,201-300,Sweden,se,6,,0,13,9.2,12.8,36.8,27.6
Kyushu University,kyushu-university,logo/d57292828.png,201-300,Japan,jp,5-9,,0,0,9.2,16.5,42.4,15.5
Lanzhou University,lanzhou-university,logo/84317715.png,201-300,China,cn,34-51,,0,0,11.3,9.2,50.4,18.1
Maastricht University,maastricht-university,logo/92916ebea.png,201-300,Netherlands,nl,10,,0,0,13,7.6,44.3,26.3
Macquarie University,macquarie-university,logo/b9794c3ca.png,201-300,Australia,au,9-15,,0,0,9.2,17,39.1,26.2
Medical University of Vienna,medical-university-of-vienna,logo/8c654cbfd.png,201-300,Austria,at,2-3,,7.3,0,14.6,17.4,37.1,27
Nanchang University,nanchang-university,logo/25119833.png,201-300,China,cn,34-51,,0,0,20.6,5.2,46.3,16.6
Nanjing Medical University,nanjing-medical-university,logo/76762015.png,201-300,China,cn,34-51,,0,0,11.3,8.9,53.6,26
Nanjing University of Aeronautics and Astronautics,nanjing-university-of-aeronautics-and-astronautics,logo-jpg/4506696400.jpg,201-300,China,cn,34-51,,0,0,19.5,3.2,49.8,18.3
National Taiwan University,national-taiwan-university,logo/075ca4af3.png,201-300,China-Taiwan,tw,1,,10.4,0,15.9,9.1,50.5,19.6
Newcastle University,newcastle-university,logo-jpg/0503dcf9e00.jpg,201-300,United Kingdom,gb,21-25,,0,0,11.3,17.4,40.7,20.6
North Carolina State University - Raleigh,north-carolina-state-university-raleigh,logo/1df34c570.png,201-300,United States,us,60-78,,0,0,17.2,12.8,40.3,18.5
Northeastern University (Boston),northeastern-university-boston,logo/ba7ef1f93.png,201-300,United States,us,60-78,,0,0,17.2,17.1,32.3,18.2
Northeastern University (Shenyang),northeastern-university-shenyang,logo/79513869.png,201-300,China,cn,34-51,,0,0,13,6.9,53.2,19.2
Oregon Health and Science University,oregon-health-and-science-university,logo/e0d414de9.png,201-300,United States,us,60-78,,0,0,15.9,17.7,34,18.9
Oregon State University,oregon-state-university,logo/5f1862f7c.png,201-300,United States,us,60-78,,7.3,0,13,20.5,33,23.2
Osaka University,osaka-university,logo/433a187e9.png,201-300,Japan,jp,5-9,,17.2,0,6.5,18.9,49.4,15.6
Peking Union Medical College,peking-union-medical-college,logo/81176996.png,201-300,China,cn,34-51,,0,0,17.2,8.7,51.1,33.1
Polytechnic University of Milan,polytechnic-university-of-milan,logo/84ea078dc.png,201-300,Italy,it,4-8,,5.2,13,6.5,9.9,39,20.6
Queen Mary University of London,queen-mary-university-of-london,logo/7aaa63173.png,201-300,United Kingdom,gb,21-25,,15.6,0,15.9,17.3,40.7,23.8
Queen's University,queens-university,logo/cf8e155e5.png,201-300,Canada,ca,9-12,,12.7,19.5,11.3,9,35.2,24.5
Queensland University of Technology,queensland-university-of-technology,logo/1bf5888c9.png,201-300,Australia,au,9-15,,0,0,20.6,7,38.4,23.2
Ruhr University Bochum,university-of-bochum,logo/5ff18ee82.png,201-300,Germany,de,12-22,,0,0,13,12.3,36.5,30.2
RWTH Aachen University,rwth-aachen-university,logo/577d10b40.png,201-300,Germany,de,12-22,,0,0,9.2,18.5,44.8,35.9
Shanghai University,shanghai-university,logo/94139385.png,201-300,China,cn,34-51,,0,0,14.6,7.9,48.7,14.3
Swinburne University of Technology,swinburne-university-of-technology,logo/7399ab511.png,201-300,Australia,au,9-15,,0,0,20.6,11.6,29,30
Technical University of Berlin,technical-university-of-berlin,logo/e480d3fd9.png,201-300,Germany,de,12-22,,12.7,0,11.3,16.1,31,31.9
Tel Aviv University,tel-aviv-university,logo/3384913de.png,201-300,Israel,il,4,,0,0,9.2,19.5,50.4,27.6
Texas A&M University,texas-a-m-university,logo/df03442c2.png,201-300,United States,us,60-78,,0,0,13,21.1,50.6,18.9
The University of Auckland,the-university-of-auckland,logo/05b4edbf7.png,201-300,New Zealand,nz,1,,12.7,0,18.4,9.2,41.6,23.4
Tohoku University,tohoku-university,logo/cd197349d.png,201-300,Japan,jp,5-9,,13.7,0,13,16.1,48.7,15.7
Trinity College Dublin,trinity-college-dublin,logo/a5359bee7.png,201-300,Ireland,ie,1,,12.7,11.3,18.4,12.8,34.3,18.4
TU Dresden,tu-dresden,logo-jpg/fce781c0600.jpg,201-300,Germany,de,12-22,,0,0,20.6,13.2,42.7,34.9
Ulsan National Institute of Science and Technology,ulsan-national-institute-of-science-and-technology,logo-jpg/e95f5525700.jpg,201-300,South Korea,kr,3-6,,0,0,19.5,17.7,23.8,32.6
University of Massachusetts Chan Medical School,university-of-massachusetts-medical-school-worcester,logo/c2a3365ca.png,201-300,United States,us,60-78,,0,18.4,14.6,20.2,22.6,18.9
National Autonomous University of Mexico,national-autonomous-university-of-mexico,logo/22d59f1cc.png,201-300,Mexico,mx,1,,11.6,0,0,12.5,51.8,22.9
University of Science and Technology Beijing,university-of-science-and-technology-beijing,logo/96310183.png,201-300,China,cn,34-51,,0,0,13,7.6,52.9,19.9
University of Aberdeen,university-of-aberdeen,logo/0717053d3.png,201-300,United Kingdom,gb,21-25,,0,11.3,20.6,8,28.4,24
University of Bergen,university-of-bergen,logo/3c273bc4e.png,201-300,Norway,no,3,,13.7,0,6.5,16,37.3,21.5
University of Bologna,university-of-bologna,logo/05d515e2f.png,201-300,Italy,it,4-8,,0,0,11.3,10.5,54.5,19.3
University of Bordeaux,university-of-bordeaux,logo/31283162c.png,201-300,France,fr,9-11,,12.7,0,9.2,19.9,38.1,19.1
University of Buenos Aires,university-of-buenos-aires,logo/3ec293867.png,201-300,Argentina,ar,1,,11.6,20.6,6.5,6.1,32,17
University of California - Riverside,university-of-california-riverside,logo/5f4516909.png,201-300,United States,us,60-78,,11.6,0,15.9,21,32.2,24
University of Cape Town,university-of-cape-town,logo/232448cdc.png,201-300,South Africa,za,1,,16.4,0,11.3,13.8,37.5,18.3
University of Colorado at Denver,university-of-colorado-at-denver,logo/69b80bb67.png,201-300,United States,us,60-78,,0,0,14.6,21.4,48.1,16.1
University of Delaware,university-of-delaware,logo/0837d432d.png,201-300,United States,us,60-78,,9,15,13,10.3,31.1,18.8
University of East Anglia,university-of-east-anglia,logo/651b3ae7e.png,201-300,United Kingdom,gb,21-25,,22,0,15.9,12.5,28.3,24.6
University of Erlangen-Nuremberg,university-of-erlangen-nuremberg,logo/afb3d8190.png,201-300,Germany,de,12-22,,0,0,13,17.7,39.5,29.9
University of Hamburg,university-of-hamburg,logo/1f501fa40.png,201-300,Germany,de,12-22,,13.7,0,9.2,20.2,38.6,28.7
University of Houston,university-of-houston,logo/b1fdf2977.png,201-300,United States,us,60-78,,0,0,14.6,13.6,38.4,22.3
University of Innsbruck,university-of-innsbruck,logo/28dbaa74d.png,201-300,Austria,at,2-3,,0,6.5,11.3,19.1,27.9,24.7
University of Leipzig,university-of-leipzig,logo/95371c744.png,201-300,Germany,de,12-22,,9,9.2,13,12.3,35.3,31.1
University of Lisbon,university-of-lisbon,logo/5be973b27.png,201-300,Portugal,pt,1-2,,0,6.5,9.2,12.7,51.1,18.6
University of Lorraine,university-of-lorraine,logo/0f0c19e32.png,201-300,France,fr,9-11,,10.4,13,11.3,11.3,35.1,14.6
University of Manitoba,university-of-manitoba,logo/b66139813.png,201-300,Canada,ca,9-12,,10.4,0,19.5,7.2,35.2,19.9
University of Massachusetts Amherst,university-of-massachusetts-amherst,logo/cc867307c.png,201-300,United States,us,60-78,,12.7,0,22.5,18.7,35.1,23.3
University of Missouri - Columbia,university-of-missouri-columbia,logo/84de5e5b1.png,201-300,United States,us,60-78,,7.3,13.8,14.6,8,36.2,16.7
University of Naples Federico II,university-of-naples-federico-ii,logo/05e74c379.png,201-300,Italy,it,4-8,,0,0,14.6,10.8,50.1,19.5
University of Ottawa,university-of-ottawa,logo/eaae11f5f.png,201-300,Canada,ca,9-12,,0,0,23.5,11.4,46.3,23.4
University of Padua,university-of-padua,logo/290d176ce.png,201-300,Italy,it,4-8,,0,0,13,15.8,54.4,22.4
University of Porto,university-of-porto,logo-jpg/d9082956b00.jpg,201-300,Portugal,pt,1-2,,0,0,13,11.6,47.5,21.9
University of Sussex,university-of-sussex,logo-jpg/a488c8b5400.jpg,201-300,United Kingdom,gb,21-25,,0,20.3,13,11.9,29.4,23.5
University of Technology Sydney,university-of-technology-sydney,logo/1778c7bfd.png,201-300,Australia,au,9-15,,0,0,21.6,9.2,40.4,26.6
University of Tennessee - Knoxville,university-of-tennessee-knoxville,logo/27a58d8fe.png,201-300,United States,us,60-78,,9,0,13,12.6,39.2,19.8
University of Tsukuba,university-of-tsukuba,logo/a1d685faa.png,201-300,Japan,jp,5-9,,0,17.6,0,14.6,37.6,16.9
University of Turin,university-of-turin,logo/1d6abed85.png,201-300,Italy,it,4-8,,12.7,0,15.9,10,45.4,20.4
University of Valencia,university-of-valencia,logo/6353e32c9.png,201-300,Spain,es,2,,0,0,13,10.3,45.7,18.6
University of Virginia,university-of-virginia,logo/3d702cdba.png,201-300,United States,us,60-78,,0,0,14.6,22,44.1,17.5
University of Wuerzburg,university-of-wuerzburg,logo/90768ed0f.png,201-300,Germany,de,12-22,,18,0,14.6,20.5,34.3,33.7
Virginia Commonwealth University,virginia-commonwealth-university,logo/060382474.png,201-300,United States,us,60-78,,9,13,11.3,6.2,34.7,14.3
Virginia Polytechnic Institute and State University,virginia-polytechnic-institute-and-state-university,logo/e010632dd.png,201-300,United States,us,60-78,,10.4,0,14.6,15.7,41,18
Western University,western-university,logo/c29ef8efe.png,201-300,Canada,ca,9-12,,0,0,17.2,5,44.2,21.4
Wuhan University of Technology,wuhan-university-of-technology,logo/16563358.png,201-300,China,cn,34-51,,0,0,21.6,8,46.8,15.4
Yonsei University,yonsei-university,logo/9aca43746.png,201-300,South Korea,kr,3-6,,0,0,13,12.9,57.6,21.5
Albert Einstein College of Medicine,albert-einstein-college-of-medicine,logo/e113afb1b.png,301-400,United States,us,79-98,,0,0,9.2,15.1,28.1,31.5
Anhui University,anhui-university,logo/13378567.png,301-400,China,cn,52-74,,0,0,14.6,6.4,37.5,13.7
Autonomous University of Barcelona,autonomous-university-of-barcelona,logo/ae2a39e54.png,301-400,Spain,es,3-8,,0,0,0,11.1,44.9,26.9
Autonomous University of Madrid,autonomous-university-of-madrid,logo/1ae8d6f97.png,301-400,Spain,es,3-8,,0,0,6.5,10.5,39.2,21.2
Beijing University of Technology,beijing-university-of-technology,logo/10211810.png,301-400,China,cn,52-74,,0,0,9.2,7.8,46.7,16.8
Ben-Gurion University of the Negev,ben-gurion-university-of-the-negev,logo/5daae2575.png,301-400,Israel,il,5,,0,0,9.2,10.9,34.6,21.5
Brandeis University,brandeis-university,logo/c824fcc8e.png,301-400,United States,us,79-98,,22.6,11.3,0,14.4,17.6,26.8
Cairo University,cairo-university,logo/881613d6a.png,301-400,Egypt,eg,1,,17.2,0,0,4,43.2,19.1
Charles University in Prague,charles-university-in-prague,logo/b21d1a50b.png,301-400,Czech Republic,cz,1,,0,0,6.5,11.3,45.9,20.4
China University of Geosciences Beijing,china-university-of-geosciences-beijing,logo/21004246.png,301-400,China,cn,52-74,,0,0,13,5.9,36.4,19.5
China University of Petroleum (East China),china-university-of-petroleum-huadong,logo/92620812.png,301-400,China,cn,52-74,,0,0,14.6,2,40.8,16.8
Complutense University of Madrid,complutense-university-of-madrid,logo/5d01436ca.png,301-400,Spain,es,3-8,,16.4,0,0,9.2,46.5,16.9
Dalhousie University,dalhousie-university,logo/3cae36dc6.png,301-400,Canada,ca,13-16,,11.6,0,11.3,9,34.6,20.3
Dartmouth College,dartmouth-college,logo/cd738deeb.png,301-400,United States,us,79-98,,19.4,0,9.2,14.3,28.2,23.2
Durham University,durham-university,logo/110e53af0.png,301-400,United Kingdom,gb,26-31,,0,0,13,12.7,36,19.9
East China University of Science and Technology,east-china-university-of-science-and-technology,logo/93042584.png,301-400,China,cn,52-74,,0,0,15.9,7.4,42.1,17.2
Ecole Normale Superieure - Lyon,ecole-normale-superieure-lyon,logo/1499c2d6e.png,301-400,France,fr,12-16,,20.1,18.4,0,7.4,22.1,31.2
Florida State University,florida-state-university,logo/731b432f8.png,301-400,United States,us,79-98,,0,0,11.3,15.7,36.3,19.3
Guangdong University of Technology,guangdong-university-of-technology,logo/47705257.png,301-400,China,cn,52-74,,0,0,19.5,1.4,44.2,15.7
Guangxi University,guangxi-university,logo/22864185.png,301-400,China,cn,52-74,,0,0,9.2,6.9,45.7,16.8
Hanyang University,hanyang-university,logo/33d276332.png,301-400,South Korea,kr,7-8,,0,0,15.9,6.6,42.1,18.9
Huazhong Agricultural University,huazhong-agricultural-university,logo/20950268.png,301-400,China,cn,52-74,,0,0,18.4,10.1,39,16.1
Indiana University-Purdue University at Indianapolis,indiana-university-purdue-university-at-indianapolis,logo/0d566a3be.png,301-400,United States,us,79-98,,0,0,15.9,9,39.7,13.5
Institut Polytechnique de Paris,institut-polytechnique-de-paris,logo/0d30b2a30.png,301-400,France,fr,12-16,,20.1,15.4,0,7.3,27.2,26.9
James Cook University,james-cook-university,logo/78cde8bfd.png,301-400,Australia,au,16-21,,0,0,14.6,13.8,24.8,26
Jiangnan University,jiangnan-university,logo/92884896.png,301-400,China,cn,52-74,,0,0,11.3,5.2,47.4,17.2
Keio University,keio-university,logo-jpg/dc415a48e00.jpg,301-400,Japan,jp,10,,0,0,13,17,35,17.4
La Trobe University,la-trobe-university,logo/8bd69d24a.png,301-400,Australia,au,16-21,,0,0,9.2,11.3,34.9,26.7
Lancaster University,lancaster-university,logo/e4c52cb63.png,301-400,United Kingdom,gb,26-31,,0,0,13,12.9,31.3,20.4
Laval University,laval-university,logo/2a9c8ff20.png,301-400,Canada,ca,13-16,,0,0,13,7.2,39.1,18
Linkoping University,linkoping-university,logo/7648d845d.png,301-400,Sweden,se,7-8,,0,0,13,10.7,34.5,19.7
Nanjing Agricultural University,nanjing-agricultural-university,logo/43891811.png,301-400,China,cn,52-74,,0,0,15.9,8.6,40.8,16.9
NanJing Tech University,nanjing-tech-university,logo/18208126.png,301-400,China,cn,52-74,,0,0,14.6,11.5,41.5,14.9
Nanjing University of Information Science & Technology,nanjing-university-of-information-science-technology,logo/59759082.png,301-400,China,cn,52-74,,0,0,14.6,7.4,42,15.1
Nanjing University of Science and Technology,nanjing-university-of-science-and-technology,logo/38974419.png,301-400,China,cn,52-74,,0,0,13,4,46.9,16.3
Northwest A&F University,northwest-a-f-university,logo/25536937.png,301-400,China,cn,52-74,,0,0,14.6,7.7,41.8,14.6
Northwest University,northwest-university,logo/15797720.png,301-400,China,cn,52-74,,0,0,9.2,12,36.6,14.7
Ocean University of China,ocean-university-of-china,logo/53553512.png,301-400,China,cn,52-74,,0,0,13,9.2,44.7,16.8
Paul Sabatier University (Toulouse 3),paul-sabatier-university-toulouse-3,logo/0e606f4e4.png,301-400,France,fr,12-16,,0,0,14.6,17.4,34.5,18
Pohang University of Science and Technology,pohang-university-of-science-and-technology,logo/a66a338cc.png,301-400,South Korea,kr,7-8,,0,0,9.2,14.3,29,31.9
Pompeu Fabra University,pompeu-fabra-university,logo-jpg/36552d92b00.jpg,301-400,Spain,es,3-8,,0,0,11.3,15.9,27.8,32.2
Princess Nourah bint Abdulrahman University,princess-nourah-bint-abdulrahman-university,logo/82cf75a2f.png,301-400,Saudi Arabia,sa,4,,0,0,14.6,2,44.6,19.9
Qingdao University,qingdao-university,logo/17947921.png,301-400,China,cn,52-74,,0,0,14.6,3.6,48.1,16.1
Queen's University Belfast,queens-university-belfast,logo/fae80f932.png,301-400,United Kingdom,gb,26-31,,16.4,0,11.3,9.9,32.8,20.3
Renmin University of China,renmin-university-of-china,logo/88617939.png,301-400,China,cn,52-74,,0,0,9.2,,36.6,15.9
RMIT University,rmit-university,logo/a48f6656e.png,301-400,Australia,au,16-21,,0,0,14.6,8,38.1,22.9
University of Shanghai for Science and Technology,university-of-shanghai-for-science-and-technology,logo/13304999.png,301-400,China,cn,52-74,,0,0,15.9,4,37,15.6
ShanghaiTech University,shanghaitech-university,logo/46886554.png,301-400,China,cn,52-74,,0,0,6.5,21.3,27.6,26.4
Simon Fraser University,simon-fraser-university,logo/adfc503d5.png,301-400,Canada,ca,13-16,,0,0,9.2,14.6,32.1,18.2
Southern Medical University,southern-medical-university,logo/17740872.png,301-400,China,cn,52-74,,0,0,9.2,3.2,49,23.8
Stony Brook University,stony-brook-university,logo/38db338eb.png,301-400,United States,us,79-98,,0,0,9.2,13.8,34.9,15.5
Swedish University of Agricultural Sciences,swedish-university-of-agricultural-sciences,logo/e61844540.png,301-400,Sweden,se,7-8,,0,0,13,9,29.1,29
The George Washington University,the-george-washington-university,logo/cb85da2ec.png,301-400,United States,us,79-98,,10.4,0,6.5,14.6,36.7,20
Toulouse Capitole University,university-of-toulouse-1,logo/6da0d7101.png,301-400,France,fr,12-16,,0,27.6,0,,11.8,32.3
National and Kapodistrian University of Athens,national-and-kapodistrian-university-of-athens,logo/95cce01c7.png,301-400,Greece,gr,1,,0,0,14.6,7.6,39.5,18.1
The University of Texas Health Science Center at Houston,the-university-of-texas-health-science-center-at-houston,logo-jpg/cceffd11c00.jpg,301-400,United States,us,79-98,,0,14.1,9.2,12.4,32.3,14.6
University College Cork,university-college-cork,logo/83ad263de.png,301-400,Ireland,ie,2-3,,0,0,25.2,10.2,25.8,15.9
University College Dublin,university-college-dublin,logo/6b943a3b2.png,301-400,Ireland,ie,2-3,,0,0,9.2,10.7,38.5,17.4
University of Antwerp,university-of-antwerp,logo/9bd98c131.png,301-400,Belgium,be,5-7,,0,0,11.3,11.3,37.6,30
University of Cincinnati,university-of-cincinnati,logo/c5bf6b999.png,301-400,United States,us,79-98,,0,0,9.2,13.7,41.8,15.9
University of Connecticut,university-of-connecticut,logo/4e4033592.png,301-400,United States,us,79-98,,10.4,0,13,14.8,34.8,14.9
University of Duisburg-Essen,university-of-duisburg-essen-1,logo/ba06426ae.png,301-400,Germany,de,23-29,,0,0,11.3,10.9,33.3,27
University of Florence,university-of-florence,logo/ffc7827db.png,301-400,Italy,it,9-12,,0,0,11.3,11.5,41.5,20.8
University of Genoa,university-of-genoa,logo-jpg/b93c9834100.jpg,301-400,Italy,it,9-12,,0,0,15.9,4.9,36.7,21.5
University of Granada,university-of-granada,logo/ae3e5b29e.png,301-400,Spain,es,3-8,,0,0,15.9,6.6,43.4,16.4
University of Hawaii at Manoa,university-of-hawaii-at-manoa,logo/71999f015.png,301-400,United States,us,79-98,,0,0,13,14.7,33,20.5
University of Illinois at Chicago,university-of-illinois-at-chicago,logo/a3459f50d.png,301-400,United States,us,79-98,,0,0,11.3,11.1,41.7,16.6
University of Iowa,university-of-iowa,logo/64ddaf953.png,301-400,United States,us,79-98,,0,0,13,13.4,41.4,15.7
University of Jena,university-of-jena,logo/8e04e3dbe.png,301-400,Germany,de,23-29,,0,0,9.2,11.9,30.7,27.7
University of Kansas,university-of-kansas,logo/bd525bf4e.png,301-400,United States,us,79-98,,16.4,0,9.2,9.4,38,14.2
University of Kentucky,university-of-kentucky,logo/7db3d518b.png,301-400,United States,us,79-98,,9,0,6.5,7.5,39.2,17.7
University of Leicester,university-of-leicester,logo/33601d56d.png,301-400,United Kingdom,gb,26-31,,0,0,11.3,12.3,33.2,23.5
University of Liege,university-of-liege,logo/9d643c9ae.png,301-400,Belgium,be,5-7,,5.2,0,9.2,13,31.2,25.6
University of Lille,university-of-lille,logo/fdd86a6b1.png,301-400,France,fr,12-16,,0,0,9.2,10.5,39.2,14.5
University of Macau,university-of-macau,logo/b1acc8660.png,301-400,China-Macau,mo,1,,0,0,17.2,2.5,39.6,28.9
University of Marburg,university-of-marburg,logo/56c888eab.png,301-400,Germany,de,23-29,,7.3,0,11.3,13.5,27.7,30
University of Maryland - Baltimore,university-of-maryland-baltimore,logo/a3b6c7955.png,301-400,United States,us,79-98,,0,0,13,13.1,37.1,16.3
University of Miami,university-of-miami,logo/bbb3b957a.png,301-400,United States,us,79-98,,0,0,6.5,12.8,41.2,20.8
University of Milano-Bicocca,university-of-milano-bicocca,logo-jpg/b412ab39400.jpg,301-400,Italy,it,9-12,,0,0,11.3,9.1,37.5,23.7
University of Nebraska - Lincoln,university-of-nebraska-lincoln,logo/49b53c7ad.png,301-400,United States,us,79-98,,14.7,0,11.3,12.4,31.7,17.8
University of Notre Dame,university-of-notre-dame,logo/11b8029f6.png,301-400,United States,us,79-98,,11.6,0,13,12.1,29.9,19.4
University of Potsdam,university-of-potsdam,logo/60edfdb94.png,301-400,Germany,de,23-29,,0,0,11.3,14.3,30.6,33.7
University of Regensburg,university-of-regensburg,logo/f1e40e83c.png,301-400,Germany,de,23-29,,0,0,9.2,17.3,24.6,27.2
University of South Florida,university-of-south-florida,logo/5a874adcf.png,301-400,United States,us,79-98,,0,0,9.2,12,38.6,17.5
University of Southern Denmark,university-of-southern-denmark,logo/8c66c5a09.png,301-400,Denmark,dk,4,,0,0,9.2,10.8,41.2,18.5
University of St Andrews,university-of-st-andrews,logo/761c4f7b4.png,301-400,United Kingdom,gb,26-31,,9,0,11.3,16.7,25.6,22
University of Stuttgart,university-of-stuttgart,logo/ec2ed2a28.png,301-400,Germany,de,23-29,,17.2,0,9.2,11.7,26.5,31
University of Tasmania,university-of-tasmania,logo/543d80c32.png,301-400,Australia,au,16-21,,0,0,15.9,13.1,31,25
University of the Basque Country,university-of-the-basque-country,logo/11b34e191.png,301-400,Spain,es,3-8,,0,0,6.5,13.5,38.6,20.7
University of the Witwatersrand,university-of-the-witwatersrand,logo-jpg/945a175ff00.jpg,301-400,South Africa,za,2,,16.4,0,6.5,13.2,37.1,17.6
University of Trento,university-of-trento,logo-jpg/7c172b72800.jpg,301-400,Italy,it,9-12,,0,0,17.2,9.1,31.6,25.1
University of Ulm,university-of-ulm,logo/73fcbe7b7.png,301-400,Germany,de,23-29,,0,0,15.9,9.9,29.1,32.8
University of Victoria,university-of-victoria,logo/68a72b0ef.png,301-400,Canada,ca,13-16,,0,0,14.6,10.2,30.5,19.3
University of Wollongong,university-of-wollongong,logo/60cbe9b79.png,301-400,Australia,au,16-21,,0,0,14.6,13.4,33.6,26.5
University of York,university-of-york,logo/37e99d3e3.png,301-400,United Kingdom,gb,26-31,,0,0,9.2,16,34.7,21.6
Vienna University of Technology,vienna-university-of-technology,logo/bf088949a.png,301-400,Austria,at,4,,14.7,0,9.2,16.9,27,28.1
Vrije Universiteit Brussel (VUB),vrije-universiteit-brussel-vub,logo/de2977e90.png,301-400,Belgium,be,5-7,,17.2,0,9.2,8.9,32.7,29
Western Sydney University,western-sydney-university,logo/eeb85af2c.png,301-400,Australia,au,16-21,,0,0,17.2,9,32,23.2
Yangzhou University,yangzhou-university,logo/61656418.png,301-400,China,cn,52-74,,0,0,11.3,4.5,46.8,14.8
Zhejiang University of Technology,zhejiang-university-of-technology,logo/19897860.png,301-400,China,cn,52-74,,0,0,14.6,7.4,43.3,15.5
Aalborg University,aalborg-university,logo/9da905b7f.png,401-500,Denmark,dk,5,,0,0,13,5,37.5,17
Aalto University,aalto-university,logo/699336500.png,401-500,Finland,fi,2-4,,0,0,6.5,12.4,31.7,14.7
Bar-Ilan University,bar-ilan-university,logo/ecb97f756.png,401-500,Israel,il,6,,0,0,9.2,8.3,29.6,19.3
Chalmers University of Technology,chalmers-university-of-technology,logo/9ded22865.png,401-500,Sweden,se,9,,0,0,9.2,11.4,30.3,23.3
China Medical University (Taichung),china-medical-university-taichung,logo/e4e511a59.png,401-500,China-Taiwan,tw,2-5,,0,0,6.5,3.5,38.3,28.4
China University of Mining and Technology,china-university-of-mining-and-technology-xuzhou,logo/15914272.png,401-500,China,cn,75-91,,0,0,6.5,1.4,45.1,16.7
CUNY Graduate School and University Center,cuny-graduate-school-and-university-center,logo/cb7b39c18.png,401-500,United States,us,99-114,,0,0,9.2,11.2,23.4,26.1
Drexel University,drexel-university,logo/7dddd2afc.png,401-500,United States,us,99-114,,0,0,11.3,6.4,28.6,20.9
Eindhoven University of Technology,eindhoven-university-of-technology,logo-jpg/0b4b50b9c00.jpg,401-500,Netherlands,nl,11-12,,0,0,11.3,10,31.9,21.9
Flinders University,flinders-university,logo/50d276a09.png,401-500,Australia,au,22-24,,14.7,0,0,7.2,31.3,24.4
Guangzhou Medical University,guangzhou-medical-university,logo/60473289.png,401-500,China,cn,75-91,,0,0,9.2,4.6,37.1,18
Guangzhou University,guangzhou-university,logo/65301006.png,401-500,China,cn,75-91,,0,0,11.3,5,39.5,14.8
Hainan University,hainan-university,logo/32937649.png,401-500,China,cn,75-91,,0,0,11.3,3.8,40.2,13.9
Hannover Medical School,hannover-medical-school,logo-jpg/8ca7c1eca00.jpg,401-500,Germany,de,30-35,,0,0,13,7.5,28.3,30.4
Hefei University of Technology,hefei-university-of-technology,logo/55155531.png,401-500,China,cn,75-91,,0,0,9.2,2,42.5,14.9
Henan University,henan-university,logo/80055117.png,401-500,China,cn,75-91,,0,0,11.3,8.7,36.8,11.7
Hohai University,hohai-university,logo/76817036.png,401-500,China,cn,75-91,,0,0,6.5,0,46.5,16.4
