name,code,logo,rank,region,region_code,region_ranking,score,indicator_Alumni,indicator_Award,indicator_HiCi,indicator_N&S,indicator_PUB,indicator_PCP
Claude Bernard University Lyon 1,claude-bernard-university-lyon-1,logo/bfcb2841f.png,201-300,France,fr,9-16,,10.7,0,0,19.6,40.7,14.2
Complutense University of Madrid,complutense-university-of-madrid,logo/5d01436ca.png,201-300,Spain,es,1-4,,20,0,0,8.1,42.3,11.7
Dalhousie University,dalhousie-university,logo/3cae36dc6.png,201-300,Canada,ca,8-16,,0,0,14.5,14.8,34,17.4
Delft University of Technology,delft-university-of-technology,logo/a0e573fe4.png,201-300,Netherlands,nl,9-10,,12,0,7.2,16.9,38,19.7
Dresden University of Technology,tu-dresden,logo-jpg/fce781c0600.jpg,201-300,Germany,de,15-23,,0,0,7.2,12.7,38.9,19.1
Ecole Normale Superieure - Lyon,ecole-normale-superieure-lyon,logo/1499c2d6e.png,201-300,France,fr,9-16,,0,20.1,7.2,12.2,21,27.9
Ecole Polytechnique,ecole-polytechnique,logo/a6f5d004d.png,201-300,France,fr,9-16,,17.7,0,10.2,8.9,27.2,21
Karlsruhe Institute of Technology (KIT),karlsruhe-institute-of-technology-kit,logo/673bb8044.png,201-300,Germany,de,15-23,,0,0,9.8,14.6,34.3,17.7
King Abdulaziz University,king-abdulaziz-university,logo-jpg/ca4482ae600.jpg,201-300,Saudi Arabia,sa,2,,0,0,31.6,1.5,30.8,10.1
Kobe University,kobe-university,logo/63bcf75c6.png,201-300,Japan,jp,10,,15.1,0,10.2,14.3,32.4,15.6
Korea Advanced Institute of Science and Technology,korea-advanced-institute-of-science-and-technology,logo/8f3ceaab6.png,201-300,South Korea,kr,2-4,,0,0,6.6,15.5,38,26.7
Laval University,laval-university,logo/2a9c8ff20.png,201-300,Canada,ca,8-16,,0,0,15.9,7.7,36.9,15.4
Louisiana State University - Baton Rouge,louisiana-state-university-baton-rouge,logo/12298bd99.png,201-300,United States,us,86-108,,0,0,17.3,16.5,34.8,14.9
Macquarie University,macquarie-university,logo/b9794c3ca.png,201-300,Australia,au,8-9,,0,0,16.2,12.1,30.2,21.6
Medical University of Vienna,medical-university-of-vienna,logo/8c654cbfd.png,201-300,Austria,at,2-3,,9.3,9.5,7.2,9.4,33.2,17.5
Nanjing University,nanjing-university,logo/44696062.png,201-300,China,cn,6-8,,0,0,1.4,8.9,48.7,16.7
Nanyang Technological University,nanyang-technological-university,logo/f3d48b4a3.png,201-300,Singapore,sg,2,,0,0,0,7.5,49.8,23.1
National Tsing Hua University,national-tsing-hua-university,logo/c981ecb43.png,201-300,China-Taiwan,tw,2,,13.1,0,10.2,11.3,33.1,20.5
Newcastle University,newcastle-university,logo-jpg/0503dcf9e00.jpg,201-300,United Kingdom,gb,20-29,,0,0,14.5,19.4,37.5,18.5
Norwegian University of Science and Technology,norwegian-university-of-science-and-technology-ntnu,logo/5cbe779ad.png,201-300,Norway,no,2-3,,14.1,0,10.2,13.6,36.5,17
Paul Sabatier University (Toulouse 3),paul-sabatier-university-toulouse-3,logo/0e606f4e4.png,201-300,France,fr,9-16,,0,0,7.2,19.7,36.3,12.8
Polytechnic Institute of Milan,polytechnic-university-of-milan,logo/84ea078dc.png,201-300,Italy,it,5-9,,7.6,15,0,8.2,30.5,17.6
Queen Mary - U. of London,queen-mary-university-of-london,logo/7aaa63173.png,201-300,United Kingdom,gb,20-29,,18.5,0,16.2,12.4,31.4,19.4
Queen's University,queens-university,logo/cf8e155e5.png,201-300,Canada,ca,8-16,,0,0,16.2,12.4,34.3,19.2
Rensselaer Polytechnic Institute,rensselaer-polytechnic-institute,logo/a2faf8830.png,201-300,United States,us,86-108,,13.1,0,17.7,10.3,21.5,22.8
Royal Institute of Technology,kth-royal-institute-of-technology,logo/2f5376155.png,201-300,Sweden,se,6-8,,0,15,7.2,9.2,36.6,22.1
RWTH Aachen University,rwth-aachen-university,logo/577d10b40.png,201-300,Germany,de,15-23,,0,0,10.2,7.1,40.7,19.5
Scuola Normale Superiore - Pisa,scuola-normale-superiore-pisa,logo-jpg/5ed9cf07300.jpg,201-300,Italy,it,5-9,,0,0,14.5,8.3,17.5,62.5
Simon Fraser University,simon-fraser-university,logo/adfc503d5.png,201-300,Canada,ca,8-16,,0,0,14.5,12.8,33.9,18.6
State University of New York at Buffalo,university-at-buffalo-the-state-university-of-new-york,logo/7a306da0a.png,201-300,United States,us,86-108,,0,0,16.2,5.6,38.2,14.9
Sun Yat-sen University,sun-yat-sen-university,logo/46293852.png,201-300,China,cn,6-8,,0,0,0,7.6,50.5,15.6
Sungkyunkwan University,sungkyunkwan-university,logo/13a2c1830.png,201-300,South Korea,kr,2-4,,0,0,0,11.8,45.9,19.9
Swedish University of Agricultural Sciences,swedish-university-of-agricultural-sciences,logo/e61844540.png,201-300,Sweden,se,6-8,,0,0,12.5,12.2,29.6,22.4
Technical University of Berlin,technical-university-of-berlin,logo/e480d3fd9.png,201-300,Germany,de,15-23,,16.9,0,15.6,5.8,28.9,16.2
The George Washington University,the-george-washington-university,logo/cb85da2ec.png,201-300,United States,us,86-108,,12,0,12.5,11.3,32.7,16.2
The Hong Kong University of Science and Technology,the-hong-kong-university-of-science-and-technology,logo/1869ca1ad.png,201-300,China-Hong Kong,hk,2-3,,0,0,17.6,9.4,29.7,22
The University of Adelaide,the-university-of-adelaide,logo/13e383993.png,201-300,Australia,au,8-9,,15.1,0,10.2,9.8,39.8,22.4
The University of Alabama at Birmingham,university-of-alabama-at-birmingham,logo/bd261e772.png,201-300,United States,us,86-108,,0,0,16.2,15.1,39.9,14.4
The University of Auckland,the-university-of-auckland,logo/05b4edbf7.png,201-300,New Zealand,nz,1-2,,14.1,0,10.2,12.7,39.9,19.9
The University of Calgary,the-university-of-calgary,logo/2728e064d.png,201-300,Canada,ca,8-16,,0,0,10.2,17.8,43.7,16.9
The University of Connecticut - Storrs,university-of-connecticut,logo/4e4033592.png,201-300,United States,us,86-108,,12,0,15.9,10.1,34.8,13.3
The University of Dundee,the-university-of-dundee,logo/c0cd8c2bb.png,201-300,United Kingdom,gb,20-29,,0,0,16.2,15,25.5,18.3
The University of Hong Kong,the-university-of-hong-kong,logo/cbf530ad3.png,201-300,China-Hong Kong,hk,2-3,,0,0,12.7,14.3,43,20.2
The University of New Mexico - Albuquerque,the-university-of-new-mexico-albuquerque,logo/d7d1de5e4.png,201-300,United States,us,86-108,,0,0,12.5,17,34.1,14.4
Thomas Jefferson University,thomas-jefferson-university,logo/de4a76b2c.png,201-300,United States,us,86-108,,0,0,17.7,8.6,27.2,28.5
Trinity College Dublin,trinity-college-dublin,logo/a5359bee7.png,201-300,Ireland,ie,1,,10.7,13.4,7.2,11.3,31.3,17.1
Umea University,umea-university,logo/bb8830f26.png,201-300,Sweden,se,6-8,,0,0,14.5,11.4,33,16.1
University of Aberdeen,university-of-aberdeen,logo/0717053d3.png,201-300,United Kingdom,gb,20-29,,0,13.4,10.2,12,32,19.6
University of Antwerp,university-of-antwerp,logo/9bd98c131.png,201-300,Belgium,be,5-6,,0,0,10.2,10.8,35,25.5
University of Barcelona,university-of-barcelona,logo/bb05b95cc.png,201-300,Spain,es,1-4,,0,0,10.2,11.1,50.5,16.8
University of Bergen,university-of-bergen,logo/3c273bc4e.png,201-300,Norway,no,2-3,,0,0,7.2,14.6,36.8,18.4
University of Bologna,university-of-bologna,logo/05d515e2f.png,201-300,Italy,it,5-9,,0,0,10.2,11.1,46.6,16.5
University of Bordeaux,university-of-bordeaux,logo/31283162c.png,201-300,France,fr,9-16,,0,0,14.5,17.3,40.2,15
University of Cape Town,university-of-cape-town,logo/232448cdc.png,201-300,South Africa,za,1,,19.3,0,10.2,11,34.9,18.5
University of Central Florida,university-of-central-florida,logo/813d8d7eb.png,201-300,United States,us,86-108,,0,0,17.1,11.1,29.2,16.7
University of Cincinnati,university-of-cincinnati,logo/c5bf6b999.png,201-300,United States,us,86-108,,0,0,22.9,8.4,38.9,14.5
University of Colorado at Denver,university-of-colorado-at-denver,logo/69b80bb67.png,201-300,United States,us,86-108,,0,0,17.7,8.1,34,12.1
University of Duesseldorf,heinrich-heine-university-duesseldorf,logo/23cac266a.png,201-300,Germany,de,15-23,,12,0,12.1,10.8,31.5,16.7
University of Durham,durham-university,logo/110e53af0.png,201-300,United Kingdom,gb,20-29,,0,0,19.1,16.1,33.6,21.1
University of East Anglia,university-of-east-anglia,logo/651b3ae7e.png,201-300,United Kingdom,gb,20-29,,14.1,0,16,13.5,28.9,21.2
University of Erlangen-Nuremberg,university-of-erlangen-nuremberg,logo/afb3d8190.png,201-300,Germany,de,15-23,,0,0,14.5,15.7,39.6,20.6
University of Exeter,university-of-exeter,logo/e757ee576.png,201-300,United Kingdom,gb,20-29,,0,0,7.2,17.9,31.9,19.9
University of Florence,university-of-florence,logo/ffc7827db.png,201-300,Italy,it,5-9,,0,0,16.2,12.6,37.4,16.9
University of Guelph,university-of-guelph,logo/a21571dd0.png,201-300,Canada,ca,8-16,,0,0,17.7,11.3,31.9,18.6
University of Houston,university-of-houston,logo/b1fdf2977.png,201-300,United States,us,86-108,,0,0,20.5,11,35.6,19.3
University of Innsbruck,university-of-innsbruck,logo/28dbaa74d.png,201-300,Austria,at,2-3,,0,9.5,7.2,16.3,24.3,21.2
University of Kansas - Lawrence,university-of-kansas,logo/bd525bf4e.png,201-300,United States,us,86-108,,12,0,12.5,11.5,39,13.7
University of Kentucky,university-of-kentucky,logo/7db3d518b.png,201-300,United States,us,86-108,,10.7,0,7.2,11.1,40.6,13.2
University of Lausanne,university-of-lausanne,logo/5051a54b0.png,201-300,Switzerland,ch,7,,0,0,12.4,22,32.4,19.3
University of Leicester,university-of-leicester,logo/33601d56d.png,201-300,United Kingdom,gb,20-29,,0,0,19.1,18.9,32.7,20.3
University of Leipzig,university-of-leipzig,logo/95371c744.png,201-300,Germany,de,15-23,,12,13.4,0,8.5,33.3,17.4
University of Liege,university-of-liege,logo/9d643c9ae.png,201-300,Belgium,be,5-6,,7.6,0,10.2,14.9,31.4,23
University of Lorraine,university-of-lorraine,logo/0f0c19e32.png,201-300,France,fr,9-16,,12,16.4,0,3.5,32.7,17.3
University of Maastricht,maastricht-university,logo/92916ebea.png,201-300,Netherlands,nl,9-10,,0,0,7.2,7.7,41.3,23.5
University of Marburg,university-of-marburg,logo/56c888eab.png,201-300,Germany,de,15-23,,10.7,0,14.5,13.8,29.1,16.6
University of Medicine and Dentistry New Jersey,university-of-medicine-and-dentistry-new-jersey,logo/c46f71396.png,201-300,United States,us,86-108,,0,0,21.7,9,29.1,13.9
University of Missouri - Columbia,university-of-missouri-columbia,logo/84de5e5b1.png,201-300,United States,us,86-108,,9.3,0,7.2,15,37,13
University of Montpellier 2,university-of-montpellier-2,logo/19fa61829.png,201-300,France,fr,9-16,,10.7,0,12.5,14.9,30.6,17
University of Nebraska - Lincoln,university-of-nebraska-lincoln,logo/49b53c7ad.png,201-300,United States,us,86-108,,17.7,0,16.2,12.1,32.9,15.7
University of Notre Dame,university-of-notre-dame,logo/11b8029f6.png,201-300,United States,us,86-108,,13.1,0,17.7,13.5,31.3,18.8
University of Oregon,university-of-oregon,logo/87932f968.png,201-300,United States,us,86-108,,9.3,0,10.2,18.2,27.5,18.3
University of Otago,university-of-otago,logo-jpg/872fa062700.jpg,201-300,New Zealand,nz,1-2,,0,0,14.5,10.5,34.7,26.6
University of Ottawa,university-of-ottawa,logo/eaae11f5f.png,201-300,Canada,ca,8-16,,0,0,7.2,12.2,41.9,17.3
University of Paris Dauphine (Paris 9),paris-dauphine-university-paris-9,logo/1c13b899c.png,201-300,France,fr,9-16,,16,26.8,7.2,0,13.1,22.5
University of Saskatchewan,university-of-saskatchewan,logo/23b948bb0.png,201-300,Canada,ca,8-16,,9.3,0,15.7,9.4,31.6,15.4
University of Science and Technology of China,university-of-science-and-technology-of-china,logo/50132214.png,201-300,China,cn,6-8,,0,0,7.2,14.5,45.4,21.2
University of South Florida,university-of-south-florida,logo/5a874adcf.png,201-300,United States,us,86-108,,0,0,12.5,9.7,40,16.8
University of Southern Denmark,university-of-southern-denmark,logo/8c66c5a09.png,201-300,Denmark,dk,4,,0,0,14.5,9.5,34.9,17.8
University of St Andrews,university-of-st-andrews,logo/761c4f7b4.png,201-300,United Kingdom,gb,20-29,,10.7,0,7.6,19,27.8,22
University of Stuttgart,university-of-stuttgart,logo/ec2ed2a28.png,201-300,Germany,de,15-23,,19.3,0,10.2,13.4,27.2,15.9
University of Turin,university-of-turin,logo/1d6abed85.png,201-300,Italy,it,5-9,,16,0,12.4,9.2,39.1,17.9
University of York,university-of-york,logo/37e99d3e3.png,201-300,United Kingdom,gb,20-29,,0,0,17.7,15.6,31.1,21
Washington State University - Pullman,washington-state-university,logo/c0ee3c39e.png,201-300,United States,us,86-108,,0,0,20.5,11,29.9,16.2
Western University,western-university,logo/c29ef8efe.png,201-300,Canada,ca,8-16,,0,0,10.2,14.9,41.6,17.5
Yeshiva University,yeshiva-university,logo/4f1519bae.png,201-300,United States,us,86-108,,0,0,12.5,17.3,32.6,20.3
Yonsei University,yonsei-university,logo/9aca43746.png,201-300,South Korea,kr,2-4,,0,0,7.2,6.9,50.7,19.8
Aristotle University of Thessaloniki,aristotle-university-of-thessaloniki,logo/ab4c53b55.png,301-400,Greece,gr,1-2,,0,0,9.8,2.6,35,16.7
Bar-Ilan University,bar-ilan-university,logo/ecb97f756.png,301-400,Israel,il,5-6,,0,0,14.5,8.1,26.8,14.4
Beijing Normal University,beijing-normal-university,logo/38816505.png,301-400,China,cn,9-16,,16,0,0,7.5,33.7,13.8
Ben-Gurion University of the Negev,ben-gurion-university-of-the-negev,logo/5daae2575.png,301-400,Israel,il,5-6,,0,0,7.2,5.7,33.5,15.9
Brigham Young University,brigham-young-university,logo/02ae869f0.png,301-400,United States,us,109-131,,9.3,0,14.5,5.1,26.3,12.3
Chalmers University of Technology,chalmers-university-of-technology,logo/9ded22865.png,301-400,Sweden,se,9-10,,0,0,17.7,9.6,28,19.2
Chang Gung University,chang-gung-university,logo/5972c7637.png,301-400,China-Taiwan,tw,3-5,,0,0,7.2,3.5,34.2,20.6
China Agricultural University,china-agricultural-university,logo/48410070.png,301-400,China,cn,9-16,,0,0,0,9.5,39.7,16.1
City University of Hong Kong,city-university-of-hong-kong,logo/ed73d6ca9.png,301-400,China-Hong Kong,hk,4-5,,0,0,16.2,0,38.1,20.4
City University of New York City College,the-city-college-of-new-york,logo/aa0b8f631.png,301-400,United States,us,109-131,,29.8,0,10.2,8.6,16.5,17.9
Clemson University,clemson-university,logo/a07c7ddc7.png,301-400,United States,us,109-131,,0,0,12.5,8.5,27.5,14.9
Eindhoven University of Technology,eindhoven-university-of-technology,logo-jpg/0b4b50b9c00.jpg,301-400,Netherlands,nl,11-12,,0,0,7.2,8.1,32.1,20.4
Eotvos Lorand University,eotvos-lorand-university,logo/1aed152b9.png,301-400,Hungary,hu,1,,14.1,0,10.2,9.1,24.4,13.6
Federal University of Minas Gerais,federal-university-of-minas-gerais,logo/7d91c3f4e.png,301-400,Brazil,br,2-5,,0,0,7.2,5,36.6,17.3
Federal University of Rio de Janeiro,federal-university-of-rio-de-janeiro,logo/c7c76aed0.png,301-400,Brazil,br,2-5,,0,0,0,9.7,41,19.3
Flinders University,flinders-university,logo/50d276a09.png,301-400,Australia,au,10-16,,16,0,10.2,5.4,26.9,20.5
Georgetown University,georgetown-university,logo/5c9d5401d.png,301-400,United States,us,109-131,,0,0,12.2,8.4,31.8,17.3
Griffith University,griffith-university,logo/bdd9a6db5.png,301-400,Australia,au,10-16,,0,0,7.2,7.4,33.5,17.5
Hanyang University,hanyang-university,logo/33d276332.png,301-400,South Korea,kr,5-7,,0,0,0,6.5,39.7,20
Harbin Institute of Technology,harbin-institute-of-technology,logo/88331082.png,301-400,China,cn,9-16,,0,0,0,2.4,45.3,13.2
Hiroshima University,hiroshima-university,logo-jpg/f1e5ef22b00.jpg,301-400,Japan,jp,11-15,,0,0,9.6,12.6,33.3,14.5
Huazhong University of Science and Technology,huazhong-university-of-science-and-technology,logo/69664504.png,301-400,China,cn,9-16,,0,0,0,5.8,46.3,13.7
Indian Institute of Science,indian-institute-of-science,logo/f973a1877.png,301-400,India,in,1,,0,0,14.5,2.8,34.9,17.4
Industrial Physics and Chemistry Higher Educational Institution - Paris,espci-paris,logo/1eea04139.png,301-400,France,fr,17-18,,7.6,19,0,9.6,15.8,28.1
Jagiellonian University,jagiellonian-university,logo/9d54e81f7.png,301-400,Poland,pl,1-2,,10.7,0,7.2,6.6,32,15.7
James Cook University,james-cook-university,logo/78cde8bfd.png,301-400,Australia,au,10-16,,0,0,10.2,13.6,26.6,21.7
Jilin University,jilin-university,logo/76557044.png,301-400,China,cn,9-16,,0,0,0,9,46,11.8
Kansas State University,kansas-state-university,logo/76d9dd753.png,301-400,United States,us,109-131,,0,0,14.2,8,28.7,13.8
Keio University,keio-university,logo-jpg/dc415a48e00.jpg,301-400,Japan,jp,11-15,,0,0,10.2,12.9,34.2,13.3
King Fahd University of Petroleum & Minerals,king-fahd-university-of-petroleum-minerals,logo/d59953db0.png,301-400,Saudi Arabia,sa,3,,0,0,25.9,4.7,18.9,17.7
Korea University,korea-university,logo/8310aa48b.png,301-400,South Korea,kr,5-7,,0,0,0,5.6,48.3,19.2
Lancaster University,lancaster-university,logo/e4c52cb63.png,301-400,United Kingdom,gb,30-33,,0,0,17.7,8.4,29.5,19.2
Linkoping University,linkoping-university,logo/7648d845d.png,301-400,Sweden,se,9-10,,0,0,7.2,7.9,32.9,15.5
Medical University of South Carolina,medical-university-of-south-carolina,logo/34694e611.png,301-400,United States,us,109-131,,0,0,14.5,5.8,29.8,19.9
National and Kapodistrian University of Athens,national-and-kapodistrian-university-of-athens,logo/95cce01c7.png,301-400,Greece,gr,1-2,,0,0,11.3,3.7,40.7,19.4
National Cheng Kung University (NCKU),national-cheng-kung-university-ncku,logo/9b8894137.png,301-400,China-Taiwan,tw,3-5,,0,0,10.2,2.1,43.4,17.4
National Chiao Tung University,national-chiao-tung-university,logo/eb4a9490e.png,301-400,China-Taiwan,tw,3-5,,0,0,7.2,8.3,34.6,19.1
Northeastern University,northeastern-university-boston,logo/ba7ef1f93.png,301-400,United States,us,109-131,,0,0,7.2,15.9,28.5,16.9
Okayama University,okayama-university,logo-jpg/a6b73044f00.jpg,301-400,Japan,jp,11-15,,0,0,7.2,11,30.6,12.3
Pohang University of Science and Technology,pohang-university-of-science-and-technology,logo/a66a338cc.png,301-400,South Korea,kr,5-7,,0,0,0,11.8,30.5,30.1
Polytechnic University of Valencia,polytechnic-university-of-valencia,logo-jpg/87bf0c60700.jpg,301-400,Spain,es,5-8,,0,0,6.6,12.6,32,14.1
Queen's University Belfast,queens-university-belfast,logo/fae80f932.png,301-400,United Kingdom,gb,30-33,,18.5,0,0,9.4,31.3,16.3
Saint Louis University,saint-louis-university,logo/fd492810c.png,301-400,United States,us,109-131,,0,11.6,10.2,4.2,22.9,11
Saint Petersburg State University,saint-petersburg-state-university,logo-jpg/2b28ec0e900.jpg,301-400,Russia,ru,2,,27.8,0,0,6.8,26.4,15.4
San Diego State University,san-diego-state-university,logo/e19bd5ec8.png,301-400,United States,us,109-131,,0,0,14.5,13.6,26.6,17
UNESP,unesp,logo/26a725267.png,301-400,Brazil,br,2-5,,0,0,0,6.1,43.5,20.1
Shandong University,shandong-university,logo/97189370.png,301-400,China,cn,9-16,,0,0,0,4.9,47.6,13.2
Sichuan University,sichuan-university,logo/75651370.png,301-400,China,cn,9-16,,0,0,0,3.3,49.1,13.6
State University of Campinas,university-of-campinas,logo/aa0513029.png,301-400,Brazil,br,2-5,,0,0,7.2,5.4,42.4,19.9
State University of New York at Albany,university-at-albany-state-university-of-new-york,logo/3cc2bc883.png,301-400,United States,us,109-131,,0,0,16.2,6.9,26.1,18.1
SUNY Downstate Health Sciences University,state-university-of-new-york-health-science-center-at-brooklyn,logo/611e47699.png,301-400,United States,us,109-131,,0,15.5,10.2,5,15.8,17.1
Swinburne University of Technology,swinburne-university-of-technology,logo/7399ab511.png,301-400,Australia,au,10-16,,0,0,12.5,13.2,19.7,21.4
Syracuse University,syracuse-university,logo/b8c081d63.png,301-400,United States,us,109-131,,0,0,16.2,7.5,24.1,13.2
Technical University Darmstadt,technical-university-darmstadt,logo/a35de2656.png,301-400,Germany,de,24-30,,15.1,0,7.2,6.8,27.4,14.2
Temple University,temple-university,logo/dce115cfb.png,301-400,United States,us,109-131,,0,0,12.5,6.6,31.2,10.9
The Hong Kong Polytechnic University,the-hong-kong-polytechnic-university,logo/bb2e43056.png,301-400,China-Hong Kong,hk,4-5,,0,0,12.5,3.3,38.6,18
The University of Montana - Missoula,university-of-montana-missoula,logo/0034300e0.png,301-400,United States,us,109-131,,5.3,0,14.5,15.7,16.2,16.5
The University of Reading,the-university-of-reading,logo/2bfe83c14.png,301-400,United Kingdom,gb,30-33,,0,0,14.5,12,26.9,17.4
The University of Texas at Dallas,the-university-of-texas-at-dallas,logo/f4bd79613.png,301-400,United States,us,109-131,,0,0,10.2,14.7,27.2,21.4
The University of Texas Health Science Center at San Antonio,the-university-of-texas-health-science-center-at-san-antonio,logo-jpg/86d630cf700.jpg,301-400,United States,us,109-131,,0,0,22.9,6.4,26.6,15
Tokyo Medical and Dental University,tokyo-medical-and-dental-university,logo/f08405847.png,301-400,Japan,jp,11-15,,0,0,7.2,13.5,24.4,24.1
Tulane University,tulane-university,logo/9a8c0789e.png,301-400,United States,us,109-131,,0,0,14.5,8,26.8,14.8
University College Cork,university-college-cork,logo/83ad263de.png,301-400,Ireland,ie,2-3,,0,0,16.2,8.9,25.2,14.3
University College Dublin,university-college-dublin,logo/6b943a3b2.png,301-400,Ireland,ie,2-3,,0,0,7.2,12.5,33.3,16.6
University of Bath,university-of-bath,logo/d94237204.png,301-400,United Kingdom,gb,30-33,,0,0,10.2,13.2,27.2,18.8
University of Belgrade,university-of-belgrade,logo/cc21573e5.png,301-400,Serbia,rs,1,,0,0,0,2.1,44.4,20.4
Ruhr University Bochum,university-of-bochum,logo/5ff18ee82.png,301-400,Germany,de,24-30,,0,0,12.5,8.5,34.8,17.4
University of Genova,university-of-genoa,logo-jpg/b93c9834100.jpg,301-400,Italy,it,10-12,,0,0,14.5,3,31.4,16.7
University of Giessen,university-of-giessen,logo-jpg/faa54a30300.jpg,301-400,Germany,de,24-30,,0,0,7.2,9.9,30.8,15.2
University of Granada,university-of-granada,logo/ae3e5b29e.png,301-400,Spain,es,5-8,,0,0,0,9.2,40.4,12.7
University of Halle-Wittenberg,university-of-halle-wittenberg,logo/5f7377c92.png,301-400,Germany,de,24-30,,0,6.7,7.2,9.4,26.2,13.5
University of Konstanz,university-of-konstanz,logo/f7c03d40b.png,301-400,Germany,de,24-30,,0,0,14.2,11.6,22.9,13.4
University of Lisbon,university-of-lisbon,logo/5be973b27.png,301-400,Portugal,pt,1-2,,0,8.2,0,10.1,30.9,15.4
University of Manitoba,university-of-manitoba,logo/b66139813.png,301-400,Canada,ca,17-18,,0,0,16.2,7.1,34.4,15.5
University of Naples Federico II,university-of-naples-federico-ii,logo/05e74c379.png,301-400,Italy,it,10-12,,0,0,7.2,5.8,40.6,15.1
University of Newcastle,the-university-of-newcastle-australia,logo/b2f27bb6a.png,301-400,Australia,au,10-16,,0,0,12.2,6.6,30.1,20
University of Nice Sophia Antipolis,university-of-nice-sophia-antipolis,logo/eaa7aac99.png,301-400,France,fr,17-18,,0,0,7.2,15.5,25.5,11.8
University of Oklahoma - Norman,university-of-oklahoma-norman,logo/a09e217f8.png,301-400,United States,us,109-131,,0,0,10.2,10.3,28.7,13.9
University of Oulu,university-of-oulu,logo-jpg/41dee26eb00.jpg,301-400,Finland,fi,2-3,,12,0,7.2,8.1,27.9,14.3
University of Perugia,university-of-perugia,logo/561680e16.png,301-400,Italy,it,10-12,,0,0,7.2,10.4,28.5,17.5
University of Pompeu Fabra,pompeu-fabra-university,logo-jpg/36552d92b00.jpg,301-400,Spain,es,5-8,,0,0,0,17.2,25.6,28.9
University of Porto,university-of-porto,logo-jpg/d9082956b00.jpg,301-400,Portugal,pt,1-2,,0,0,0,8.2,40.2,18.8
University of Regensburg,university-of-regensburg,logo/f1e40e83c.png,301-400,Germany,de,24-30,,0,0,7.2,13.3,28.4,14.7
University of Rhode Island,university-of-rhode-island,logo/c3738a931.png,301-400,United States,us,109-131,,0,0,20.5,8.5,22.2,17.5
University of South Carolina - Columbia,university-of-south-carolina-columbia-1,logo/04f169eee.png,301-400,United States,us,109-131,,0,0,16.2,7.3,34.5,14.6
University of Tasmania,university-of-tasmania,logo/543d80c32.png,301-400,Australia,au,10-16,,0,0,10.2,14.9,26.6,20.4
University of the Witwatersrand,university-of-the-witwatersrand,logo-jpg/945a175ff00.jpg,301-400,South Africa,za,2,,19.3,0,0,14.4,31.3,17
University of Turku,university-of-turku,logo/16955298c.png,301-400,Finland,fi,2-3,,0,0,12.5,8.8,32.8,16.6
University of Twente,university-of-twente,logo/e076f188c.png,301-400,Netherlands,nl,11-12,,0,0,10.2,8.7,31.5,19.3
University of Ulm,university-of-ulm,logo/73fcbe7b7.png,301-400,Germany,de,24-30,,0,0,7.2,10.9,30.7,15.3
University of Valencia,university-of-valencia,logo/6353e32c9.png,301-400,Spain,es,5-8,,0,0,7.2,10.2,40.7,13.6
University of Vermont,university-of-vermont,logo/18f55f0bd.png,301-400,United States,us,109-131,,14.1,0,14.5,9.9,26.4,14.2
University of Victoria,university-of-victoria,logo/68a72b0ef.png,301-400,Canada,ca,17-18,,0,0,14.5,8.2,29.9,17.7
University of Warsaw,university-of-warsaw,logo/d42f67232.png,301-400,Poland,pl,1-2,,16,0,0,9.4,36.1,17.9
University of Wollongong,university-of-wollongong,logo/60cbe9b79.png,301-400,Australia,au,10-16,,0,0,10.2,8.7,29.4,19.4
Vrije University Brussel,vrije-universiteit-brussel-vub,logo/de2977e90.png,301-400,Belgium,be,7,,14.1,0,0,8.9,28.9,23.3
Wake Forest University,wake-forest-university,logo/1598033eb.png,301-400,United States,us,109-131,,0,0,12.5,8.4,28.6,12.1
Waseda University,waseda-university,logo/791423400.png,301-400,Japan,jp,11-15,,0,0,12.2,8.6,28.9,10.6
Wayne State University,wayne-state-university,logo/26c477d65.png,301-400,United States,us,109-131,,0,0,7.2,11.9,37.3,13.5
Xian Jiao Tong University,xian-jiaotong-university,logo/77584005.png,301-400,China,cn,9-16,,0,0,0,7,43,15.3
Auburn University,auburn-university,logo/ae923d5df.png,401-500,United States,us,132-149,,0,0,7.2,6.3,27.6,12.2
Beihang University,beihang-university,logo/22403670.png,401-500,China,cn,17-28,,0,0,7.2,3.7,34.9,13.6
Boston College,boston-college,logo/cb78bc576.png,401-500,United States,us,132-149,,0,0,7.2,12.4,22.2,13.6
Cairo University,cairo-university,logo/881613d6a.png,401-500,Egypt,eg,1,,20,0,0,3.3,30,15.3
Carleton University,carleton-university,logo/3243bfc6e.png,401-500,Canada,ca,19-23,,0,0,14.5,5.2,26.5,15.4
Catholic University of Chile,pontifical-catholic-university-of-chile,logo/3d8bbe26f.png,401-500,Chile,cl,1-2,,0,0,7.2,9,30,14.7
Catholic University of Korea,catholic-university-of-korea,logo-jpg/7404420eb00.jpg,401-500,South Korea,kr,8-11,,0,0,0,1.5,28.7,31.7
Catholic University of the Sacred Heart,catholic-university-of-the-sacred-heart,logo/f49b8c396.png,401-500,Italy,it,13-19,,0,0,7.2,7,30.5,17.1
Central South University,central-south-university,logo/65984093.png,401-500,China,cn,17-28,,0,0,0,0,41.2,13.3
China Medical University,china-medical-university-taichung,logo/e4e511a59.png,401-500,China-Taiwan,tw,6-9,,0,0,7.2,1.5,30.9,19.7
